-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       6.142ms         2.27%       6.142ms     614.199us           0 B           0 B           0 B           0 B            10  
                                            aten::addmm         1.92%      20.271ms         4.15%      43.740ms     156.214us       3.662ms         1.36%       3.687ms      13.168us           0 B           0 B       1.35 MB       1.35 MB           280  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       3.610ms         1.34%       3.610ms      12.894us           0 B           0 B           0 B           0 B           280  
                                _vllm_fa2_C::varlen_fwd         3.19%      33.692ms        13.27%     140.034ms     500.121us       2.632ms         0.97%       3.138ms      11.209us           0 B           0 B     140.00 KB    -504.00 KB           280  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us       2.614ms         0.97%       2.614ms      10.374us           0 B           0 B           0 B           0 B           252  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       2.327ms         0.86%       2.327ms       9.234us           0 B           0 B           0 B           0 B           252  
                                 _C::fused_add_rms_norm         1.58%      16.681ms         2.13%      22.487ms      40.155us       2.268ms         0.84%       2.268ms       4.050us           0 B           0 B           0 B           0 B           560  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       2.268ms         0.84%       2.268ms       4.050us           0 B           0 B           0 B           0 B           560  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us       1.702ms         0.63%       1.702ms     170.183us           0 B           0 B           0 B           0 B            10  
                                         aten::_softmax         0.05%     475.932us         0.10%       1.005ms      50.257us       1.528ms         0.57%       1.528ms      76.423us           0 B           0 B      11.60 MB      11.60 MB            20  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       1.528ms         0.57%       1.528ms      76.423us           0 B           0 B           0 B           0 B            20  
## Call CompiledFxGraph fl4fhqr5oenimnahkuhbvro244kz...         0.00%       0.000us         0.00%       0.000us       0.000us       1.132ms         0.42%       1.132ms     125.807us           0 B           0 B           0 B           0 B             9  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.077ms         0.40%       1.077ms       2.020us           0 B           0 B           0 B           0 B           533  
                                       _C::silu_and_mul         0.38%       3.987ms         0.67%       7.096ms      25.344us     982.151us         0.36%     982.151us       3.508us           0 B           0 B           0 B           0 B           280  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us     982.151us         0.36%     982.151us       3.508us           0 B           0 B           0 B           0 B           280  
                  _C_cache_ops::reshape_and_cache_flash         0.75%       7.881ms         1.08%      11.411ms      40.752us     915.110us         0.34%     915.110us       3.268us           0 B           0 B           0 B           0 B           280  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us     915.110us         0.34%     915.110us       3.268us           0 B           0 B           0 B           0 B           280  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     908.038us         0.34%     908.038us      32.430us           0 B           0 B           0 B           0 B            28  
                                   _C::rotary_embedding         0.72%       7.633ms         1.03%      10.841ms      38.717us     864.329us         0.32%     864.329us       3.087us           0 B           0 B           0 B           0 B           280  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     864.329us         0.32%     864.329us       3.087us           0 B           0 B           0 B           0 B           280  
                                            aten::copy_         0.97%      10.208ms         1.62%      17.049ms      44.398us     726.597us         0.27%     727.685us       1.895us           0 B           0 B           0 B           0 B           384  
                                             aten::sort         0.10%       1.066ms         0.79%       8.300ms     830.036us     688.801us         0.26%     851.681us      85.168us           0 B           0 B      18.30 MB      18.30 MB            10  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     509.730us         0.19%     509.730us      18.205us           0 B           0 B           0 B           0 B            28  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us     473.600us         0.18%     473.600us      11.840us           0 B           0 B           0 B           0 B            40  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     304.864us         0.11%     304.864us      10.888us           0 B           0 B           0 B           0 B            28  
                       Runtime Triggered Module Loading         3.48%      36.691ms         3.48%      36.691ms       3.058ms     279.616us         0.10%     279.616us      23.301us           0 B           0 B           0 B           0 B            12  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     130.113us         0.05%     130.113us       1.626us           0 B           0 B           0 B           0 B            80  
                                           aten::argmax         0.05%     496.962us         0.08%     828.430us      82.843us     115.550us         0.04%     115.550us      11.555us           0 B           0 B       5.00 KB       5.00 KB            10  
                                          aten::scatter         0.06%     613.269us         0.14%       1.451ms     145.054us     105.279us         0.04%     130.559us      13.056us           0 B           0 B       5.80 MB       5.80 MB            10  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     105.279us         0.04%     105.279us      10.528us           0 B           0 B           0 B           0 B            10  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     105.023us         0.04%     105.023us      10.502us           0 B           0 B           0 B           0 B            10  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      86.080us         0.03%      86.080us       3.074us           0 B           0 B           0 B           0 B            28  
                                        cudaEventRecord         0.14%       1.443ms         0.14%       1.443ms       1.211us      77.185us         0.03%      77.185us       0.065us           0 B           0 B           0 B           0 B          1192  
                                             aten::div_         0.05%     546.221us         0.07%     743.814us      37.191us      77.181us         0.03%      77.181us       3.859us           0 B           0 B           0 B           0 B            20  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      71.616us         0.03%      71.616us       1.137us           0 B           0 B           0 B           0 B            63  
                                           aten::cumsum         0.05%     519.383us         0.09%     934.457us      93.446us      70.722us         0.03%      70.722us       7.072us           0 B           0 B           0 B           0 B            10  
                                     aten::masked_fill_         0.08%     795.077us         0.13%       1.326ms      66.280us      59.232us         0.02%      59.232us       2.962us           0 B           0 B           0 B           0 B            20  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us      56.416us         0.02%      56.416us       5.642us           0 B           0 B           0 B           0 B            10  
                                            aten::index         0.07%     762.460us         1.03%      10.827ms       1.083ms      55.809us         0.02%      93.697us       9.370us           0 B           0 B      70.00 KB      65.00 KB            10  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      55.809us         0.02%      55.809us       5.581us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us      54.337us         0.02%      54.337us       5.434us           0 B           0 B           0 B           0 B            10  
                                     aten::exponential_         0.03%     367.048us         0.05%     489.565us      48.956us      53.856us         0.02%      53.856us       5.386us           0 B           0 B           0 B           0 B            10  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      53.856us         0.02%      53.856us       5.386us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      50.047us         0.02%      50.047us       5.005us           0 B           0 B           0 B           0 B            10  
                                               aten::le         0.02%     258.959us         0.03%     366.422us      36.642us      42.754us         0.02%      42.754us       4.275us           0 B           0 B       1.45 MB       1.45 MB            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      42.754us         0.02%      42.754us       4.275us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      41.407us         0.02%      41.407us       4.141us           0 B           0 B           0 B           0 B            10  
                                     aten::index_select         0.07%     769.268us         0.15%       1.537ms      76.872us      40.736us         0.02%      40.736us       2.037us           0 B           0 B     147.00 KB           0 B            20  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      40.736us         0.02%      40.736us       4.074us           0 B           0 B           0 B           0 B            10  
                                              aten::sub         0.11%       1.210ms         0.39%       4.100ms     186.348us      40.320us         0.01%      40.320us       1.833us           0 B           0 B      10.00 KB      10.00 KB            22  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      35.774us         0.01%      35.774us       3.577us           0 B           0 B           0 B           0 B            10  
                                           _C::rms_norm         0.02%     240.634us         0.04%     371.056us      37.106us      35.072us         0.01%      35.072us       3.507us           0 B           0 B           0 B           0 B            10  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      35.072us         0.01%      35.072us       3.507us           0 B           0 B           0 B           0 B            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      32.672us         0.01%      32.672us       3.267us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      28.511us         0.01%      28.511us       2.851us           0 B           0 B           0 B           0 B            10  
                                  cudaStreamIsCapturing         0.01%      59.290us         0.01%      59.290us       0.801us      27.456us         0.01%      27.456us       0.371us           0 B           0 B           0 B           0 B            74  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      26.560us         0.01%      26.560us       2.656us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      26.560us         0.01%      26.560us       2.656us           0 B           0 B           0 B           0 B            10  
                               cudaEventRecordWithFlags         0.00%      45.378us         0.00%      45.378us       1.513us      25.440us         0.01%      25.440us       0.848us           0 B           0 B           0 B           0 B            30  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      22.591us         0.01%      22.591us       2.259us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      21.952us         0.01%      21.952us       2.195us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.544us         0.01%      20.544us       2.054us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      19.776us         0.01%      19.776us       1.978us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.05%     518.520us         0.07%     713.214us      79.246us      18.308us         0.01%      18.308us       2.034us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us      18.308us         0.01%      18.308us       2.034us           0 B           0 B           0 B           0 B             9  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      17.440us         0.01%      17.440us       1.744us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%     338.162us         0.04%     431.176us      47.908us      16.898us         0.01%      16.898us       1.878us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      16.898us         0.01%      16.898us       1.878us           0 B           0 B           0 B           0 B             9  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      16.385us         0.01%      16.385us       1.638us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.05%     531.307us         0.08%     853.553us      28.452us      16.253us         0.01%      16.253us       0.542us           0 B           0 B           0 B           0 B            30  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      16.253us         0.01%      16.253us       1.625us           0 B           0 B           0 B           0 B            10  
                                         cudaEventQuery         0.02%     195.995us         0.02%     195.995us       6.758us       3.103us         0.00%       3.103us       0.107us           0 B           0 B           0 B           0 B            29  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.01%      84.488us         0.01%      99.105us      99.105us       2.336us         0.00%       2.336us       2.336us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.336us         0.00%       2.336us       2.336us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.336us         0.00%       2.336us       2.336us           0 B           0 B           0 B           0 B             1  
                                Activity Buffer Request         0.12%       1.220ms         0.12%       1.220ms       1.220ms       1.088us         0.00%       1.088us       1.088us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         1.86%      19.661ms         9.40%      99.136ms      99.136ms       0.000us         0.00%      40.895ms      40.895ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.58%      16.663ms         2.81%      29.691ms      36.565us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           812  
                                       aten::as_strided         9.63%     101.591ms        10.23%     107.943ms      18.358us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5880  
                                        cudaMemcpyAsync         0.93%       9.805ms         0.93%       9.805ms      16.180us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           606  
                                       aten::lift_fresh         0.02%     221.925us         0.02%     221.925us      11.096us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            20  
                                          aten::flatten         0.02%     185.513us         0.03%     333.082us      33.308us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                             aten::view         3.07%      32.401ms         3.07%      32.401ms      10.939us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2962  
                                       cudaLaunchKernel         3.32%      35.072ms         4.63%      48.813ms      15.655us       0.000us         0.00%      82.496us       0.026us           0 B           0 B           0 B           0 B          3118  
                               TorchDynamo Cache Lookup         0.04%     405.598us         0.04%     405.598us      40.560us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                             Torch-Compiled Region: 0/1         0.03%     276.386us         0.08%     866.329us     866.329us       0.000us         0.00%       2.336us       2.336us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%     105.549us         0.01%     105.549us      10.555us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     151.085us         0.01%     151.085us      15.108us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.04%     427.439us         0.05%     526.544us     526.544us       0.000us         0.00%       2.336us       2.336us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.03%     302.325us         0.03%     302.325us      15.912us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            19  
                                               aten::to         0.17%       1.788ms         0.65%       6.816ms      83.119us       0.000us         0.00%     119.741us       1.460us           0 B           0 B       5.81 MB           0 B            82  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.055s
Self CUDA time total: 270.025ms

