-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      19.781ms         1.71%      19.781ms       9.420us           0 B           0 B           0 B           0 B          2100  
                                _vllm_fa2_C::varlen_fwd         3.64%     272.991ms        15.00%        1.127s     536.531us      19.440ms         1.68%      23.081ms      10.991us           0 B           0 B       1.03 MB      -4.04 MB          2100  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      19.135ms         1.65%      19.135ms       9.235us           0 B           0 B           0 B           0 B          2072  
                                 _C::fused_add_rms_norm         1.79%     134.548ms         2.35%     176.653ms      42.060us      16.927ms         1.46%      16.927ms       4.030us           0 B           0 B           0 B           0 B          4200  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      16.927ms         1.46%      16.927ms       4.030us           0 B           0 B           0 B           0 B          4200  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us      12.860ms         1.11%      12.860ms     171.473us           0 B           0 B           0 B           0 B            75  
                                         aten::_softmax         0.05%       3.594ms         0.07%       5.403ms      36.020us      11.456ms         0.99%      11.456ms      76.373us           0 B           0 B      87.01 MB      87.01 MB           150  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      11.456ms         0.99%      11.456ms      76.373us           0 B           0 B           0 B           0 B           150  
                                     record_param_comms         0.11%       8.023ms         0.13%       9.633ms     128.442us      10.390ms         0.90%      10.390ms     138.533us           0 B           0 B           0 B           0 B            75  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      10.390ms         0.90%      10.390ms     138.533us           0 B           0 B           0 B           0 B            75  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      10.390ms         0.90%      10.390ms     138.533us           0 B           0 B           0 B           0 B            75  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       8.478ms         0.73%       8.478ms       1.941us           0 B           0 B           0 B           0 B          4368  
## Call CompiledFxGraph fij35f7nt4ciob43hsxd57a2fuie...         0.00%       0.000us         0.00%       0.000us       0.000us       8.420ms         0.73%       8.420ms     113.790us           0 B           0 B           0 B           0 B            74  
                                       _C::silu_and_mul         0.41%      30.871ms         0.71%      53.670ms      25.557us       7.267ms         0.63%       7.267ms       3.460us           0 B           0 B           0 B           0 B          2100  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       7.267ms         0.63%       7.267ms       3.460us           0 B           0 B           0 B           0 B          2100  
                  _C_cache_ops::reshape_and_cache_flash         0.83%      62.543ms         1.18%      88.808ms      42.289us       6.827ms         0.59%       6.858ms       3.266us           0 B           0 B           0 B           0 B          2100  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.827ms         0.59%       6.827ms       3.251us           0 B           0 B           0 B           0 B          2100  
                                   _C::rotary_embedding         0.90%      67.947ms         1.22%      91.699ms      43.666us       6.606ms         0.57%       6.606ms       3.146us           0 B           0 B           0 B           0 B          2100  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       6.606ms         0.57%       6.606ms       3.146us           0 B           0 B           0 B           0 B          2100  
                                            aten::copy_         1.14%      85.500ms         1.71%     128.779ms      42.236us       5.452ms         0.47%       5.453ms       1.788us           0 B           0 B           0 B           0 B          3049  
                                             aten::sort         0.09%       7.124ms         0.29%      22.016ms     293.542us       5.171ms         0.45%       5.498ms      73.312us           0 B           0 B     137.26 MB     137.26 MB            75  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       3.555ms         0.31%       3.555ms      11.850us           0 B           0 B           0 B           0 B           300  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     978.420us         0.08%     978.420us       1.631us           0 B           0 B           0 B           0 B           600  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     914.566us         0.08%     914.566us      32.663us           0 B           0 B           0 B           0 B            28  
                                           aten::argmax         0.05%       3.866ms         0.09%       6.593ms      87.904us     858.377us         0.07%     858.377us      11.445us           0 B           0 B      37.50 KB      37.50 KB            75  
                                    cudaStreamWaitEvent         0.12%       8.792ms         0.12%       8.792ms       1.002us     836.742us         0.07%     836.742us       0.095us           0 B           0 B           0 B           0 B          8775  
                                          aten::scatter         0.06%       4.840ms         0.16%      11.983ms     159.778us     796.966us         0.07%     987.013us      13.160us           0 B           0 B      43.51 MB      43.51 MB            75  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     796.966us         0.07%     796.966us      10.626us           0 B           0 B           0 B           0 B            75  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     778.245us         0.07%     778.245us      10.377us           0 B           0 B           0 B           0 B            75  
                                             aten::div_         0.05%       3.979ms         0.07%       5.394ms      35.957us     576.933us         0.05%     576.933us       3.846us           0 B           0 B           0 B           0 B           150  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     539.496us         0.05%     539.496us       1.191us           0 B           0 B           0 B           0 B           453  
                                           aten::cumsum         0.04%       3.343ms         0.10%       7.143ms      95.241us     532.323us         0.05%     539.427us       7.192us           0 B           0 B           0 B           0 B            75  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     508.965us         0.04%     508.965us      18.177us           0 B           0 B           0 B           0 B            28  
                                     aten::masked_fill_         0.08%       5.809ms         0.13%       9.997ms      66.644us     423.551us         0.04%     423.551us       2.824us           0 B           0 B           0 B           0 B           150  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     422.598us         0.04%     422.598us       5.635us           0 B           0 B           0 B           0 B            75  
                                            aten::index         0.07%       5.369ms         0.38%      28.560ms     380.804us     420.034us         0.04%     633.027us       8.440us           0 B           0 B     525.00 KB     487.50 KB            75  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     420.034us         0.04%     420.034us       5.600us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     408.830us         0.04%     408.830us       5.451us           0 B           0 B           0 B           0 B            75  
                                     aten::exponential_         0.04%       2.740ms         0.06%       4.798ms      63.977us     404.611us         0.03%     410.019us       5.467us           0 B           0 B           0 B           0 B            75  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     404.611us         0.03%     404.611us       5.395us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     376.416us         0.03%     376.416us       5.019us           0 B           0 B           0 B           0 B            75  
                                               aten::le         0.03%       1.964ms         0.03%       2.612ms      34.833us     314.915us         0.03%     314.915us       4.199us           0 B           0 B      10.88 MB      10.88 MB            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     314.915us         0.03%     314.915us       4.199us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     307.843us         0.03%     307.843us       4.105us           0 B           0 B           0 B           0 B            75  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     305.637us         0.03%     305.637us      10.916us           0 B           0 B           0 B           0 B            28  
                                              aten::sub         0.07%       5.168ms         0.15%      11.079ms      72.890us     301.154us         0.03%     303.138us       1.994us           0 B           0 B      75.00 KB      75.00 KB           152  
                                     aten::index_select         0.07%       5.032ms         0.13%      10.076ms      67.175us     281.409us         0.02%     281.409us       1.876us           0 B           0 B     602.00 KB           0 B           150  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     281.409us         0.02%     281.409us       3.752us           0 B           0 B           0 B           0 B            75  
                       Runtime Triggered Module Loading         0.55%      41.422ms         0.55%      41.422ms       3.452ms     279.044us         0.02%     279.044us      23.254us           0 B           0 B           0 B           0 B            12  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     269.090us         0.02%     269.090us       3.588us           0 B           0 B           0 B           0 B            75  
                    cudaThreadExchangeStreamCaptureMode         0.00%      92.328us         0.00%      92.328us       0.616us     268.319us         0.02%     268.319us       1.789us           0 B           0 B           0 B           0 B           150  
                                  cudaStreamIsCapturing         0.01%     420.960us         0.01%     420.960us       0.796us     265.252us         0.02%     265.252us       0.501us           0 B           0 B           0 B           0 B           529  
                                           _C::rms_norm         0.03%       1.965ms         0.04%       2.921ms      38.941us     261.281us         0.02%     261.281us       3.484us           0 B           0 B           0 B           0 B            75  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     261.281us         0.02%     261.281us       3.484us           0 B           0 B           0 B           0 B            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     236.034us         0.02%     236.034us       3.147us           0 B           0 B           0 B           0 B            75  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     215.619us         0.02%     215.619us       2.875us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     201.793us         0.02%     201.793us       2.691us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     187.517us         0.02%     187.517us       2.500us           0 B           0 B           0 B           0 B            75  
                               cudaEventRecordWithFlags         0.00%     342.679us         0.00%     342.679us       1.523us     174.976us         0.02%     174.976us       0.778us           0 B           0 B           0 B           0 B           225  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     167.106us         0.01%     167.106us       2.228us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     163.333us         0.01%     163.333us       2.178us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     154.627us         0.01%     154.627us       2.062us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.05%       3.715ms         0.06%       4.769ms      64.444us     151.461us         0.01%     151.461us       2.047us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     151.461us         0.01%     151.461us       2.047us           0 B           0 B           0 B           0 B            74  
                                         cudaEventQuery         0.01%       1.016ms         0.01%       1.020ms       4.552us     146.881us         0.01%     146.881us       0.656us           0 B           0 B      14.50 KB      14.50 KB           224  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     146.527us         0.01%     146.527us       1.954us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%       2.436ms         0.04%       3.134ms      42.349us     140.259us         0.01%     140.259us       1.895us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     140.259us         0.01%     140.259us       1.895us           0 B           0 B           0 B           0 B            74  
                                        cudaEventRecord         0.14%      10.769ms         0.14%      10.769ms       1.206us     132.290us         0.01%     132.290us       0.015us           0 B           0 B           0 B           0 B          8927  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     123.493us         0.01%     123.493us       1.647us           0 B           0 B           0 B           0 B            75  
                                            aten::fill_         0.05%       3.962ms         0.08%       6.127ms      27.230us     121.858us         0.01%     121.858us       0.542us           0 B           0 B           0 B           0 B           225  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     121.858us         0.01%     121.858us       1.625us           0 B           0 B           0 B           0 B            75  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     116.709us         0.01%     116.709us       1.556us           0 B           0 B           0 B           0 B            75  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      88.066us         0.01%      88.066us       3.145us           0 B           0 B           0 B           0 B            28  
                                   cudaEventSynchronize         0.01%     477.069us         0.01%     477.069us       6.277us      51.680us         0.00%      51.680us       0.680us           0 B           0 B           0 B           0 B            76  
                                Activity Buffer Request         0.06%       4.789ms         0.06%       4.789ms       1.197ms      15.584us         0.00%      15.584us       3.896us           0 B           0 B           0 B           0 B             4  
                                           Buffer Flush         0.00%     311.102us         0.00%     311.102us      77.775us      12.512us         0.00%      12.512us       3.128us           0 B           0 B     148.50 KB     148.50 KB             4  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      62.927us         0.00%      77.474us      77.474us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fcbl4a2x22ktv644ju37bsjnkhy4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.26%      19.542ms         1.44%     107.954ms     107.954ms       0.000us         0.00%      86.602ms      86.602ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.81%     135.874ms         3.26%     244.920ms      40.739us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6012  
                                       aten::as_strided        11.10%     833.657ms        11.18%     839.408ms      18.785us       0.000us         0.00%       3.712us       0.000us           0 B           0 B           0 B           0 B         44685  
                                        cudaMemcpyAsync         1.01%      76.159ms         1.01%      76.159ms      15.555us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4896  
                                       aten::lift_fresh         0.02%       1.595ms         0.02%       1.595ms      10.631us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                                          aten::flatten         0.02%       1.365ms         0.03%       2.372ms      31.623us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                                             aten::view         3.95%     296.623ms         3.95%     296.643ms      12.728us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         23307  
                                       cudaLaunchKernel         3.37%     252.707ms         3.58%     268.944ms      11.591us       0.000us         0.00%      88.672us       0.004us           0 B           0 B           0 B           0 B         23203  
                               TorchDynamo Cache Lookup         0.03%       2.050ms         0.03%       2.050ms      27.327us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                             Torch-Compiled Region: 0/1         0.00%     144.179us         0.01%     491.690us     491.690us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%     526.040us         0.01%     526.040us       7.014us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 7.510s
Self CUDA time total: 1.158s

