-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     107.081ms         4.95%     107.081ms      26.770us           0 B           0 B           0 B           0 B          4000  
                                 _C::fused_add_rms_norm         2.37%     344.329ms         2.97%     432.109ms      54.014us      42.659ms         1.97%      42.664ms       5.333us           0 B           0 B           0 B           0 B          8000  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      42.659ms         1.97%      42.659ms       5.332us           0 B           0 B           0 B           0 B          8000  
                                _vllm_fa2_C::varlen_fwd         3.71%     539.660ms        15.49%        2.253s     563.178us      37.074ms         1.71%      44.760ms      11.190us           0 B           0 B       1.99 MB     -15.31 MB          4000  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      36.210ms         1.67%      36.210ms       9.237us           0 B           0 B           0 B           0 B          3920  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.382ms         0.76%      16.382ms       2.051us           0 B           0 B           0 B           0 B          7989  
                                   _C::rotary_embedding         0.86%     125.706ms         1.19%     173.466ms      43.366us      16.373ms         0.76%      16.373ms       4.093us           0 B           0 B           0 B           0 B          4000  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      16.373ms         0.76%      16.373ms       4.093us           0 B           0 B           0 B           0 B          4000  
                                       _C::silu_and_mul         0.43%      62.345ms         0.76%     110.391ms      27.598us      15.988ms         0.74%      15.988ms       3.997us           0 B           0 B           0 B           0 B          4000  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      15.988ms         0.74%      15.988ms       3.997us           0 B           0 B           0 B           0 B          4000  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      14.275ms         0.66%      14.275ms       3.569us           0 B           0 B           0 B           0 B          4000  
                  _C_cache_ops::reshape_and_cache_flash         0.86%     124.914ms         1.24%     179.931ms      44.983us      13.480ms         0.62%      13.483ms       3.371us           0 B           0 B           0 B           0 B          4000  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      13.480ms         0.62%      13.480ms       3.370us           0 B           0 B           0 B           0 B          4000  
                                            aten::copy_         0.94%     136.081ms         1.46%     212.059ms      46.382us       8.856ms         0.41%       8.859ms       1.938us           0 B           0 B           0 B           0 B          4572  
                                     record_param_comms         0.05%       7.021ms         0.06%       8.296ms     165.926us       8.354ms         0.39%       8.354ms     167.084us           0 B           0 B           0 B           0 B            50  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       8.354ms         0.39%       8.354ms     167.084us           0 B           0 B           0 B           0 B            50  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       8.354ms         0.39%       8.354ms     167.084us           0 B           0 B           0 B           0 B            50  
                                         aten::_softmax         0.02%       2.512ms         0.02%       3.490ms      34.900us       7.677ms         0.36%       7.677ms      76.773us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.677ms         0.36%       7.677ms      76.773us           0 B           0 B           0 B           0 B           100  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us       6.097ms         0.28%       6.097ms     124.438us           0 B           0 B           0 B           0 B            49  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.042ms         0.23%       5.042ms       1.146us           0 B           0 B           0 B           0 B          4400  
                                             aten::sort         0.04%       5.758ms         0.14%      20.008ms     400.161us       3.430ms         0.16%       3.695ms      73.895us           0 B           0 B     100.88 MB     100.88 MB            50  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.210ms         0.15%       3.210ms      40.126us           0 B           0 B           0 B           0 B            80  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.351ms         0.11%       2.351ms      11.757us           0 B           0 B           0 B           0 B           200  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     863.392us         0.04%     863.392us      10.792us           0 B           0 B           0 B           0 B            80  
                                           aten::argmax         0.02%       2.817ms         0.03%       4.768ms      95.358us     590.244us         0.03%     590.244us      11.805us           0 B           0 B      25.00 KB      25.00 KB            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     537.730us         0.02%     537.730us      10.755us           0 B           0 B           0 B           0 B            50  
                                          aten::scatter         0.02%       3.163ms         0.05%       7.743ms     154.867us     535.334us         0.02%     661.960us      13.239us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     535.334us         0.02%     535.334us      10.707us           0 B           0 B           0 B           0 B            50  
                                             aten::div_         0.02%       3.026ms         0.03%       4.142ms      41.423us     387.972us         0.02%     387.972us       3.880us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.24%      35.015ms         0.24%      35.015ms       3.502ms     361.028us         0.02%     361.028us      36.103us           0 B           0 B           0 B           0 B            10  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     344.578us         0.02%     344.578us       1.137us           0 B           0 B           0 B           0 B           303  
                                           aten::cumsum         0.02%       2.589ms         0.03%       4.780ms      95.594us     344.390us         0.02%     344.390us       6.888us           0 B           0 B           0 B           0 B            50  
                                            aten::index         0.03%       4.354ms         0.16%      23.453ms     469.068us     300.096us         0.01%     450.270us       9.005us           0 B           0 B     800.00 KB     775.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     300.096us         0.01%     300.096us       6.002us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.03%       3.938ms         0.05%       6.975ms      69.750us     291.677us         0.01%     291.677us       2.917us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     282.333us         0.01%     282.333us       5.647us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.01%       1.957ms         0.02%       2.622ms      52.446us     261.631us         0.01%     261.631us       5.233us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     261.631us         0.01%     261.631us       5.233us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     259.139us         0.01%     259.139us       5.183us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     248.927us         0.01%     248.927us       4.979us           0 B           0 B           0 B           0 B            50  
                                        cudaEventRecord         0.14%      19.847ms         0.14%      19.847ms       1.214us     242.404us         0.01%     242.404us       0.015us           0 B           0 B           0 B           0 B         16352  
                               cudaEventRecordWithFlags         0.00%     239.496us         0.00%     239.496us       1.597us     218.658us         0.01%     218.658us       1.458us           0 B           0 B           0 B           0 B           150  
                                               aten::le         0.01%       1.535ms         0.01%       1.994ms      39.881us     213.156us         0.01%     213.156us       4.263us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     213.156us         0.01%     213.156us       4.263us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     207.009us         0.01%     207.009us       4.140us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.03%       4.037ms         0.06%       8.276ms      81.137us     200.448us         0.01%     200.448us       1.965us           0 B           0 B      50.00 KB      50.00 KB           102  
                                           _C::rms_norm         0.01%       1.385ms         0.01%       2.088ms      41.765us     198.814us         0.01%     198.814us       3.976us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     198.814us         0.01%     198.814us       3.976us           0 B           0 B           0 B           0 B            50  
                                     aten::index_select         0.03%       3.791ms         0.05%       7.524ms      75.241us     197.607us         0.01%     197.607us       1.976us           0 B           0 B     976.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     197.607us         0.01%     197.607us       3.952us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     180.963us         0.01%     180.963us       3.619us           0 B           0 B           0 B           0 B            50  
                    cudaThreadExchangeStreamCaptureMode         0.00%      69.434us         0.00%      69.434us       0.694us     175.233us         0.01%     175.233us       1.752us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     167.583us         0.01%     167.583us       3.352us           0 B           0 B           0 B           0 B            50  
                                   cudaEventSynchronize         0.00%     414.844us         0.00%     414.844us       8.134us     144.002us         0.01%     144.002us       2.824us           0 B           0 B           0 B           0 B            51  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     143.904us         0.01%     143.904us       2.878us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     138.846us         0.01%     138.846us       2.777us           0 B           0 B           0 B           0 B            50  
                                Activity Buffer Request         0.07%       9.555ms         0.07%       9.555ms       1.194ms     127.296us         0.01%     127.296us      15.912us           0 B           0 B           0 B           0 B             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     124.094us         0.01%     124.094us       2.482us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     119.873us         0.01%     119.873us       2.397us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     109.599us         0.01%     109.599us       2.192us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.944us         0.00%     102.944us       2.059us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       2.938ms         0.03%       3.772ms      76.990us     101.344us         0.00%     101.344us       2.068us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     101.344us         0.00%     101.344us       2.068us           0 B           0 B           0 B           0 B            49  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      97.504us         0.00%      97.504us       1.950us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%       1.855ms         0.02%       2.387ms      48.714us      95.386us         0.00%      95.386us       1.947us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      95.386us         0.00%      95.386us       1.947us           0 B           0 B           0 B           0 B            49  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      85.251us         0.00%      85.251us       1.705us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.02%       2.840ms         0.03%       4.472ms      29.814us      83.878us         0.00%      83.878us       0.559us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      83.878us         0.00%      83.878us       1.678us           0 B           0 B           0 B           0 B            50  
                                           Buffer Flush         0.01%     760.150us         0.01%     834.139us     104.267us      80.160us         0.00%      80.160us      10.020us           0 B           0 B           0 B           0 B             8  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      73.565us         0.00%      73.565us       1.471us           0 B           0 B           0 B           0 B            50  
                                         cudaEventQuery         0.01%     895.770us         0.01%     920.406us       6.177us      72.481us         0.00%      72.481us       0.486us           0 B           0 B         512 B         512 B           149  
                                  cudaStreamIsCapturing         0.00%     307.488us         0.00%     307.488us       0.869us      64.383us         0.00%      64.383us       0.182us           0 B           0 B           0 B           0 B           354  
                                    cudaStreamWaitEvent         0.11%      16.254ms         0.11%      16.254ms       1.000us       3.968us         0.00%       3.968us       0.000us           0 B           0 B           0 B           0 B         16250  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      77.224us         0.00%      92.052us      92.052us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.36%      52.390ms         1.79%     261.004ms     261.004ms       0.000us         0.00%     244.603ms     244.603ms           0 B           0 B     505.00 KB    -109.51 MB             1  
                                            aten::slice         1.44%     208.787ms         2.57%     373.798ms      40.577us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9212  
                                       aten::as_strided        10.55%        1.535s        10.59%        1.541s      18.890us       0.000us         0.00%      22.081us       0.000us           0 B           0 B           0 B           0 B         81552  
                                        cudaMemcpyAsync         1.03%     149.171ms         1.03%     150.439ms      18.034us       0.000us         0.00%      19.744us       0.002us           0 B           0 B           0 B           0 B          8342  
                                       aten::lift_fresh         0.01%       1.055ms         0.01%       1.055ms      10.546us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.01%     967.809us         0.01%       1.753ms      35.057us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.17%     461.571ms         3.17%     461.582ms      12.847us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         35930  
                                       cudaLaunchKernel         3.46%     503.234ms         3.59%     521.712ms      11.479us       0.000us         0.00%     233.152us       0.005us           0 B           0 B           0 B           0 B         45450  
                               TorchDynamo Cache Lookup         0.01%       2.044ms         0.01%       2.044ms      40.888us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                             Torch-Compiled Region: 0/1         0.00%     147.357us         0.00%     528.318us     528.318us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     463.955us         0.00%     463.955us       9.279us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     743.472us         0.01%     743.472us      14.869us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%     245.629us         0.00%     337.681us     337.681us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB       1.00 KB             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.547s
Self CUDA time total: 2.162s

