-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     107.130ms         0.79%     107.130ms      26.783us           0 B           0 B           0 B           0 B          4000  
                                 _C::fused_add_rms_norm         1.76%     256.645ms         2.37%     344.124ms      43.015us      42.416ms         0.31%      42.416ms       5.302us           0 B           0 B           0 B           0 B          8000  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      42.416ms         0.31%      42.416ms       5.302us           0 B           0 B           0 B           0 B          8000  
                                _vllm_fa2_C::varlen_fwd         3.68%     535.781ms        15.39%        2.239s     559.673us      35.532ms         0.26%      45.395ms      11.349us           0 B           0 B       1.99 MB     -15.31 MB          4000  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      34.663ms         0.26%      34.663ms       8.843us           0 B           0 B           0 B           0 B          3920  
                                     record_param_comms         0.04%       6.513ms         0.05%       7.665ms     153.305us      32.039ms         0.24%      32.039ms     640.774us           0 B           0 B           0 B           0 B            50  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      32.039ms         0.24%      32.039ms     640.774us           0 B           0 B           0 B           0 B            50  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      32.039ms         0.24%      32.039ms     640.774us           0 B           0 B           0 B           0 B            50  
                                       _C::silu_and_mul         0.42%      61.407ms         0.75%     109.417ms      27.354us      16.711ms         0.12%      16.711ms       4.178us           0 B           0 B           0 B           0 B          4000  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      16.711ms         0.12%      16.711ms       4.178us           0 B           0 B           0 B           0 B          4000  
                                   _C::rotary_embedding         0.83%     121.332ms         1.17%     170.231ms      42.558us      16.378ms         0.12%      16.382ms       4.096us           0 B           0 B           0 B           0 B          4000  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      16.378ms         0.12%      16.378ms       4.094us           0 B           0 B           0 B           0 B          4000  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      15.297ms         0.11%      15.297ms       1.915us           0 B           0 B           0 B           0 B          7989  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      13.980ms         0.10%      13.980ms       3.495us           0 B           0 B           0 B           0 B          4000  
                  _C_cache_ops::reshape_and_cache_flash         0.84%     121.973ms         1.21%     175.633ms      43.908us      13.500ms         0.10%      13.500ms       3.375us           0 B           0 B           0 B           0 B          4000  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      13.500ms         0.10%      13.500ms       3.375us           0 B           0 B           0 B           0 B          4000  
                                            aten::copy_         0.93%     134.672ms         1.47%     213.814ms      46.766us       7.976ms         0.06%       7.983ms       1.746us           0 B           0 B           0 B           0 B          4572  
                                         aten::_softmax         0.02%       2.426ms         0.02%       3.396ms      33.961us       7.663ms         0.06%       7.663ms      76.629us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.663ms         0.06%       7.663ms      76.629us           0 B           0 B           0 B           0 B           100  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       6.314ms         0.05%       6.314ms       1.435us           0 B           0 B           0 B           0 B          4400  
                                         cudaEventQuery         0.01%     998.910us         0.01%       1.005ms       4.672us       5.295ms         0.04%       5.295ms      24.629us           0 B           0 B     -91.50 KB     -91.50 KB           215  
                                             aten::sort         0.04%       5.684ms         0.17%      25.167ms     503.345us       3.451ms         0.03%       3.718ms      74.354us           0 B           0 B     100.88 MB     100.88 MB            50  
                                Activity Buffer Request         0.07%       9.762ms         0.07%       9.762ms       1.220ms       3.242ms         0.02%       3.242ms     405.215us           0 B           0 B           0 B           0 B             8  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.170ms         0.02%       3.170ms      39.628us           0 B           0 B           0 B           0 B            80  
                                  cudaStreamIsCapturing         0.00%     374.771us         0.00%     374.771us       1.059us       2.914ms         0.02%       2.914ms       8.231us           0 B           0 B           0 B           0 B           354  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368ms         0.02%       2.368ms      11.841us           0 B           0 B           0 B           0 B           200  
                    cudaThreadExchangeStreamCaptureMode         0.00%     310.988us         0.00%     311.629us       1.343us       1.005ms         0.01%       1.005ms       4.334us           0 B           0 B      30.00 KB      30.00 KB           232  
                                        cudaEventRecord         0.13%      19.539ms         0.13%      19.539ms       1.195us     978.467us         0.01%     978.467us       0.060us           0 B           0 B           0 B           0 B         16352  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     868.771us         0.01%     868.771us      10.860us           0 B           0 B           0 B           0 B            80  
## Call CompiledFxGraph fcksk453yni7nuakxxtn77zuzrqq...         0.00%       0.000us         0.00%       0.000us       0.000us     763.556us         0.01%     763.556us      15.583us           0 B           0 B           0 B           0 B            49  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     645.695us         0.00%     645.695us       2.131us           0 B           0 B           0 B           0 B           303  
                                           aten::argmax         0.02%       2.660ms         0.03%       4.499ms      89.985us     599.075us         0.00%     599.075us      11.981us           0 B           0 B      25.00 KB      25.00 KB            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     535.396us         0.00%     535.396us      10.708us           0 B           0 B           0 B           0 B            50  
                                          aten::scatter         0.02%       3.263ms         0.07%      10.639ms     212.775us     529.121us         0.00%     654.564us      13.091us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     529.121us         0.00%     529.121us      10.582us           0 B           0 B           0 B           0 B            50  
                                             aten::div_         0.02%       2.945ms         0.04%       5.264ms      52.638us     385.316us         0.00%     385.316us       3.853us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.24%      34.252ms         0.24%      34.252ms       3.425ms     360.518us         0.00%     360.518us      36.052us           0 B           0 B           0 B           0 B            10  
                                           aten::cumsum         0.02%       2.496ms         0.16%      23.521ms     470.414us     347.559us         0.00%     347.559us       6.951us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.03%       3.821ms         0.05%       6.904ms      69.042us     306.875us         0.00%     306.875us       3.069us           0 B           0 B           0 B           0 B           100  
                                            aten::index         0.03%       4.131ms         0.16%      23.021ms     460.427us     299.457us         0.00%     449.734us       8.995us           0 B           0 B     800.00 KB     775.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     299.457us         0.00%     299.457us       5.989us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     281.406us         0.00%     281.406us       5.628us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.01%       1.855ms         0.02%       2.512ms      50.239us     268.837us         0.00%     268.837us       5.377us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     268.837us         0.00%     268.837us       5.377us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     262.180us         0.00%     262.180us       5.244us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     242.625us         0.00%     242.625us       4.852us           0 B           0 B           0 B           0 B            50  
                                               aten::le         0.01%       1.394ms         0.01%       1.878ms      37.554us     213.920us         0.00%     213.920us       4.278us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     213.920us         0.00%     213.920us       4.278us           0 B           0 B           0 B           0 B            50  
                                   cudaEventSynchronize         9.45%        1.374s        45.08%        6.557s      64.920ms     208.449us         0.00%        6.408s      63.448ms           0 B           0 B       2.29 MB    -198.31 MB           101  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     207.007us         0.00%     207.007us       4.140us           0 B           0 B           0 B           0 B            50  
                                     aten::index_select         0.03%       3.796ms         0.05%       7.600ms      75.997us     202.722us         0.00%     202.722us       2.027us           0 B           0 B     976.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     202.722us         0.00%     202.722us       4.054us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.03%       3.892ms         0.06%       8.200ms      80.389us     200.964us         0.00%     200.964us       1.970us           0 B           0 B      50.00 KB      50.00 KB           102  
                                           _C::rms_norm         0.01%       1.337ms         0.01%       2.055ms      41.092us     198.243us         0.00%     198.243us       3.965us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     198.243us         0.00%     198.243us       3.965us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     178.309us         0.00%     178.309us       3.566us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.308us         0.00%     173.308us       3.466us           0 B           0 B           0 B           0 B            50  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     142.081us         0.00%     142.081us       2.842us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     139.333us         0.00%     139.333us       2.787us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     133.567us         0.00%     133.567us       2.671us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     119.620us         0.00%     119.620us       2.392us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     109.598us         0.00%     109.598us       2.192us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.299us         0.00%     103.299us       2.066us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       2.659ms         0.02%       3.423ms      69.861us     102.175us         0.00%     102.175us       2.085us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     102.175us         0.00%     102.175us       2.085us           0 B           0 B           0 B           0 B            49  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      97.665us         0.00%      97.665us       1.953us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%       1.791ms         0.02%       2.369ms      48.341us      95.137us         0.00%      95.137us       1.942us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      95.137us         0.00%      95.137us       1.942us           0 B           0 B           0 B           0 B            49  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      85.379us         0.00%      85.379us       1.708us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.02%       2.727ms         0.03%       4.255ms      28.364us      83.784us         0.00%      83.784us       0.559us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      83.784us         0.00%      83.784us       1.676us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      77.317us         0.00%      77.317us       1.546us           0 B           0 B           0 B           0 B            50  
                                           Buffer Flush         0.01%     762.756us         0.01%     964.665us     120.583us      43.904us         0.00%      43.904us       5.488us           0 B           0 B     -97.50 KB    -101.50 KB             8  
                               cudaEventRecordWithFlags         0.00%     280.819us         0.00%     280.819us       1.872us      34.527us         0.00%      34.527us       0.230us           0 B           0 B     594.00 KB     594.00 KB           150  
                                    cudaStreamWaitEvent         0.11%      16.576ms         0.11%      16.576ms       1.020us       5.376us         0.00%       5.376us       0.000us           0 B           0 B           0 B           0 B         16250  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%     100.899us         0.00%     119.574us     119.574us       2.208us         0.00%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         0.00%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         0.00%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.39%      56.296ms         1.83%     265.609ms     265.609ms       0.000us         0.00%      52.558ms      52.558ms           0 B           0 B     505.00 KB    -109.51 MB             1  
                                            aten::slice         1.43%     208.439ms         2.55%     371.030ms      40.277us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9212  
                                       aten::as_strided        10.93%        1.590s        10.98%        1.597s      19.587us       0.000us         0.00%       4.128us       0.000us           0 B           0 B           0 B           0 B         81552  
                                        cudaMemcpyAsync         1.05%     152.849ms         1.05%     152.861ms      18.324us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          8342  
                                       aten::lift_fresh         0.01%       1.038ms         0.01%       1.038ms      10.384us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.01%     938.937us         0.01%       1.670ms      33.399us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.15%     457.869ms         3.15%     457.879ms      12.744us       0.000us         0.00%     666.340us       0.019us           0 B           0 B           0 B           0 B         35930  
                                       cudaLaunchKernel         3.63%     527.285ms         3.76%     547.099ms      12.037us       0.000us         0.00%     290.499us       0.006us           0 B           0 B           0 B           0 B         45450  
                               TorchDynamo Cache Lookup         0.01%       2.179ms         0.01%       2.179ms      43.584us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                             Torch-Compiled Region: 0/1         0.00%     293.539us         0.01%     927.845us     927.845us       0.000us         0.00%       2.208us       2.208us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     470.648us         0.00%     470.648us       9.413us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                 AOTDispatcher Runtime Wrapper Prologue         0.00%     667.331us         0.00%     667.331us      13.347us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%     448.829us         0.00%     568.403us     568.403us       0.000us         0.00%       2.208us       2.208us           0 B           0 B       1.00 KB       1.00 KB             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.544s
Self CUDA time total: 13.568s

