-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                _vllm_fa2_C::varlen_fwd        19.58%        2.966s        28.99%        4.391s       1.255ms      33.694ms         3.91%      40.271ms      11.506us           0 B           0 B       1.71 MB      -8.41 MB          3500  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      32.267ms         3.74%      32.267ms       9.219us           0 B           0 B           0 B           0 B          3500  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      29.980ms         3.48%      29.980ms       9.230us           0 B           0 B           0 B           0 B          3248  
                                 _C::fused_add_rms_norm         1.53%     231.414ms         2.02%     306.215ms      43.745us      28.701ms         3.33%      28.745ms       4.106us           0 B           0 B           0 B           0 B          7000  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      28.701ms         3.33%      28.701ms       4.100us           0 B           0 B           0 B           0 B          7000  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us      21.208ms         2.46%      21.208ms     169.668us           0 B           0 B           0 B           0 B           125  
                                         aten::_softmax         0.04%       6.083ms         0.06%       8.980ms      35.918us      19.083ms         2.21%      19.083ms      76.331us           0 B           0 B     145.02 MB     145.02 MB           250  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      19.083ms         2.21%      19.083ms      76.331us           0 B           0 B           0 B           0 B           250  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      14.799ms         1.72%      14.799ms       2.022us           0 B           0 B           0 B           0 B          7318  
## Call CompiledFxGraph fl4fhqr5oenimnahkuhbvro244kz...         0.00%       0.000us         0.00%       0.000us       0.000us      13.930ms         1.61%      13.930ms     112.335us           0 B           0 B           0 B           0 B           124  
                                       _C::silu_and_mul         0.34%      51.394ms         0.60%      90.971ms      25.992us      12.095ms         1.40%      12.095ms       3.456us           0 B           0 B           0 B           0 B          3500  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      12.095ms         1.40%      12.095ms       3.456us           0 B           0 B           0 B           0 B          3500  
                  _C_cache_ops::reshape_and_cache_flash         0.70%     105.674ms         1.00%     152.047ms      43.442us      11.407ms         1.32%      11.407ms       3.259us           0 B           0 B           0 B           0 B          3500  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      11.407ms         1.32%      11.407ms       3.259us           0 B           0 B           0 B           0 B          3500  
                                   _C::rotary_embedding         0.70%     105.740ms         0.98%     147.749ms      42.214us      11.034ms         1.28%      11.034ms       3.153us           0 B           0 B           0 B           0 B          3500  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      11.034ms         1.28%      11.034ms       3.153us           0 B           0 B           0 B           0 B          3500  
                                            aten::copy_         0.94%     142.288ms         1.43%     216.770ms      42.512us       9.654ms         1.12%       9.655ms       1.894us           0 B           0 B           0 B           0 B          5099  
                                             aten::sort         0.08%      12.783ms         0.25%      37.278ms     298.225us       8.615ms         1.00%       9.209ms      73.671us           0 B           0 B     228.76 MB     228.76 MB           125  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       5.934ms         0.69%       5.934ms      11.868us           0 B           0 B           0 B           0 B           500  
                                     record_param_comms         0.09%      14.217ms         0.11%      17.083ms     136.667us       5.213ms         0.60%       5.213ms      41.706us           0 B           0 B           0 B           0 B           125  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       5.213ms         0.60%       5.213ms      41.706us           0 B           0 B           0 B           0 B           125  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       5.213ms         0.60%       5.213ms      41.706us           0 B           0 B           0 B           0 B           125  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       2.111ms         0.24%       2.111ms       9.422us           0 B           0 B           0 B           0 B           224  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.615ms         0.19%       1.615ms       1.615us           0 B           0 B           0 B           0 B          1000  
                                           aten::argmax         0.04%       6.539ms         0.08%      11.398ms      91.180us       1.452ms         0.17%       1.452ms      11.616us           0 B           0 B      62.50 KB      62.50 KB           125  
                                          aten::scatter         0.05%       7.893ms         0.13%      19.985ms     159.881us       1.328ms         0.15%       1.643ms      13.145us           0 B           0 B      72.51 MB      72.51 MB           125  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.328ms         0.15%       1.328ms      10.628us           0 B           0 B           0 B           0 B           125  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.319ms         0.15%       1.319ms      10.553us           0 B           0 B           0 B           0 B           125  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us       1.297ms         0.15%       1.297ms       5.788us           0 B           0 B           0 B           0 B           224  
                                             aten::div_         0.04%       6.694ms         0.07%      10.264ms      41.056us     963.620us         0.11%     967.172us       3.869us           0 B           0 B           0 B           0 B           250  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     906.597us         0.11%     906.597us      32.378us           0 B           0 B           0 B           0 B            28  
                                           aten::cumsum         0.04%       6.233ms         0.08%      12.626ms     101.006us     877.295us         0.10%     884.239us       7.074us           0 B           0 B           0 B           0 B           125  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     853.757us         0.10%     853.757us       1.134us           0 B           0 B           0 B           0 B           753  
                                     aten::masked_fill_         0.07%       9.959ms         0.12%      17.719ms      70.876us     729.475us         0.08%     729.475us       2.918us           0 B           0 B           0 B           0 B           250  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     704.996us         0.08%     704.996us       5.640us           0 B           0 B           0 B           0 B           125  
                                            aten::index         0.06%       9.129ms         0.27%      40.367ms     322.936us     697.250us         0.08%       1.046ms       8.369us           0 B           0 B     875.00 KB     812.50 KB           125  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     697.250us         0.08%     697.250us       5.578us           0 B           0 B           0 B           0 B           125  
                                     aten::exponential_         0.03%       4.703ms         0.05%       7.571ms      60.564us     672.802us         0.08%     678.210us       5.426us           0 B           0 B           0 B           0 B           125  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     672.802us         0.08%     672.802us       5.382us           0 B           0 B           0 B           0 B           125  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     671.618us         0.08%     671.618us       5.373us           0 B           0 B           0 B           0 B           125  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     627.815us         0.07%     627.815us       5.023us           0 B           0 B           0 B           0 B           125  
                                               aten::le         0.02%       3.454ms         0.03%       4.658ms      37.260us     535.842us         0.06%     535.842us       4.287us           0 B           0 B      18.13 MB      18.13 MB           125  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     535.842us         0.06%     535.842us       4.287us           0 B           0 B           0 B           0 B           125  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     517.695us         0.06%     517.695us       4.142us           0 B           0 B           0 B           0 B           125  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     508.386us         0.06%     508.386us      18.157us           0 B           0 B           0 B           0 B            28  
                                              aten::sub         0.06%       8.651ms         0.10%      15.788ms      62.650us     501.323us         0.06%     503.339us       1.997us           0 B           0 B     125.00 KB     125.00 KB           252  
                                     aten::index_select         0.06%       8.624ms         0.11%      17.134ms      68.536us     467.234us         0.05%     467.234us       1.869us           0 B           0 B     952.00 KB           0 B           250  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     467.234us         0.05%     467.234us       3.738us           0 B           0 B           0 B           0 B           125  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     445.925us         0.05%     445.925us       3.567us           0 B           0 B           0 B           0 B           125  
                                  cudaStreamIsCapturing         0.00%     737.820us         0.00%     737.820us       0.839us     443.522us         0.05%     443.522us       0.505us           0 B           0 B           0 B           0 B           879  
                                           _C::rms_norm         0.02%       3.145ms         0.03%       4.771ms      38.168us     442.850us         0.05%     442.850us       3.543us           0 B           0 B           0 B           0 B           125  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     442.850us         0.05%     442.850us       3.543us           0 B           0 B           0 B           0 B           125  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     398.173us         0.05%     398.173us       3.185us           0 B           0 B           0 B           0 B           125  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     356.355us         0.04%     356.355us       2.851us           0 B           0 B           0 B           0 B           125  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     337.663us         0.04%     337.663us       2.701us           0 B           0 B           0 B           0 B           125  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     331.302us         0.04%     331.302us       2.650us           0 B           0 B           0 B           0 B           125  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     306.848us         0.04%     306.848us      10.959us           0 B           0 B           0 B           0 B            28  
                       Runtime Triggered Module Loading         0.28%      41.771ms         0.28%      41.771ms       3.481ms     280.638us         0.03%     280.638us      23.386us           0 B           0 B           0 B           0 B            12  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     278.237us         0.03%     278.237us       2.226us           0 B           0 B           0 B           0 B           125  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     274.405us         0.03%     274.405us       2.195us           0 B           0 B           0 B           0 B           125  
                    cudaThreadExchangeStreamCaptureMode         0.00%     161.583us         0.00%     161.583us       0.646us     264.096us         0.03%     264.096us       1.056us           0 B           0 B           0 B           0 B           250  
                               cudaEventRecordWithFlags         0.00%     624.382us         0.00%     624.382us       1.665us     260.358us         0.03%     260.358us       0.694us           0 B           0 B           0 B           0 B           375  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     257.282us         0.03%     257.282us       2.058us           0 B           0 B           0 B           0 B           125  
                                    cudaStreamWaitEvent         0.09%      14.028ms         0.09%      14.028ms       0.959us     255.523us         0.03%     255.523us       0.017us           0 B           0 B           0 B           0 B         14625  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.04%       6.028ms         0.05%       7.779ms      62.731us     253.377us         0.03%     253.377us       2.043us           0 B           0 B           0 B           0 B           124  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     253.377us         0.03%     253.377us       2.043us           0 B           0 B           0 B           0 B           124  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     244.041us         0.03%     244.041us       1.952us           0 B           0 B           0 B           0 B           125  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%       4.124ms         0.04%       5.327ms      42.959us     233.668us         0.03%     233.668us       1.884us           0 B           0 B           0 B           0 B           124  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     233.668us         0.03%     233.668us       1.884us           0 B           0 B           0 B           0 B           124  
                                         cudaEventQuery         0.01%       1.990ms         0.01%       2.079ms       5.558us     211.199us         0.02%     257.439us       0.688us           0 B           0 B      19.00 KB         512 B           374  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     205.677us         0.02%     205.677us       1.645us           0 B           0 B           0 B           0 B           125  
                                        cudaEventRecord         0.11%      17.382ms         0.11%      17.382ms       1.168us     205.505us         0.02%     205.505us       0.014us           0 B           0 B           0 B           0 B         14877  
                                            aten::fill_         0.04%       6.723ms         0.07%      10.454ms      27.876us     203.104us         0.02%     203.104us       0.542us           0 B           0 B           0 B           0 B           375  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     203.104us         0.02%     203.104us       1.625us           0 B           0 B           0 B           0 B           125  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     192.932us         0.02%     192.932us       1.543us           0 B           0 B           0 B           0 B           125  
                                Activity Buffer Request         0.06%       8.716ms         0.06%       8.716ms       1.245ms     157.152us         0.02%     157.152us      22.450us           0 B           0 B           0 B           0 B             7  
                                           Buffer Flush         0.01%     981.435us         0.01%       1.026ms     146.555us     147.104us         0.02%     147.104us      21.015us           0 B           0 B       1.98 MB       1.98 MB             7  
                                   cudaEventSynchronize         0.01%     820.298us         0.01%     820.298us       6.510us     110.177us         0.01%     110.177us       0.874us           0 B           0 B           0 B           0 B           126  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      84.673us         0.01%      84.673us       3.024us           0 B           0 B           0 B           0 B            28  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      86.982us         0.00%     105.948us     105.948us       2.305us         0.00%       2.305us       2.305us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.305us         0.00%       2.305us       2.305us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.305us         0.00%       2.305us       2.305us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.14%      20.686ms         0.72%     109.316ms     109.316ms       0.000us         0.00%      17.146ms      17.146ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.51%     228.997ms         2.73%     413.685ms      41.319us       0.000us         0.00%       4.256us       0.000us           0 B           0 B           0 B           0 B         10012  
                                       aten::as_strided         9.25%        1.401s         9.29%        1.407s      18.933us       0.000us         0.00%      21.600us       0.000us           0 B           0 B           0 B           0 B         74311  
                                        cudaMemcpyAsync         0.87%     131.927ms         0.87%     131.949ms      16.099us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          8196  
                                       aten::lift_fresh         0.02%       2.849ms         0.02%       2.849ms      11.398us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           250  
                                          aten::flatten         0.02%       2.312ms         0.03%       4.119ms      32.954us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           125  
                                             aten::view         3.29%     498.216ms         3.29%     498.228ms      12.863us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         38733  
                                       cudaLaunchKernel         2.90%     438.870ms         3.01%     456.569ms      11.744us       0.000us         0.00%      92.736us       0.002us           0 B           0 B           0 B           0 B         38877  
                               TorchDynamo Cache Lookup         0.02%       3.518ms         0.02%       3.518ms      28.144us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           125  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 15.147s
Self CUDA time total: 862.560ms

