-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cutlass::Kernel<cutlass_80_tensorop_bf16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us      18.778ms         0.83%      18.778ms      12.225us           0 B           0 B           0 B           0 B          1536  
                                _vllm_fa2_C::varlen_fwd         3.66%     207.979ms        15.38%     873.519ms     545.949us      14.787ms         0.65%      17.759ms      11.099us           0 B           0 B     800.00 KB      -3.75 MB          1600  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      14.080ms         0.62%      14.080ms       9.167us           0 B           0 B           0 B           0 B          1536  
                                 _C::fused_add_rms_norm         1.86%     105.833ms         2.44%     138.468ms      43.271us      14.016ms         0.62%      14.016ms       4.380us           0 B           0 B           0 B           0 B          3200  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      14.016ms         0.62%      14.016ms       4.380us           0 B           0 B           0 B           0 B          3200  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       6.382ms         0.28%       6.382ms       2.029us           0 B           0 B           0 B           0 B          3146  
                                       _C::silu_and_mul         0.42%      24.018ms         0.73%      41.720ms      26.075us       6.328ms         0.28%       6.328ms       3.955us           0 B           0 B           0 B           0 B          1600  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       6.328ms         0.28%       6.328ms       3.955us           0 B           0 B           0 B           0 B          1600  
                                     record_param_comms         0.05%       2.907ms         0.06%       3.452ms     138.085us       6.217ms         0.27%       6.217ms     248.700us           0 B           0 B           0 B           0 B            25  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       6.217ms         0.27%       6.217ms     248.700us           0 B           0 B           0 B           0 B            25  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       6.217ms         0.27%       6.217ms     248.700us           0 B           0 B           0 B           0 B            25  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       6.191ms         0.27%       6.191ms      96.737us           0 B           0 B           0 B           0 B            64  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       5.831ms         0.26%       5.831ms     233.256us           0 B           0 B           0 B           0 B            25  
                  _C_cache_ops::reshape_and_cache_flash         0.86%      49.010ms         1.22%      69.362ms      43.351us       5.296ms         0.23%       5.296ms       3.310us           0 B           0 B           0 B           0 B          1600  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.296ms         0.23%       5.296ms       3.310us           0 B           0 B           0 B           0 B          1600  
                                   _C::rotary_embedding         0.88%      49.922ms         1.20%      68.089ms      42.556us       5.290ms         0.23%       5.290ms       3.306us           0 B           0 B           0 B           0 B          1600  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       5.290ms         0.23%       5.290ms       3.306us           0 B           0 B           0 B           0 B          1600  
                                         aten::_softmax         0.02%       1.166ms         0.03%       1.639ms      32.778us       3.832ms         0.17%       3.832ms      76.636us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       3.832ms         0.17%       3.832ms      76.636us           0 B           0 B           0 B           0 B            50  
                                            aten::copy_         0.95%      53.813ms         1.46%      82.751ms      44.418us       3.618ms         0.16%       3.619ms       1.942us           0 B           0 B           0 B           0 B          1863  
## Call CompiledFxGraph fij35f7nt4ciob43hsxd57a2fuie...         0.00%       0.000us         0.00%       0.000us       0.000us       2.294ms         0.10%       2.294ms      95.563us           0 B           0 B           0 B           0 B            24  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.160ms         0.10%       2.160ms       1.244us           0 B           0 B           0 B           0 B          1736  
                                             aten::sort         0.05%       2.571ms         0.22%      12.371ms     494.833us       1.733ms         0.08%       1.934ms      77.365us           0 B           0 B      52.00 MB      52.00 MB            25  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.489ms         0.07%       1.489ms      23.269us           0 B           0 B           0 B           0 B            64  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       1.191ms         0.05%       1.191ms      11.913us           0 B           0 B           0 B           0 B           100  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     706.558us         0.03%     706.558us      11.040us           0 B           0 B           0 B           0 B            64  
                       Runtime Triggered Module Loading         0.92%      52.146ms         0.92%      52.146ms       3.725ms     466.882us         0.02%     466.882us      33.349us           0 B           0 B           0 B           0 B            14  
                                           aten::argmax         0.02%       1.302ms         0.04%       2.146ms      85.835us     292.097us         0.01%     292.097us      11.684us           0 B           0 B      12.50 KB      12.50 KB            25  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     280.540us         0.01%     280.540us       4.383us           0 B           0 B           0 B           0 B            64  
                                          aten::scatter         0.03%       1.590ms         0.08%       4.306ms     172.252us     274.625us         0.01%     338.240us      13.530us           0 B           0 B      14.50 MB      14.50 MB            25  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     274.625us         0.01%     274.625us      10.985us           0 B           0 B           0 B           0 B            25  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     265.893us         0.01%     265.893us      10.636us           0 B           0 B           0 B           0 B            25  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     220.032us         0.01%     220.032us       1.438us           0 B           0 B           0 B           0 B           153  
                                             aten::div_         0.02%       1.356ms         0.03%       1.878ms      37.556us     192.707us         0.01%     192.707us       3.854us           0 B           0 B           0 B           0 B            50  
                                           aten::cumsum         0.02%       1.192ms         0.04%       2.281ms      91.249us     175.073us         0.01%     175.073us       7.003us           0 B           0 B           0 B           0 B            25  
                                            aten::index         0.04%       2.018ms         0.28%      16.035ms     641.414us     153.088us         0.01%     229.250us       9.170us           0 B           0 B     250.00 KB     237.50 KB            25  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     153.088us         0.01%     153.088us       6.124us           0 B           0 B           0 B           0 B            25  
                                     aten::masked_fill_         0.03%       1.948ms         0.06%       3.327ms      66.547us     143.135us         0.01%     143.135us       2.863us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     141.056us         0.01%     141.056us       5.642us           0 B           0 B           0 B           0 B            25  
                                     aten::exponential_         0.02%     924.300us         0.02%       1.242ms      49.662us     135.007us         0.01%     135.007us       5.400us           0 B           0 B           0 B           0 B            25  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     135.007us         0.01%     135.007us       5.400us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     132.385us         0.01%     132.385us       5.295us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     127.424us         0.01%     127.424us       5.097us           0 B           0 B           0 B           0 B            25  
                                   cudaEventSynchronize         0.00%     179.337us         0.00%     179.337us       6.898us     125.088us         0.01%     125.088us       4.811us           0 B           0 B           0 B           0 B            26  
                                               aten::le         0.01%     666.862us         0.02%     889.647us      35.586us     105.725us         0.00%     105.725us       4.229us           0 B           0 B       3.63 MB       3.63 MB            25  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     105.725us         0.00%     105.725us       4.229us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.785us         0.00%     102.785us       4.111us           0 B           0 B           0 B           0 B            25  
                                              aten::sub         0.04%       2.087ms         0.10%       5.675ms     109.125us     100.765us         0.00%     100.765us       1.938us           0 B           0 B      25.00 KB      25.00 KB            52  
                                     aten::index_select         0.03%       1.896ms         0.06%       3.667ms      73.349us      97.280us         0.00%      97.280us       1.946us           0 B           0 B     360.00 KB           0 B            50  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      97.280us         0.00%      97.280us       3.891us           0 B           0 B           0 B           0 B            25  
                                           _C::rms_norm         0.01%     693.876us         0.02%       1.011ms      40.446us      92.993us         0.00%      92.993us       3.720us           0 B           0 B           0 B           0 B            25  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      92.993us         0.00%      92.993us       3.720us           0 B           0 B           0 B           0 B            25  
                                           Buffer Flush         0.01%     427.910us         0.01%     427.910us     142.637us      92.576us         0.00%      92.576us      30.859us           0 B           0 B      21.00 KB      21.00 KB             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      89.922us         0.00%      89.922us       3.597us           0 B           0 B           0 B           0 B            25  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      80.704us         0.00%      80.704us       3.228us           0 B           0 B           0 B           0 B            25  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      71.875us         0.00%      71.875us       2.875us           0 B           0 B           0 B           0 B            25  
                                Activity Buffer Request         0.04%       2.078ms         0.04%       2.078ms     692.568us      68.256us         0.00%      68.256us      22.752us           0 B           0 B           0 B           0 B             3  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      65.026us         0.00%      65.026us       2.601us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      62.431us         0.00%      62.431us       2.497us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      59.169us         0.00%      59.169us       2.367us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      54.495us         0.00%      54.495us       2.180us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      51.776us         0.00%      51.776us       2.071us           0 B           0 B           0 B           0 B            25  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       1.271ms         0.03%       1.658ms      69.077us      48.996us         0.00%      48.996us       2.041us           0 B           0 B           0 B           0 B            24  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us      48.996us         0.00%      48.996us       2.041us           0 B           0 B           0 B           0 B            24  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      48.989us         0.00%      48.989us       1.960us           0 B           0 B           0 B           0 B            25  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%     807.949us         0.02%       1.049ms      43.705us      46.753us         0.00%      46.753us       1.948us           0 B           0 B           0 B           0 B            24  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      46.753us         0.00%      46.753us       1.948us           0 B           0 B           0 B           0 B            24  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      42.688us         0.00%      42.688us       1.708us           0 B           0 B           0 B           0 B            25  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      42.178us         0.00%      42.178us       1.687us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.02%       1.309ms         0.04%       2.065ms      27.531us      40.635us         0.00%      40.635us       0.542us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      40.635us         0.00%      40.635us       1.625us           0 B           0 B           0 B           0 B            25  
                                    cudaStreamWaitEvent         0.11%       6.465ms         0.11%       6.465ms       0.991us      24.992us         0.00%      24.992us       0.004us           0 B           0 B           0 B           0 B          6525  
                               cudaEventRecordWithFlags         0.00%     104.115us         0.00%     104.115us       1.388us      24.608us         0.00%      24.608us       0.328us           0 B           0 B           0 B           0 B            75  
                    cudaThreadExchangeStreamCaptureMode         0.00%      33.587us         0.00%      33.587us       0.672us      13.088us         0.00%      13.088us       0.262us           0 B           0 B           0 B           0 B            50  
                                         cudaEventQuery         0.01%     349.680us         0.01%     349.680us       4.725us       8.992us         0.00%       8.992us       0.122us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      54.863us         0.00%      69.059us      69.059us       2.496us         0.00%       2.496us       2.496us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.496us         0.00%       2.496us       2.496us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fcbl4a2x22ktv644ju37bsjnkhy4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.496us         0.00%       2.496us       2.496us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.74%      41.807ms         3.70%     209.947ms     209.947ms       0.000us         0.00%     176.144ms     176.144ms           0 B           0 B     427.00 KB     -65.18 MB             1  
                                            aten::slice         1.50%      85.013ms         2.68%     152.270ms      39.945us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3812  
                                       aten::as_strided        10.75%     610.555ms        10.85%     616.270ms      18.851us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         32691  
                                        cudaMemcpyAsync         0.98%      55.485ms         0.98%      55.498ms      16.696us       0.000us         0.00%       3.840us       0.001us           0 B           0 B           0 B           0 B          3324  
                                       aten::lift_fresh         0.01%     485.127us         0.01%     485.127us       9.703us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                          aten::flatten         0.01%     505.631us         0.02%     866.348us      34.654us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                             aten::view         3.14%     178.048ms         3.14%     178.051ms      12.478us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14269  
                                       cudaLaunchKernel         3.22%     183.073ms         3.51%     199.013ms      11.854us       0.000us         0.00%     266.688us       0.016us           0 B           0 B           0 B           0 B         16789  
                                        cudaEventRecord         0.14%       7.732ms         0.14%       7.732ms       1.176us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6577  
                               TorchDynamo Cache Lookup         0.02%     884.358us         0.02%     884.358us      35.374us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                             Torch-Compiled Region: 0/1         0.00%     140.794us         0.01%     450.202us     450.202us       0.000us         0.00%       2.496us       2.496us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     207.180us         0.00%     207.180us       8.287us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     314.320us         0.01%     314.320us      12.573us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 5.678s
Self CUDA time total: 2.272s

