-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cutlass::Kernel<cutlass_80_tensorop_bf16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us       7.025ms         0.38%       7.025ms      12.195us           0 B           0 B           0 B           0 B           576  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       6.157ms         0.33%       6.157ms      96.206us           0 B           0 B           0 B           0 B            64  
                                _vllm_fa2_C::varlen_fwd         3.50%      76.122ms        14.38%     312.777ms     488.714us       5.963ms         0.32%       7.078ms      11.059us           0 B           0 B     320.00 KB      -1.41 MB           640  
                                 _C::fused_add_rms_norm         1.71%      37.109ms         2.31%      50.359ms      39.343us       5.586ms         0.30%       5.586ms       4.364us           0 B           0 B           0 B           0 B          1280  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       5.586ms         0.30%       5.586ms       4.364us           0 B           0 B           0 B           0 B          1280  
                                     record_param_comms         0.06%       1.255ms         0.07%       1.484ms     148.415us       5.520ms         0.30%       5.520ms     551.984us           0 B           0 B           0 B           0 B            10  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       5.520ms         0.30%       5.520ms     551.984us           0 B           0 B           0 B           0 B            10  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       5.520ms         0.30%       5.520ms     551.984us           0 B           0 B           0 B           0 B            10  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       5.263ms         0.29%       5.263ms       9.138us           0 B           0 B           0 B           0 B           576  
                                       _C::silu_and_mul         0.43%       9.313ms         0.75%      16.244ms      25.382us       2.599ms         0.14%       2.599ms       4.062us           0 B           0 B           0 B           0 B           640  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.599ms         0.14%       2.599ms       4.062us           0 B           0 B           0 B           0 B           640  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.383ms         0.13%       2.383ms       2.018us           0 B           0 B           0 B           0 B          1181  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       2.324ms         0.13%       2.324ms     232.405us           0 B           0 B           0 B           0 B            10  
                  _C_cache_ops::reshape_and_cache_flash         0.81%      17.559ms         1.17%      25.502ms      39.847us       2.123ms         0.12%       2.123ms       3.317us           0 B           0 B           0 B           0 B           640  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.123ms         0.12%       2.123ms       3.317us           0 B           0 B           0 B           0 B           640  
                                   _C::rotary_embedding         0.79%      17.257ms         1.12%      24.396ms      38.119us       2.109ms         0.11%       2.109ms       3.295us           0 B           0 B           0 B           0 B           640  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       2.109ms         0.11%       2.109ms       3.295us           0 B           0 B           0 B           0 B           640  
                                         aten::_softmax         0.02%     510.825us         0.03%     692.204us      34.610us       1.531ms         0.08%       1.531ms      76.549us           0 B           0 B      11.60 MB      11.60 MB            20  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       1.531ms         0.08%       1.531ms      76.549us           0 B           0 B           0 B           0 B            20  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.490ms         0.08%       1.490ms      23.288us           0 B           0 B           0 B           0 B            64  
                                            aten::copy_         0.86%      18.763ms         1.41%      30.709ms      43.375us       1.400ms         0.08%       1.401ms       1.979us           0 B           0 B           0 B           0 B           708  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     989.898us         0.05%     989.898us       1.509us           0 B           0 B           0 B           0 B           656  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     699.978us         0.04%     699.978us      10.937us           0 B           0 B           0 B           0 B            64  
                                             aten::sort         0.05%       1.071ms         0.41%       8.822ms     882.195us     693.284us         0.04%     857.508us      85.751us           0 B           0 B      20.80 MB      20.80 MB            10  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us     475.426us         0.03%     475.426us      11.886us           0 B           0 B           0 B           0 B            40  
                       Runtime Triggered Module Loading         2.28%      49.707ms         2.28%      49.707ms       3.550ms     467.134us         0.03%     467.134us      33.367us           0 B           0 B           0 B           0 B            14  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     277.920us         0.02%     277.920us       4.343us           0 B           0 B           0 B           0 B            64  
## Call CompiledFxGraph fl4fhqr5oenimnahkuhbvro244kz...         0.00%       0.000us         0.00%       0.000us       0.000us     190.624us         0.01%     190.624us      21.180us           0 B           0 B           0 B           0 B             9  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     135.105us         0.01%     135.105us       2.145us           0 B           0 B           0 B           0 B            63  
                                           aten::argmax         0.02%     542.242us         0.04%     879.835us      87.983us     121.154us         0.01%     121.154us      12.115us           0 B           0 B       5.00 KB       5.00 KB            10  
                                          aten::scatter         0.03%     627.116us         0.09%       1.922ms     192.194us     107.298us         0.01%     132.259us      13.226us           0 B           0 B       5.80 MB       5.80 MB            10  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     107.298us         0.01%     107.298us      10.730us           0 B           0 B           0 B           0 B            10  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     107.009us         0.01%     107.009us      10.701us           0 B           0 B           0 B           0 B            10  
                                   cudaEventSynchronize         0.00%      78.796us         0.00%      78.796us       7.163us     104.800us         0.01%     104.800us       9.527us           0 B           0 B           0 B           0 B            11  
                                             aten::div_         0.03%     565.204us         0.03%     749.941us      37.497us      76.478us         0.00%      76.478us       3.824us           0 B           0 B           0 B           0 B            20  
                                           aten::cumsum         0.02%     480.559us         0.04%     937.762us      93.776us      69.987us         0.00%      69.987us       6.999us           0 B           0 B           0 B           0 B            10  
                                            aten::index         0.04%     831.042us         0.52%      11.320ms       1.132ms      61.310us         0.00%      98.076us       9.808us           0 B           0 B     100.00 KB      95.00 KB            10  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      61.310us         0.00%      61.310us       6.131us           0 B           0 B           0 B           0 B            10  
                                     aten::masked_fill_         0.04%     797.671us         0.06%       1.326ms      66.296us      59.585us         0.00%      59.585us       2.979us           0 B           0 B           0 B           0 B            20  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us      56.095us         0.00%      56.095us       5.609us           0 B           0 B           0 B           0 B            10  
                                     aten::exponential_         0.02%     344.444us         0.02%     467.242us      46.724us      53.600us         0.00%      53.600us       5.360us           0 B           0 B           0 B           0 B            10  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      53.600us         0.00%      53.600us       5.360us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us      53.089us         0.00%      53.089us       5.309us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      51.264us         0.00%      51.264us       5.126us           0 B           0 B           0 B           0 B            10  
                                               aten::le         0.01%     275.775us         0.02%     360.122us      36.012us      41.633us         0.00%      41.633us       4.163us           0 B           0 B       1.45 MB       1.45 MB            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      41.633us         0.00%      41.633us       4.163us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      41.022us         0.00%      41.022us       4.102us           0 B           0 B           0 B           0 B            10  
                                     aten::index_select         0.04%     811.946us         0.08%       1.695ms      84.737us      40.832us         0.00%      40.832us       2.042us           0 B           0 B     210.00 KB           0 B            20  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      40.832us         0.00%      40.832us       4.083us           0 B           0 B           0 B           0 B            10  
                                              aten::sub         0.06%       1.262ms         0.21%       4.461ms     202.765us      40.673us         0.00%      40.673us       1.849us           0 B           0 B      10.00 KB      10.00 KB            22  
                                           _C::rms_norm         0.01%     240.768us         0.02%     368.598us      36.860us      36.864us         0.00%      36.864us       3.686us           0 B           0 B           0 B           0 B            10  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      36.864us         0.00%      36.864us       3.686us           0 B           0 B           0 B           0 B            10  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      35.456us         0.00%      35.456us       3.546us           0 B           0 B           0 B           0 B            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      32.384us         0.00%      32.384us       3.238us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      28.450us         0.00%      28.450us       2.845us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.201us         0.00%      27.201us       2.720us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      25.568us         0.00%      25.568us       2.557us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      23.714us         0.00%      23.714us       2.371us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      22.016us         0.00%      22.016us       2.202us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.928us         0.00%      20.928us       2.093us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      19.745us         0.00%      19.745us       1.975us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%     462.833us         0.03%     624.977us      69.442us      18.270us         0.00%      18.270us       2.030us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us      18.270us         0.00%      18.270us       2.030us           0 B           0 B           0 B           0 B             9  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      17.696us         0.00%      17.696us       1.770us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%     308.989us         0.02%     401.801us      44.645us      17.504us         0.00%      17.504us       1.945us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      17.504us         0.00%      17.504us       1.945us           0 B           0 B           0 B           0 B             9  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      16.898us         0.00%      16.898us       1.690us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.03%     568.454us         0.04%     952.934us      31.764us      16.287us         0.00%      16.287us       0.543us           0 B           0 B           0 B           0 B            30  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      16.287us         0.00%      16.287us       1.629us           0 B           0 B           0 B           0 B            10  
                                Activity Buffer Request         0.11%       2.482ms         0.11%       2.482ms       1.241ms      13.088us         0.00%      13.088us       6.544us           0 B           0 B           0 B           0 B             2  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      87.834us         0.00%     104.746us     104.746us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                    cudaThreadExchangeStreamCaptureMode         0.00%      19.487us         0.00%      19.487us       0.749us       1.888us         0.00%       1.888us       0.073us           0 B           0 B           0 B           0 B            26  
                  execute_context_1(12)_generation_0(0)         1.98%      43.020ms         9.23%     200.759ms     200.759ms       0.000us         0.00%      18.430ms      18.430ms           0 B           0 B     427.00 KB     -65.18 MB             1  
                                            aten::slice         1.44%      31.355ms         2.61%      56.788ms      37.068us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1532  
                                       aten::as_strided         9.80%     213.101ms        10.12%     220.093ms      17.014us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         12936  
                                        cudaMemcpyAsync         0.95%      20.567ms         0.95%      20.567ms      16.401us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1254  
                                       aten::lift_fresh         0.01%     199.674us         0.01%     199.674us       9.984us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            20  
                                          aten::flatten         0.01%     200.767us         0.02%     358.611us      35.861us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                             aten::view         2.82%      61.406ms         2.82%      61.406ms      11.056us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5554  
                                       cudaLaunchKernel         3.39%      73.670ms         4.02%      87.423ms      12.944us       0.000us         0.00%     218.432us       0.032us           0 B           0 B           0 B           0 B          6754  
                                        cudaEventRecord         0.14%       3.015ms         0.14%       3.015ms       1.146us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2632  
                               TorchDynamo Cache Lookup         0.02%     436.047us         0.02%     436.047us      43.605us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                             Torch-Compiled Region: 0/1         0.01%     324.145us         0.04%     957.679us     957.679us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%     126.355us         0.01%     126.355us      12.635us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     156.663us         0.01%     156.663us      15.666us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.02%     443.719us         0.03%     548.465us     548.465us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.01%     271.868us         0.01%     271.868us      14.309us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            19  
                                               aten::to         0.08%       1.840ms         0.33%       7.163ms      87.349us       0.000us         0.00%     118.242us       1.442us           0 B           0 B       5.81 MB           0 B            82  
                                        aten::embedding         0.01%     267.889us         0.08%       1.744ms     174.418us       0.000us         0.00%      40.832us       4.083us           0 B           0 B     210.00 KB           0 B            10  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.175s
Self CUDA time total: 1.843s

