-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       4.486ms         0.64%       4.486ms      80.114us           0 B           0 B           0 B           0 B            56  
                                     record_param_comms         0.11%       1.193ms         0.14%       1.422ms     142.160us       3.309ms         0.47%       3.309ms     330.868us           0 B           0 B           0 B           0 B            10  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       3.309ms         0.47%       3.309ms     330.868us           0 B           0 B           0 B           0 B            10  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       3.309ms         0.47%       3.309ms     330.868us           0 B           0 B           0 B           0 B            10  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       3.215ms         0.46%       3.215ms      12.757us           0 B           0 B           0 B           0 B           252  
                                _vllm_fa2_C::varlen_fwd         3.16%      32.986ms        13.72%     143.026ms     510.807us       2.583ms         0.37%       3.102ms      11.079us           0 B           0 B     154.00 KB    -882.00 KB           280  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       2.282ms         0.32%       2.282ms       9.056us           0 B           0 B           0 B           0 B           252  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.228ms         0.32%       2.228ms       2.020us           0 B           0 B           0 B           0 B          1103  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       2.176ms         0.31%       2.176ms       3.886us           0 B           0 B           0 B           0 B           560  
                                 _C::fused_add_rms_norm         1.33%      13.859ms         1.90%      19.778ms      35.317us       2.170ms         0.31%       2.170ms       3.875us           0 B           0 B           0 B           0 B           560  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       2.170ms         0.31%       2.170ms       3.875us           0 B           0 B           0 B           0 B           560  
                                         aten::_softmax         0.04%     458.575us         0.10%       1.039ms      51.970us       1.536ms         0.22%       1.536ms      76.815us           0 B           0 B      11.60 MB      11.60 MB            20  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       1.536ms         0.22%       1.536ms      76.815us           0 B           0 B           0 B           0 B            20  
                                       _C::silu_and_mul         0.38%       4.005ms         0.68%       7.078ms      25.279us       1.417ms         0.20%       1.417ms       5.062us           0 B           0 B           0 B           0 B           280  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       1.417ms         0.20%       1.417ms       5.062us           0 B           0 B           0 B           0 B           280  
                                   _C::rotary_embedding         0.70%       7.262ms         0.99%      10.369ms      37.031us       1.069ms         0.15%       1.069ms       3.817us           0 B           0 B           0 B           0 B           280  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       1.069ms         0.15%       1.069ms       3.817us           0 B           0 B           0 B           0 B           280  
                  _C_cache_ops::reshape_and_cache_flash         0.71%       7.440ms         1.05%      10.962ms      39.151us     967.238us         0.14%     967.238us       3.454us           0 B           0 B           0 B           0 B           280  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us     967.238us         0.14%     967.238us       3.454us           0 B           0 B           0 B           0 B           280  
                                            aten::copy_         0.95%       9.926ms         1.61%      16.754ms      43.630us     773.462us         0.11%     774.486us       2.017us           0 B           0 B           0 B           0 B           384  
                                             aten::sort         0.10%       1.054ms         0.84%       8.801ms     880.146us     693.723us         0.10%     858.460us      85.846us           0 B           0 B      18.30 MB      18.30 MB            10  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us     648.290us         0.09%     648.290us      72.032us           0 B           0 B           0 B           0 B             9  
void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s...         0.00%       0.000us         0.00%       0.000us       0.000us     594.370us         0.08%     594.370us      21.227us           0 B           0 B           0 B           0 B            28  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     527.140us         0.07%     527.140us      18.826us           0 B           0 B           0 B           0 B            28  
                       Runtime Triggered Module Loading         4.07%      42.383ms         4.07%      42.400ms       3.029ms     486.204us         0.07%     506.332us      36.167us           0 B           0 B           0 B           0 B            14  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us     474.782us         0.07%     474.782us      11.870us           0 B           0 B           0 B           0 B            40  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     301.056us         0.04%     301.056us      10.752us           0 B           0 B           0 B           0 B            28  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     122.305us         0.02%     122.305us       1.747us           0 B           0 B           0 B           0 B            70  
                                           aten::argmax         0.05%     518.773us         0.08%     839.170us      83.917us     116.451us         0.02%     116.451us      11.645us           0 B           0 B       5.00 KB       5.00 KB            10  
                                          aten::scatter         0.05%     557.862us         0.13%       1.324ms     132.370us     106.176us         0.02%     131.040us      13.104us           0 B           0 B       5.80 MB       5.80 MB            10  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     106.176us         0.02%     106.176us      10.618us           0 B           0 B           0 B           0 B            10  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     105.601us         0.01%     105.601us      10.560us           0 B           0 B           0 B           0 B            10  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     103.423us         0.01%     103.423us       1.642us           0 B           0 B           0 B           0 B            63  
                                  cudaDeviceSynchronize         0.02%     179.918us         0.02%     179.918us      59.973us      93.280us         0.01%      93.280us      31.093us           0 B           0 B           0 B           0 B             3  
                                             aten::div_         0.05%     546.331us         0.07%     757.687us      37.884us      76.802us         0.01%      76.802us       3.840us           0 B           0 B           0 B           0 B            20  
                                           aten::cumsum         0.05%     479.127us         0.08%     856.811us      85.681us      70.078us         0.01%      70.078us       7.008us           0 B           0 B           0 B           0 B            10  
                                            aten::index         0.07%     701.015us         1.13%      11.779ms       1.178ms      59.776us         0.01%      98.433us       9.843us           0 B           0 B      70.00 KB      65.00 KB            10  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.776us         0.01%      59.776us       5.978us           0 B           0 B           0 B           0 B            10  
                                     aten::masked_fill_         0.07%     724.448us         0.12%       1.268ms      63.419us      57.984us         0.01%      57.984us       2.899us           0 B           0 B           0 B           0 B            20  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us      56.254us         0.01%      56.254us       5.625us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us      53.951us         0.01%      53.951us       5.395us           0 B           0 B           0 B           0 B            10  
                                     aten::exponential_         0.03%     311.682us         0.04%     427.760us      42.776us      52.192us         0.01%      52.192us       5.219us           0 B           0 B           0 B           0 B            10  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      52.192us         0.01%      52.192us       5.219us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      50.047us         0.01%      50.047us       5.005us           0 B           0 B           0 B           0 B            10  
                                               aten::le         0.02%     239.833us         0.03%     333.184us      33.318us      42.399us         0.01%      42.399us       4.240us           0 B           0 B       1.45 MB       1.45 MB            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      42.399us         0.01%      42.399us       4.240us           0 B           0 B           0 B           0 B            10  
                                     aten::index_select         0.07%     706.151us         0.14%       1.452ms      72.623us      41.280us         0.01%      41.280us       2.064us           0 B           0 B     147.00 KB           0 B            20  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      41.280us         0.01%      41.280us       4.128us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      40.833us         0.01%      40.833us       4.083us           0 B           0 B           0 B           0 B            10  
                                              aten::sub         0.10%       1.073ms         0.39%       4.098ms     186.256us      40.546us         0.01%      40.546us       1.843us           0 B           0 B      10.00 KB      10.00 KB            22  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      35.969us         0.01%      35.969us       3.597us           0 B           0 B           0 B           0 B            10  
                                           _C::rms_norm         0.02%     221.595us         0.03%     342.561us      34.256us      33.918us         0.00%      33.918us       3.392us           0 B           0 B           0 B           0 B            10  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      33.918us         0.00%      33.918us       3.392us           0 B           0 B           0 B           0 B            10  
                                         cudaEventQuery         0.01%     136.157us         0.01%     136.157us       4.695us      32.736us         0.00%      32.736us       1.129us           0 B           0 B           0 B           0 B            29  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      32.703us         0.00%      32.703us       3.270us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      28.738us         0.00%      28.738us       2.874us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      27.457us         0.00%      27.457us       2.746us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      25.281us         0.00%      25.281us       2.528us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      24.128us         0.00%      24.128us       2.413us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      22.494us         0.00%      22.494us       2.249us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.177us         0.00%      22.177us       2.218us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.04%     414.030us         0.06%     579.200us      64.356us      19.522us         0.00%      19.522us       2.169us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us      19.522us         0.00%      19.522us       2.169us           0 B           0 B           0 B           0 B             9  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      18.369us         0.00%      18.369us       1.837us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%     320.699us         0.04%     406.369us      45.152us      17.408us         0.00%      17.408us       1.934us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      17.408us         0.00%      17.408us       1.934us           0 B           0 B           0 B           0 B             9  
                                            aten::fill_         0.05%     519.529us         0.08%     824.770us      27.492us      16.736us         0.00%      16.736us       0.558us           0 B           0 B           0 B           0 B            30  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      16.736us         0.00%      16.736us       1.674us           0 B           0 B           0 B           0 B            10  
                                        cudaEventRecord         0.01%      80.303us         0.01%      80.303us       1.544us      16.160us         0.00%      16.160us       0.311us           0 B           0 B           0 B           0 B            52  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      16.127us         0.00%      16.127us       1.613us           0 B           0 B           0 B           0 B            10  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      15.999us         0.00%      15.999us       1.600us           0 B           0 B           0 B           0 B            10  
                                  cudaStreamIsCapturing         0.05%     513.384us         0.05%     513.384us       0.797us       8.192us         0.00%       8.192us       0.013us           0 B           0 B           0 B           0 B           644  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.01%      62.638us         0.01%      76.814us      76.814us       2.592us         0.00%       2.592us       2.592us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.592us         0.00%       2.592us       2.592us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.592us         0.00%       2.592us       2.592us           0 B           0 B           0 B           0 B             1  
                                Activity Buffer Request         0.12%       1.266ms         0.12%       1.266ms       1.266ms       1.024us         0.00%       1.024us       1.024us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         1.85%      19.263ms        10.18%     106.146ms     106.146ms       0.000us         0.00%      69.039ms      69.039ms           0 B           0 B     388.00 KB     -30.33 MB             1  
                                            aten::slice         1.61%      16.751ms         2.96%      30.867ms      38.014us       0.000us         0.00%      12.608us       0.016us           0 B           0 B           0 B           0 B           812  
                                       aten::as_strided         9.58%      99.882ms        10.11%     105.378ms      17.921us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5880  
                                        cudaMemcpyAsync         1.82%      18.958ms         1.82%      18.961ms      16.123us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1176  
                                       aten::lift_fresh         0.02%     210.591us         0.02%     210.591us      10.530us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            20  
                                          aten::flatten         0.02%     177.471us         0.03%     326.441us      32.644us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                             aten::view         2.55%      26.570ms         2.55%      26.570ms      10.810us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2458  
                                       cudaLaunchKernel         3.90%      40.646ms         5.27%      54.973ms      13.027us       0.000us         0.00%     226.304us       0.054us           0 B           0 B           0 B           0 B          4220  
                               TorchDynamo Cache Lookup         0.03%     355.946us         0.03%     355.946us      35.595us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                             Torch-Compiled Region: 0/1         0.01%     131.376us         0.04%     447.918us     447.918us       0.000us         0.00%       2.592us       2.592us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%      87.622us         0.01%      87.622us       8.762us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     103.805us         0.01%     103.805us      10.381us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.02%     209.351us         0.03%     286.165us     286.165us       0.000us         0.00%       2.592us       2.592us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.02%     248.882us         0.02%     254.625us      13.401us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            19  
                                               aten::to         0.17%       1.779ms         0.65%       6.782ms      82.705us       0.000us         0.00%     117.631us       1.435us           0 B           0 B       5.81 MB           0 B            82  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.042s
Self CUDA time total: 705.350ms

