-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      49.954ms         0.39%      49.954ms     666.047us           0 B           0 B           0 B           0 B            75  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      49.954ms         0.39%      49.954ms     666.047us           0 B           0 B           0 B           0 B            75  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      34.130ms         0.27%      34.130ms     455.064us           0 B           0 B           0 B           0 B            75  
                                 _C::fused_add_rms_norm         1.40%     197.012ms         1.94%     271.722ms      37.739us      31.100ms         0.24%      31.100ms       4.319us           0 B           0 B           0 B           0 B          7200  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      31.100ms         0.24%      31.100ms       4.319us           0 B           0 B           0 B           0 B          7200  
                                _vllm_fa2_C::varlen_fwd         3.41%     478.789ms        14.26%        2.001s     555.700us      30.659ms         0.24%      38.140ms      10.594us           0 B           0 B       1.78 MB     -17.34 MB          3600  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      30.144ms         0.24%      30.144ms       8.486us           0 B           0 B           0 B           0 B          3552  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      29.845ms         0.23%      29.845ms       2.044us           0 B           0 B           0 B           0 B         14603  
                                   _C::rotary_embedding         0.76%     106.283ms         1.06%     149.233ms      41.454us      17.281ms         0.14%      17.318ms       4.810us           0 B           0 B           0 B           0 B          3600  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      17.281ms         0.14%      17.281ms       4.800us           0 B           0 B           0 B           0 B          3600  
                                       _C::silu_and_mul         0.37%      52.346ms         0.68%      95.291ms      26.470us      14.649ms         0.12%      14.649ms       4.069us           0 B           0 B           0 B           0 B          3600  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      14.649ms         0.12%      14.649ms       4.069us           0 B           0 B           0 B           0 B          3600  
                  _C_cache_ops::reshape_and_cache_flash         0.77%     108.376ms         1.11%     156.216ms      43.393us      13.986ms         0.11%      13.986ms       3.885us           0 B           0 B           0 B           0 B          3600  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      13.986ms         0.11%      13.986ms       3.885us           0 B           0 B           0 B           0 B          3600  
                                         aten::_softmax         0.02%       3.482ms         0.03%       4.888ms      32.588us      11.499ms         0.09%      11.499ms      76.662us           0 B           0 B      87.01 MB      87.01 MB           150  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      11.499ms         0.09%      11.499ms      76.662us           0 B           0 B           0 B           0 B           150  
                                            aten::copy_         0.92%     129.763ms         1.43%     200.189ms      44.202us       9.077ms         0.07%       9.079ms       2.005us           0 B           0 B           0 B           0 B          4529  
                                  cudaStreamIsCapturing         0.04%       5.659ms         0.04%       5.659ms       0.725us       6.845ms         0.05%       6.845ms       0.877us           0 B           0 B           0 B           0 B          7804  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       6.086ms         0.05%       6.086ms       1.493us           0 B           0 B           0 B           0 B          4077  
                                             aten::sort         0.05%       7.155ms         0.17%      24.240ms     323.201us       5.192ms         0.04%       5.519ms      73.585us           0 B           0 B     156.01 MB     156.01 MB            75  
                                         cudaEventQuery         0.01%       1.299ms         0.01%       1.300ms       3.869us       5.096ms         0.04%       5.096ms      15.167us           0 B           0 B     -55.00 KB     -55.00 KB           336  
                                   cudaEventSynchronize        10.29%        1.444s        64.77%        9.089s      60.191ms       5.041ms         0.04%        8.682s      57.498ms           0 B           0 B       8.79 MB    -262.33 MB           151  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       4.657ms         0.04%       4.657ms      97.011us           0 B           0 B           0 B           0 B            48  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       3.556ms         0.03%       3.556ms      11.852us           0 B           0 B           0 B           0 B           300  
                                        cudaEventRecord         0.00%     558.489us         0.00%     558.489us       1.481us       2.596ms         0.02%       2.596ms       6.886us           0 B           0 B           0 B           0 B           377  
                    cudaThreadExchangeStreamCaptureMode         0.00%     344.119us         0.00%     344.119us       1.037us       2.105ms         0.02%       2.105ms       6.341us           0 B           0 B      -6.00 KB      -6.00 KB           332  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us       1.607ms         0.01%       1.607ms      33.488us           0 B           0 B           0 B           0 B            48  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.043ms         0.01%       1.043ms       2.302us           0 B           0 B           0 B           0 B           453  
                                           aten::argmax         0.03%       3.771ms         0.05%       6.419ms      85.586us     888.898us         0.01%     888.898us      11.852us           0 B           0 B      37.50 KB      37.50 KB            75  
                                          aten::scatter         0.03%       4.608ms         0.08%      11.186ms     149.150us     803.595us         0.01%     989.325us      13.191us           0 B           0 B      43.51 MB      43.51 MB            75  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     803.595us         0.01%     803.595us      10.715us           0 B           0 B           0 B           0 B            75  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     786.471us         0.01%     786.471us      10.486us           0 B           0 B           0 B           0 B            75  
                                    cudaStreamWaitEvent         0.00%     251.808us         0.00%     251.808us       1.119us     724.772us         0.01%     724.772us       3.221us           0 B           0 B           0 B           0 B           225  
                                             aten::div_         0.03%       3.969ms         0.04%       5.474ms      36.492us     574.814us         0.00%     574.814us       3.832us           0 B           0 B           0 B           0 B           150  
## Call CompiledFxGraph fcksk453yni7nuakxxtn77zuzrqq...         0.00%       0.000us         0.00%       0.000us       0.000us     549.985us         0.00%     549.985us       7.432us           0 B           0 B           0 B           0 B            74  
                                           aten::cumsum         0.03%       3.617ms         0.05%       6.602ms      88.026us     523.011us         0.00%     523.011us       6.973us           0 B           0 B           0 B           0 B            75  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     514.980us         0.00%     514.980us      10.729us           0 B           0 B           0 B           0 B            48  
                                            aten::index         0.04%       5.586ms         0.21%      29.221ms     389.620us     466.468us         0.00%     683.299us       9.111us           0 B           0 B     750.00 KB     712.50 KB            75  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     466.468us         0.00%     466.468us       6.220us           0 B           0 B           0 B           0 B            75  
                                     aten::masked_fill_         0.04%       5.566ms         0.07%       9.975ms      66.499us     461.471us         0.00%     461.471us       3.076us           0 B           0 B           0 B           0 B           150  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     421.954us         0.00%     421.954us       5.626us           0 B           0 B           0 B           0 B            75  
                                     aten::exponential_         0.02%       2.634ms         0.03%       3.542ms      47.224us     403.552us         0.00%     403.552us       5.381us           0 B           0 B           0 B           0 B            75  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     403.552us         0.00%     403.552us       5.381us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     395.843us         0.00%     395.843us       5.278us           0 B           0 B           0 B           0 B            75  
                       Runtime Triggered Module Loading         0.26%      36.088ms         0.26%      36.088ms       3.609ms     389.314us         0.00%     389.314us      38.931us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     384.550us         0.00%     384.550us       5.127us           0 B           0 B           0 B           0 B            75  
                                               aten::le         0.01%       1.913ms         0.02%       2.584ms      34.458us     311.425us         0.00%     311.425us       4.152us           0 B           0 B      10.88 MB      10.88 MB            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     311.425us         0.00%     311.425us       4.152us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     308.159us         0.00%     308.159us       4.109us           0 B           0 B           0 B           0 B            75  
                                              aten::sub         0.04%       5.204ms         0.07%      10.054ms      66.142us     304.632us         0.00%     304.632us       2.004us           0 B           0 B      75.00 KB      75.00 KB           152  
                                     aten::index_select         0.04%       5.218ms         0.07%      10.329ms      68.861us     291.745us         0.00%     291.745us       1.945us           0 B           0 B     860.00 KB           0 B           150  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     291.745us         0.00%     291.745us       3.890us           0 B           0 B           0 B           0 B            75  
                                Activity Buffer Request         0.05%       7.148ms         0.05%       7.150ms       1.192ms     283.714us         0.00%     283.714us      47.286us           0 B           0 B           0 B           0 B             6  
                                           _C::rms_norm         0.01%       1.791ms         0.02%       2.763ms      36.838us     273.154us         0.00%     273.154us       3.642us           0 B           0 B           0 B           0 B            75  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     273.154us         0.00%     273.154us       3.642us           0 B           0 B           0 B           0 B            75  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     266.655us         0.00%     266.655us       3.555us           0 B           0 B           0 B           0 B            75  
                               cudaEventRecordWithFlags         0.00%     336.035us         0.00%     336.035us       1.493us     263.329us         0.00%     263.329us       1.170us           0 B           0 B           0 B           0 B           225  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     257.249us         0.00%     257.249us       3.430us           0 B           0 B           0 B           0 B            75  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     212.614us         0.00%     212.614us       2.835us           0 B           0 B           0 B           0 B            75  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     211.558us         0.00%     211.558us       4.407us           0 B           0 B           0 B           0 B            48  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     205.375us         0.00%     205.375us       2.738us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     204.222us         0.00%     204.222us       2.723us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     183.427us         0.00%     183.427us       2.446us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     169.408us         0.00%     169.408us       2.259us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     167.295us         0.00%     167.295us       2.231us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.03%       3.627ms         0.03%       4.767ms      64.414us     161.983us         0.00%     161.983us       2.189us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     161.983us         0.00%     161.983us       2.189us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       2.399ms         0.02%       3.197ms      43.197us     143.906us         0.00%     143.906us       1.945us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     143.906us         0.00%     143.906us       1.945us           0 B           0 B           0 B           0 B            74  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     137.337us         0.00%     137.337us       1.831us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     127.168us         0.00%     127.168us       1.696us           0 B           0 B           0 B           0 B            75  
                                            aten::fill_         0.03%       3.868ms         0.04%       5.980ms      26.576us     125.538us         0.00%     125.538us       0.558us           0 B           0 B           0 B           0 B           225  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     125.538us         0.00%     125.538us       1.674us           0 B           0 B           0 B           0 B            75  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     116.225us         0.00%     116.225us       1.550us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      84.968us         0.00%      99.255us      99.255us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.22%      31.472ms         1.17%     164.480ms     164.480ms       0.000us         0.00%     147.370ms     147.370ms           0 B           0 B     427.00 KB     -52.41 MB             1  
                                            aten::slice         1.44%     201.559ms         2.58%     361.691ms      40.134us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9012  
                                       aten::as_strided         9.80%        1.375s         9.85%        1.382s      18.524us       0.000us         0.00%     712.259us       0.010us           0 B           0 B           0 B           0 B         74605  
                                        cudaMemcpyAsync         1.82%     254.725ms         1.82%     255.894ms      16.912us       0.000us         0.00%       1.888us       0.000us           0 B           0 B           0 B           0 B         15131  
                                       aten::lift_fresh         0.01%       1.496ms         0.01%       1.496ms       9.972us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                                          aten::flatten         0.01%       1.468ms         0.02%       2.551ms      34.016us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                                             aten::view         2.92%     409.335ms         2.92%     409.394ms      12.565us       0.000us         0.00%     668.929us       0.021us           0 B           0 B           0 B           0 B         32583  
                                       cudaLaunchKernel         3.45%     484.628ms         3.57%     501.613ms      11.025us       0.000us         0.00%     312.608us       0.007us           0 B           0 B           0 B           0 B         45498  
                               TorchDynamo Cache Lookup         0.02%       2.338ms         0.02%       2.338ms      31.171us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                             Torch-Compiled Region: 0/1         0.00%     281.376us         0.01%     805.987us     805.987us       0.000us         0.00%       2.368us       2.368us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     557.716us         0.00%     557.716us       7.436us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     830.217us         0.01%     830.217us      11.070us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%     369.552us         0.00%     468.807us     468.807us       0.000us         0.00%       2.368us       2.368us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.01%       1.951ms         0.01%       1.951ms      13.091us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           149  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.032s
Self CUDA time total: 12.713s

