-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                 _C::fused_add_rms_norm         1.64%      33.825ms         2.39%      49.216ms      35.154us       5.509ms         2.07%       5.509ms       3.935us           0 B           0 B           0 B           0 B          1400  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       5.509ms         2.07%       5.509ms       3.935us           0 B           0 B           0 B           0 B          1400  
                                       _C::silu_and_mul         0.48%       9.984ms         0.89%      18.327ms      26.181us       4.940ms         1.85%       4.940ms       7.057us           0 B           0 B           0 B           0 B           700  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       4.940ms         1.85%       4.940ms       7.057us           0 B           0 B           0 B           0 B           700  
                                         aten::_softmax         0.05%       1.112ms         0.09%       1.903ms      38.053us       3.805ms         1.43%       3.805ms      76.110us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       3.805ms         1.43%       3.805ms      76.110us           0 B           0 B           0 B           0 B            50  
                                   _C::rotary_embedding         0.88%      18.089ms         1.27%      26.243ms      37.491us       3.142ms         1.18%       3.142ms       4.489us           0 B           0 B           0 B           0 B           700  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       3.142ms         1.18%       3.142ms       4.489us           0 B           0 B           0 B           0 B           700  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.977ms         1.12%       2.977ms       2.099us           0 B           0 B           0 B           0 B          1418  
      ampere_s16816gemm_bf16_128x64_ldg8_stages_32x6_tn         0.00%       0.000us         0.00%       0.000us       0.000us       2.517ms         0.94%       2.517ms      89.891us           0 B           0 B           0 B           0 B            28  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       2.361ms         0.89%       2.361ms       3.513us           0 B           0 B           0 B           0 B           672  
                  _C_cache_ops::reshape_and_cache_flash         0.91%      18.820ms         1.35%      27.921ms      39.887us       2.353ms         0.88%       2.353ms       3.362us           0 B           0 B           0 B           0 B           700  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.353ms         0.88%       2.353ms       3.362us           0 B           0 B           0 B           0 B           700  
                                            aten::copy_         1.33%      27.522ms         2.06%      42.516ms      41.520us       1.998ms         0.75%       2.173ms       2.122us           0 B           0 B           0 B           0 B          1024  
                                             aten::sort         0.11%       2.241ms         0.57%      11.685ms     467.406us       1.728ms         0.65%       1.930ms      77.198us           0 B           0 B      52.00 MB      52.00 MB            25  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       1.185ms         0.44%       1.185ms      11.848us           0 B           0 B           0 B           0 B           100  
void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s...         0.00%       0.000us         0.00%       0.000us       0.000us       1.056ms         0.40%       1.056ms      37.701us           0 B           0 B           0 B           0 B            28  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.050ms         0.39%       1.050ms       1.239us           0 B           0 B           0 B           0 B           847  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us     793.289us         0.30%     793.289us      28.332us           0 B           0 B           0 B           0 B            28  
                       Runtime Triggered Module Loading         1.41%      29.119ms         1.41%      29.119ms       2.427ms     451.078us         0.17%     451.078us      37.590us           0 B           0 B           0 B           0 B            12  
                                  cudaStreamIsCapturing         0.00%     101.930us         0.00%     101.930us       0.803us     327.940us         0.12%     327.940us       2.582us           0 B           0 B           0 B           0 B           127  
                                           aten::argmax         0.06%       1.154ms         0.09%       1.956ms      78.230us     297.442us         0.11%     297.442us      11.898us           0 B           0 B      12.50 KB      12.50 KB            25  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     296.927us         0.11%     296.927us      10.605us           0 B           0 B           0 B           0 B            28  
                               cudaEventRecordWithFlags         0.01%     116.079us         0.01%     116.079us       2.322us     271.044us         0.10%     271.044us       5.421us           0 B           0 B           0 B           0 B            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     270.658us         0.10%     270.658us      10.826us           0 B           0 B           0 B           0 B            25  
                                          aten::scatter         0.07%       1.364ms         0.16%       3.269ms     130.759us     261.766us         0.10%     326.279us      13.051us           0 B           0 B      14.50 MB      14.50 MB            25  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     261.766us         0.10%     261.766us      10.471us           0 B           0 B           0 B           0 B            25  
                                             aten::div_         0.06%       1.259ms         0.08%       1.712ms      34.247us     199.976us         0.08%     199.976us       4.000us           0 B           0 B           0 B           0 B            50  
                                        cudaEventRecord         0.01%     135.426us         0.01%     135.426us       2.604us     191.298us         0.07%     191.298us       3.679us           0 B           0 B           0 B           0 B            52  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     174.052us         0.07%     174.052us       1.138us           0 B           0 B           0 B           0 B           153  
                                           aten::cumsum         0.06%       1.148ms         0.10%       2.070ms      82.815us     163.971us         0.06%     163.971us       6.559us           0 B           0 B           0 B           0 B            25  
                                            aten::index         0.09%       1.842ms         0.71%      14.720ms     588.790us     155.489us         0.06%     229.183us       9.167us           0 B           0 B     175.00 KB     162.50 KB            25  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     155.489us         0.06%     155.489us       6.220us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     148.576us         0.06%     148.576us       5.943us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     142.084us         0.05%     142.084us       5.683us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     130.722us         0.05%     130.722us       5.229us           0 B           0 B           0 B           0 B            25  
                                     aten::exponential_         0.04%     764.069us         0.05%       1.067ms      42.661us     128.773us         0.05%     128.773us       5.151us           0 B           0 B           0 B           0 B            25  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     128.773us         0.05%     128.773us       5.151us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     122.687us         0.05%     122.687us       2.454us           0 B           0 B           0 B           0 B            50  
                                               aten::le         0.03%     576.979us         0.04%     801.678us      32.067us     106.273us         0.04%     106.273us       4.251us           0 B           0 B       3.63 MB       3.63 MB            25  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     106.273us         0.04%     106.273us       4.251us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     104.803us         0.04%     104.803us       4.192us           0 B           0 B           0 B           0 B            25  
                                     aten::index_select         0.07%       1.451ms         0.14%       2.869ms      57.374us     101.922us         0.04%     101.922us       2.038us           0 B           0 B     252.00 KB           0 B            50  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     101.922us         0.04%     101.922us       4.077us           0 B           0 B           0 B           0 B            25  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      95.173us         0.04%      95.173us       3.807us           0 B           0 B           0 B           0 B            25  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      93.346us         0.04%      93.346us       3.334us           0 B           0 B           0 B           0 B            28  
                                              aten::sub         0.07%       1.508ms         0.10%       2.158ms      43.151us      85.054us         0.03%      85.054us       1.701us           0 B           0 B      25.00 KB      25.00 KB            50  
                                           _C::rms_norm         0.03%     538.912us         0.04%     843.495us      33.740us      81.537us         0.03%      81.537us       3.261us           0 B           0 B           0 B           0 B            25  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      81.537us         0.03%      81.537us       3.261us           0 B           0 B           0 B           0 B            25  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      72.323us         0.03%      72.323us       2.893us           0 B           0 B           0 B           0 B            25  
                                     aten::masked_fill_         0.04%     754.797us         0.05%     956.179us      38.247us      63.585us         0.02%      63.585us       2.543us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      63.585us         0.02%      63.585us       2.543us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      59.138us         0.02%      59.138us       2.366us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      50.881us         0.02%      50.881us       2.035us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      44.352us         0.02%      44.352us       1.774us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      40.702us         0.02%      40.702us       1.628us           0 B           0 B           0 B           0 B            25  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      38.370us         0.01%      38.370us       1.535us           0 B           0 B           0 B           0 B            25  
                                   cudaEventSynchronize         0.02%     385.563us         0.02%     385.563us       7.560us      36.705us         0.01%      36.705us       0.720us           0 B           0 B           0 B           0 B            51  
                                    cudaStreamWaitEvent         0.00%      43.540us         0.00%      43.540us       1.742us      35.616us         0.01%      35.616us       1.425us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      33.249us         0.01%      33.249us       1.330us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.06%       1.256ms         0.09%       1.926ms      25.682us      32.545us         0.01%      32.545us       0.434us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      32.545us         0.01%      32.545us       1.302us           0 B           0 B           0 B           0 B            25  
                                Activity Buffer Request         0.01%     214.022us         0.01%     214.022us     214.022us       1.088us         0.00%       1.088us       1.088us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.85%      17.494ms         4.12%      85.017ms      85.017ms       0.000us         0.00%      10.934ms      10.934ms           0 B           0 B     388.00 KB     -46.35 MB             1  
                                            aten::slice         2.02%      41.648ms         3.53%      72.808ms      36.187us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2012  
                                       aten::as_strided        11.31%     233.365ms        11.31%     233.365ms      15.822us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14749  
                                        cudaMemcpyAsync         1.22%      25.084ms         1.22%      25.084ms      15.717us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1596  
                                       aten::lift_fresh         0.03%     517.072us         0.03%     517.072us      10.341us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                          aten::flatten         0.04%     813.915us         0.07%       1.409ms      56.373us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                             aten::view         3.39%      69.917ms         3.39%      69.917ms      11.163us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6263  
                                       cudaLaunchKernel         4.43%      91.398ms         4.97%     102.638ms      12.183us       0.000us         0.00%     198.530us       0.024us           0 B           0 B           0 B           0 B          8425  
                                               aten::to         0.19%       3.887ms         0.81%      16.783ms      83.913us       0.000us         0.00%     360.514us       1.803us           0 B           0 B      14.54 MB           0 B           200  
                                         aten::_to_copy         0.21%       4.384ms         0.63%      12.895ms     103.162us       0.000us         0.00%     360.514us       2.884us           0 B           0 B      14.54 MB           0 B           125  
                                    aten::empty_strided         1.82%      37.490ms         1.83%      37.796ms      24.432us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      34.22 MB      34.22 MB          1547  
                                        aten::embedding         0.03%     596.649us         0.15%       3.031ms     121.246us       0.000us         0.00%     101.922us       4.077us           0 B           0 B     252.00 KB           0 B            25  
                                            aten::empty         3.85%      79.480ms         3.85%      79.480ms      22.548us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      43.68 MB      43.68 MB          3525  
                                          aten::resize_         0.02%     481.875us         0.02%     481.875us      19.275us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     252.00 KB     252.00 KB            25  
                                       aten::empty_like         1.37%      28.274ms         3.02%      62.210ms      43.748us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      19.68 MB           0 B          1422  
                                             cudaMalloc         0.02%     505.490us         0.02%     505.490us     252.745us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::linear         2.77%      57.235ms        22.66%     467.551ms     165.505us       0.000us         0.00%     235.589ms      83.394us           0 B           0 B     102.74 MB           0 B          2825  
                                                aten::t         1.77%      36.595ms         6.84%     141.147ms      49.963us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2825  
                                        aten::transpose         4.16%      85.764ms         8.19%     168.888ms      34.887us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4841  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.05%       1.131ms         0.05%       1.131ms       1.598us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           708  
                                 aten::split_with_sizes         1.32%      27.137ms         2.67%      55.086ms      78.694us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           700  
                          vllm::unified_kv_cache_update         2.74%      56.517ms         8.42%     173.631ms     248.044us       0.000us         0.00%       2.353ms       3.362us           0 B           0 B           0 B           0 B           700  
                                           aten::unbind         1.79%      37.019ms         6.87%     141.790ms     101.279us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1400  
                                           aten::select         2.90%      59.748ms         5.16%     106.536ms      37.394us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2849  
                    vllm::unified_attention_with_output         6.01%     123.911ms        33.36%     688.293ms     983.276us       0.000us         0.00%       7.308ms      10.440us           0 B           0 B           0 B    -728.00 KB           700  
                                           aten::expand         2.24%      46.311ms         4.27%      88.056ms      31.766us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2772  
                                 cudaDeviceGetAttribute         0.05%       1.122ms         0.05%       1.122ms       0.529us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2122  
                                   cudaFuncSetAttribute         0.08%       1.720ms         0.56%      11.562ms      16.517us       0.000us         0.00%      34.816us       0.050us           0 B           0 B           0 B           0 B           700  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.063s
Self CUDA time total: 266.455ms

