-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                     record_param_comms         0.05%       5.748ms         0.06%       6.768ms     135.365us      42.568ms         0.38%      42.568ms     851.364us           0 B           0 B           0 B           0 B            50  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      42.568ms         0.38%      42.568ms     851.364us           0 B           0 B           0 B           0 B            50  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      42.568ms         0.38%      42.568ms     851.364us           0 B           0 B           0 B           0 B            50  
void cutlass::Kernel<cutlass_80_tensorop_bf16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us      38.363ms         0.34%      38.363ms      12.233us           0 B           0 B           0 B           0 B          3136  
                                _vllm_fa2_C::varlen_fwd         3.58%     396.679ms        15.00%        1.664s     520.119us      29.478ms         0.26%      38.097ms      11.905us           0 B           0 B       1.56 MB      -7.66 MB          3200  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      28.772ms         0.26%      28.772ms       9.175us           0 B           0 B           0 B           0 B          3136  
                                 _C::fused_add_rms_norm         1.72%     191.396ms         2.28%     253.204ms      39.563us      28.016ms         0.25%      28.016ms       4.377us           0 B           0 B           0 B           0 B          6400  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      28.016ms         0.25%      28.016ms       4.377us           0 B           0 B           0 B           0 B          6400  
                                       _C::silu_and_mul         0.41%      45.764ms         0.73%      81.296ms      25.405us      13.065ms         0.12%      13.065ms       4.083us           0 B           0 B           0 B           0 B          3200  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      13.065ms         0.12%      13.065ms       4.083us           0 B           0 B           0 B           0 B          3200  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      13.039ms         0.12%      13.039ms       2.031us           0 B           0 B           0 B           0 B          6421  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      11.637ms         0.10%      11.637ms     232.733us           0 B           0 B           0 B           0 B            50  
                                   _C::rotary_embedding         0.80%      88.834ms         1.12%     123.818ms      38.693us      10.785ms         0.10%      10.785ms       3.370us           0 B           0 B           0 B           0 B          3200  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      10.785ms         0.10%      10.785ms       3.370us           0 B           0 B           0 B           0 B          3200  
                  _C_cache_ops::reshape_and_cache_flash         0.83%      92.308ms         1.19%     132.331ms      41.353us      10.587ms         0.09%      10.590ms       3.310us           0 B           0 B           0 B           0 B          3200  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      10.587ms         0.09%      10.587ms       3.308us           0 B           0 B           0 B           0 B          3200  
                                         aten::_softmax         0.02%       2.316ms         0.07%       7.246ms      72.465us       7.673ms         0.07%       7.673ms      76.728us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.673ms         0.07%       7.673ms      76.728us           0 B           0 B           0 B           0 B           100  
                                            aten::copy_         0.93%     103.248ms         1.45%     160.880ms      42.471us       7.604ms         0.07%       7.607ms       2.008us           0 B           0 B           0 B           0 B          3788  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       6.195ms         0.06%       6.195ms      96.792us           0 B           0 B           0 B           0 B            64  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.405ms         0.05%       5.405ms       1.529us           0 B           0 B           0 B           0 B          3536  
                                             aten::sort         0.05%       5.179ms         0.66%      73.571ms       1.471ms       3.484ms         0.03%       3.749ms      74.984us           0 B           0 B     104.00 MB     104.00 MB            50  
                                         cudaEventQuery         0.01%       1.063ms         0.01%       1.069ms       4.345us       3.338ms         0.03%       3.338ms      13.571us           0 B           0 B      28.50 KB      28.50 KB           246  
                                  cudaStreamIsCapturing         0.00%     259.948us         0.00%     259.948us       0.734us       2.474ms         0.02%       2.474ms       6.987us           0 B           0 B           0 B           0 B           354  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.387ms         0.02%       2.387ms      11.935us           0 B           0 B           0 B           0 B           200  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.493ms         0.01%       1.493ms      23.324us           0 B           0 B           0 B           0 B            64  
                                Activity Buffer Request         0.06%       6.920ms         0.06%       6.920ms     988.578us       1.408ms         0.01%       1.408ms     201.176us           0 B           0 B           0 B           0 B             7  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     706.085us         0.01%     706.085us      11.033us           0 B           0 B           0 B           0 B            64  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     691.500us         0.01%     691.500us       2.282us           0 B           0 B           0 B           0 B           303  
                                           Buffer Flush         0.01%     588.721us         0.01%     742.437us     106.062us     664.323us         0.01%     664.323us      94.903us           0 B           0 B    -103.50 KB    -104.00 KB             7  
                                           aten::argmax         0.02%       2.464ms         0.04%       4.118ms      82.361us     600.231us         0.01%     600.231us      12.005us           0 B           0 B      25.00 KB      25.00 KB            50  
                                          aten::scatter         0.03%       3.037ms         0.07%       7.500ms     150.010us     545.124us         0.00%     671.971us      13.439us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     545.124us         0.00%     545.124us      10.902us           0 B           0 B           0 B           0 B            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     531.332us         0.00%     531.332us      10.627us           0 B           0 B           0 B           0 B            50  
                       Runtime Triggered Module Loading         0.52%      57.812ms         0.52%      57.812ms       4.129ms     468.482us         0.00%     468.482us      33.463us           0 B           0 B           0 B           0 B            14  
## Call CompiledFxGraph fij35f7nt4ciob43hsxd57a2fuie...         0.00%       0.000us         0.00%       0.000us       0.000us     387.235us         0.00%     387.235us       7.903us           0 B           0 B           0 B           0 B            49  
                                             aten::div_         0.02%       2.649ms         0.03%       3.644ms      36.442us     384.253us         0.00%     384.253us       3.843us           0 B           0 B           0 B           0 B           100  
                                           aten::cumsum         0.02%       2.453ms         0.21%      22.885ms     457.708us     351.169us         0.00%     351.169us       7.023us           0 B           0 B           0 B           0 B            50  
                                            aten::index         0.03%       3.708ms         0.20%      21.657ms     433.131us     307.519us         0.00%     449.083us       8.982us           0 B           0 B     500.00 KB     475.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     307.519us         0.00%     307.519us       6.150us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.03%       3.660ms         0.06%       6.338ms      63.377us     285.057us         0.00%     285.057us       2.851us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     282.308us         0.00%     282.308us       5.646us           0 B           0 B           0 B           0 B            50  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     280.388us         0.00%     280.388us       4.381us           0 B           0 B           0 B           0 B            64  
                                     aten::exponential_         0.02%       1.794ms         0.02%       2.385ms      47.696us     270.178us         0.00%     270.178us       5.404us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     270.178us         0.00%     270.178us       5.404us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     265.919us         0.00%     265.919us       5.318us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     255.394us         0.00%     255.394us       5.108us           0 B           0 B           0 B           0 B            50  
                                               aten::le         0.01%       1.336ms         0.02%       1.774ms      35.473us     211.777us         0.00%     211.777us       4.236us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     211.777us         0.00%     211.777us       4.236us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     205.243us         0.00%     205.243us       4.105us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.03%       3.662ms         0.07%       7.710ms      75.593us     200.996us         0.00%     200.996us       1.971us           0 B           0 B      50.00 KB      50.00 KB           102  
                                     aten::index_select         0.03%       3.502ms         0.06%       6.775ms      67.754us     191.075us         0.00%     191.075us       1.911us           0 B           0 B     610.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     191.075us         0.00%     191.075us       3.822us           0 B           0 B           0 B           0 B            50  
                                           _C::rms_norm         0.01%       1.193ms         0.02%       1.772ms      35.434us     186.180us         0.00%     186.180us       3.724us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     186.180us         0.00%     186.180us       3.724us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.010us         0.00%     179.010us       3.580us           0 B           0 B           0 B           0 B            50  
                    cudaThreadExchangeStreamCaptureMode         0.00%     151.362us         0.00%     151.362us       0.515us     178.754us         0.00%     178.754us       0.608us           0 B           0 B           0 B           0 B           294  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     160.898us         0.00%     160.898us       3.218us           0 B           0 B           0 B           0 B            50  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     143.361us         0.00%     143.361us       2.867us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     130.428us         0.00%     130.428us       2.609us           0 B           0 B           0 B           0 B            50  
                                   cudaEventSynchronize         0.00%     342.262us         0.00%     342.262us       6.711us     127.775us         0.00%     127.775us       2.505us           0 B           0 B           0 B           0 B            51  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     124.159us         0.00%     124.159us       2.483us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     118.623us         0.00%     118.623us       2.372us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     108.958us         0.00%     108.958us       2.179us           0 B           0 B           0 B           0 B            50  
                                    cudaStreamWaitEvent         0.11%      12.138ms         0.11%      12.138ms       0.930us     105.889us         0.00%     105.889us       0.008us           0 B           0 B           0 B           0 B         13050  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.107us         0.00%     103.107us       2.062us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       2.452ms         0.03%       3.184ms      64.984us     100.194us         0.00%     100.194us       2.045us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     100.194us         0.00%     100.194us       2.045us           0 B           0 B           0 B           0 B            49  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      97.889us         0.00%      97.889us       1.958us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%       1.647ms         0.02%       2.127ms      43.415us      95.457us         0.00%      95.457us       1.948us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      95.457us         0.00%      95.457us       1.948us           0 B           0 B           0 B           0 B            49  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      85.250us         0.00%      85.250us       1.705us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.02%       2.573ms         0.04%       4.017ms      26.777us      81.571us         0.00%      81.571us       0.544us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      81.571us         0.00%      81.571us       1.631us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      81.120us         0.00%      81.120us       1.622us           0 B           0 B           0 B           0 B            50  
                                        cudaEventRecord         0.13%      14.791ms         0.13%      14.791ms       1.125us      45.249us         0.00%      45.249us       0.003us           0 B           0 B           0 B           0 B         13152  
                               cudaEventRecordWithFlags         0.00%     203.663us         0.00%     203.663us       1.358us      12.320us         0.00%      12.320us       0.082us           0 B           0 B           0 B           0 B           150  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%     119.745us         0.00%     135.965us     135.965us       2.400us         0.00%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         0.00%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fcbl4a2x22ktv644ju37bsjnkhy4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         0.00%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.36%      40.489ms         1.81%     200.907ms     200.907ms       0.000us         0.00%     170.185ms     170.185ms           0 B           0 B     427.00 KB     -65.18 MB             1  
                                            aten::slice         1.45%     160.718ms         2.59%     287.237ms      37.735us       0.000us         0.00%       9.153us       0.001us           0 B           0 B           0 B           0 B          7612  
                                       aten::as_strided        11.04%        1.224s        11.09%        1.231s      18.755us       0.000us         0.00%      52.256us       0.001us           0 B           0 B           0 B           0 B         65616  
                                        cudaMemcpyAsync         0.97%     108.011ms         0.98%     109.120ms      16.109us       0.000us         0.00%       1.920us       0.000us           0 B           0 B           0 B           0 B          6774  
                                       aten::lift_fresh         0.01%     969.266us         0.01%     969.266us       9.693us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.01%     896.233us         0.01%       1.570ms      31.405us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.10%     344.346ms         3.10%     344.355ms      11.959us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         28794  
                                       cudaLaunchKernel         7.37%     817.424ms         7.52%     834.319ms      24.895us       0.000us         0.00%     331.072us       0.010us           0 B           0 B           0 B           0 B         33514  
                               TorchDynamo Cache Lookup         0.02%       1.880ms         0.02%       1.880ms      37.596us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                             Torch-Compiled Region: 0/1         0.00%     171.442us         0.01%     626.181us     626.181us       0.000us         0.00%       2.400us       2.400us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     397.337us         0.00%     397.337us       7.947us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 11.095s
Self CUDA time total: 11.155s

