-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       4.730ms         2.54%       4.730ms      81.554us           0 B           0 B           0 B           0 B            58  
                                _vllm_fa2_C::varlen_fwd         3.48%      59.121ms        14.35%     243.712ms     507.732us       4.486ms         2.41%       5.350ms      11.146us           0 B           0 B     240.00 KB      -1.05 MB           480  
                                 _C::fused_add_rms_norm         1.73%      29.387ms         2.33%      39.612ms      41.262us       4.175ms         2.24%       4.175ms       4.349us           0 B           0 B           0 B           0 B           960  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       4.175ms         2.24%       4.175ms       4.349us           0 B           0 B           0 B           0 B           960  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       3.967ms         2.13%       3.967ms       9.184us           0 B           0 B           0 B           0 B           432  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.808ms         0.97%       1.808ms       2.024us           0 B           0 B           0 B           0 B           893  
                                   _C::rotary_embedding         0.78%      13.287ms         1.11%      18.841ms      39.253us       1.573ms         0.84%       1.573ms       3.277us           0 B           0 B           0 B           0 B           480  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       1.573ms         0.84%       1.573ms       3.277us           0 B           0 B           0 B           0 B           480  
                                       _C::silu_and_mul         0.42%       7.210ms         0.75%      12.779ms      26.622us       1.568ms         0.84%       1.568ms       3.266us           0 B           0 B           0 B           0 B           480  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       1.568ms         0.84%       1.568ms       3.266us           0 B           0 B           0 B           0 B           480  
                  _C_cache_ops::reshape_and_cache_flash         0.79%      13.388ms         1.15%      19.485ms      40.593us       1.536ms         0.82%       1.536ms       3.200us           0 B           0 B           0 B           0 B           480  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       1.536ms         0.82%       1.536ms       3.200us           0 B           0 B           0 B           0 B           480  
                                         aten::_softmax         0.03%     476.465us         0.04%     664.629us      33.231us       1.533ms         0.82%       1.533ms      76.629us           0 B           0 B      11.60 MB      11.60 MB            20  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       1.533ms         0.82%       1.533ms      76.629us           0 B           0 B           0 B           0 B            20  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.125ms         0.60%       1.125ms      23.443us           0 B           0 B           0 B           0 B            48  
                                            aten::copy_         0.89%      15.187ms         1.48%      25.173ms      44.633us       1.083ms         0.58%       1.084ms       1.923us           0 B           0 B           0 B           0 B           564  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us       1.029ms         0.55%       1.029ms     114.361us           0 B           0 B           0 B           0 B             9  
                                             aten::sort         0.06%       1.055ms         0.56%       9.502ms     950.239us     689.983us         0.37%     854.976us      85.498us           0 B           0 B      18.14 MB      18.14 MB            10  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     518.145us         0.28%     518.145us      10.795us           0 B           0 B           0 B           0 B            48  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us     473.569us         0.25%     473.569us      11.839us           0 B           0 B           0 B           0 B            40  
                                     record_param_comms         0.07%       1.199ms         0.09%       1.446ms     144.551us     276.545us         0.15%     276.545us      27.654us           0 B           0 B           0 B           0 B            10  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us     276.545us         0.15%     276.545us      27.654us           0 B           0 B           0 B           0 B            10  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us     276.545us         0.15%     276.545us      27.654us           0 B           0 B           0 B           0 B            10  
                       Runtime Triggered Module Loading         2.88%      48.899ms         2.88%      48.899ms       4.075ms     260.160us         0.14%     260.160us      21.680us           0 B           0 B           0 B           0 B            12  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     130.782us         0.07%     130.782us       1.635us           0 B           0 B           0 B           0 B            80  
                                           aten::argmax         0.03%     507.877us         0.05%     830.562us      83.056us     116.256us         0.06%     116.256us      11.626us           0 B           0 B       5.00 KB       5.00 KB            10  
                                          aten::scatter         0.03%     573.975us         0.08%       1.400ms     140.004us     107.616us         0.06%     132.704us      13.270us           0 B           0 B       5.80 MB       5.80 MB            10  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     107.616us         0.06%     107.616us      10.762us           0 B           0 B           0 B           0 B            10  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     106.081us         0.06%     106.081us      10.608us           0 B           0 B           0 B           0 B            10  
                                             aten::div_         0.03%     531.435us         0.04%     728.041us      36.402us      78.016us         0.04%      78.016us       3.901us           0 B           0 B           0 B           0 B            20  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      71.811us         0.04%      71.811us       1.140us           0 B           0 B           0 B           0 B            63  
                                           aten::cumsum         0.03%     478.486us         0.06%     951.689us      95.169us      69.246us         0.04%      69.246us       6.925us           0 B           0 B           0 B           0 B            10  
                                     aten::masked_fill_         0.04%     725.781us         0.07%       1.261ms      63.057us      60.000us         0.03%      60.000us       3.000us           0 B           0 B           0 B           0 B            20  
                                            aten::index         0.04%     759.651us         0.70%      11.810ms       1.181ms      59.680us         0.03%      97.474us       9.747us           0 B           0 B     100.00 KB      95.00 KB            10  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.680us         0.03%      59.680us       5.968us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us      56.576us         0.03%      56.576us       5.658us           0 B           0 B           0 B           0 B            10  
                                     aten::exponential_         0.02%     319.350us         0.03%     469.210us      46.921us      52.320us         0.03%      52.320us       5.232us           0 B           0 B           0 B           0 B            10  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      52.320us         0.03%      52.320us       5.232us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us      52.127us         0.03%      52.127us       5.213us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      49.121us         0.03%      49.121us       4.912us           0 B           0 B           0 B           0 B            10  
                                               aten::le         0.01%     252.610us         0.02%     344.352us      34.435us      42.913us         0.02%      42.913us       4.291us           0 B           0 B       1.45 MB       1.45 MB            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      42.913us         0.02%      42.913us       4.291us           0 B           0 B           0 B           0 B            10  
                                     aten::index_select         0.04%     740.588us         0.09%       1.496ms      74.780us      41.666us         0.02%      41.666us       2.083us           0 B           0 B     210.00 KB           0 B            20  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      41.666us         0.02%      41.666us       4.167us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      41.473us         0.02%      41.473us       4.147us           0 B           0 B           0 B           0 B            10  
                                              aten::sub         0.07%       1.149ms         0.24%       4.060ms     184.564us      40.289us         0.02%      40.289us       1.831us           0 B           0 B      10.00 KB      10.00 KB            22  
                                           _C::rms_norm         0.01%     249.458us         0.02%     396.494us      39.649us      36.960us         0.02%      36.960us       3.696us           0 B           0 B           0 B           0 B            10  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      36.960us         0.02%      36.960us       3.696us           0 B           0 B           0 B           0 B            10  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      36.543us         0.02%      36.543us       3.654us           0 B           0 B           0 B           0 B            10  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      34.270us         0.02%      34.270us       3.427us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      28.927us         0.02%      28.927us       2.893us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      27.106us         0.01%      27.106us       2.711us           0 B           0 B           0 B           0 B            10  
                                   cudaEventSynchronize         0.00%      67.335us         0.00%      67.335us       6.121us      26.496us         0.01%      26.496us       2.409us           0 B           0 B           0 B           0 B            11  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      25.730us         0.01%      25.730us       2.573us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      22.177us         0.01%      22.177us       2.218us           0 B           0 B           0 B           0 B            10  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      21.857us         0.01%      21.857us       2.186us           0 B           0 B           0 B           0 B            10  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.576us         0.01%      20.576us       2.058us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      19.713us         0.01%      19.713us       1.971us           0 B           0 B           0 B           0 B            10  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.03%     453.228us         0.04%     631.683us      70.187us      18.463us         0.01%      18.463us       2.051us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us      18.463us         0.01%      18.463us       2.051us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%     289.199us         0.02%     378.427us      42.047us      17.535us         0.01%      17.535us       1.948us           0 B           0 B           0 B           0 B             9  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      17.535us         0.01%      17.535us       1.948us           0 B           0 B           0 B           0 B             9  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      17.119us         0.01%      17.119us       1.712us           0 B           0 B           0 B           0 B            10  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      16.670us         0.01%      16.670us       1.667us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.03%     523.158us         0.05%     835.383us      27.846us      16.446us         0.01%      16.446us       0.548us           0 B           0 B           0 B           0 B            30  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      16.446us         0.01%      16.446us       1.645us           0 B           0 B           0 B           0 B            10  
                                  cudaStreamIsCapturing         0.00%      59.322us         0.00%      59.322us       0.813us       9.120us         0.00%       9.120us       0.125us           0 B           0 B           0 B           0 B            73  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      66.123us         0.00%      80.941us      80.941us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                               cudaEventRecordWithFlags         0.00%      61.677us         0.00%      61.677us       2.056us       1.920us         0.00%       1.920us       0.064us           0 B           0 B           0 B           0 B            30  
                                Activity Buffer Request         0.07%       1.169ms         0.07%       1.169ms       1.169ms       1.088us         0.00%       1.088us       1.088us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         1.90%      32.285ms         9.16%     155.632ms     155.632ms       0.000us         0.00%      86.832ms      86.832ms           0 B           0 B     427.00 KB     -37.57 MB             1  
                                            aten::slice         1.48%      25.049ms         2.60%      44.221ms      36.486us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1212  
                                       aten::as_strided         9.55%     162.107ms         9.88%     167.773ms      17.120us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9800  
                                        cudaMemcpyAsync         0.96%      16.243ms         0.96%      16.243ms      16.815us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           966  
                                       aten::lift_fresh         0.01%     199.484us         0.01%     199.484us       9.974us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            20  
                                          aten::flatten         0.01%     204.030us         0.02%     356.587us      35.659us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                             aten::view         2.74%      46.460ms         2.74%      46.462ms      11.121us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4178  
                                       cudaLaunchKernel         3.42%      58.094ms         3.95%      67.107ms      13.184us       0.000us         0.00%      10.688us       0.002us           0 B           0 B           0 B           0 B          5090  
                                        cudaEventRecord         0.14%       2.335ms         0.14%       2.335ms       1.172us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1992  
                               TorchDynamo Cache Lookup         0.02%     356.304us         0.02%     356.304us      35.630us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                             Torch-Compiled Region: 0/1         0.01%     145.371us         0.03%     507.929us     507.929us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%      89.828us         0.01%      89.828us       8.983us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     126.276us         0.01%     126.276us      12.628us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.01%     249.477us         0.02%     330.418us     330.418us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.02%     282.501us         0.02%     282.501us      14.868us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            19  
                                               aten::to         0.11%       1.835ms         0.41%       6.963ms      84.920us       0.000us         0.00%     115.074us       1.403us           0 B           0 B       5.81 MB           0 B            82  
                                        aten::embedding         0.01%     241.380us         0.09%       1.544ms     154.382us       0.000us         0.00%      41.666us       4.167us           0 B           0 B     210.00 KB           0 B            10  
                                            aten::empty         3.46%      58.806ms         3.46%      58.818ms      24.215us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      12.35 MB      12.35 MB          2429  
                                          aten::resize_         0.01%     236.671us         0.01%     236.671us      23.667us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     210.00 KB     210.00 KB            10  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.698s
Self CUDA time total: 186.250ms

