-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                _vllm_fa2_C::varlen_fwd         3.82%     780.715ms        15.79%        3.231s     565.726us      49.518ms         3.35%      60.389ms      10.572us           0 B           0 B       2.81 MB     -29.58 MB          5712  
                                 _C::fused_add_rms_norm         1.61%     329.668ms         2.19%     448.048ms      39.220us      49.346ms         3.33%      49.350ms       4.320us           0 B           0 B           0 B           0 B         11424  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      49.346ms         3.33%      49.346ms       4.319us           0 B           0 B           0 B           0 B         11424  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      47.550ms         3.21%      47.550ms       8.540us           0 B           0 B           0 B           0 B          5568  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      46.993ms         3.18%      46.993ms       2.023us           0 B           0 B           0 B           0 B         23227  
                                   _C::rotary_embedding         0.86%     175.875ms         1.19%     243.523ms      42.634us      25.460ms         1.72%      25.464ms       4.458us           0 B           0 B           0 B           0 B          5712  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      25.460ms         1.72%      25.460ms       4.457us           0 B           0 B           0 B           0 B          5712  
                  _C_cache_ops::reshape_and_cache_flash         0.85%     173.855ms         1.21%     247.552ms      43.339us      22.331ms         1.51%      22.331ms       3.909us           0 B           0 B           0 B           0 B          5712  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      22.331ms         1.51%      22.331ms       3.909us           0 B           0 B           0 B           0 B          5712  
                                       _C::silu_and_mul         0.42%      85.807ms         0.74%     151.985ms      26.608us      22.044ms         1.49%      22.044ms       3.859us           0 B           0 B           0 B           0 B          5712  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      22.044ms         1.49%      22.044ms       3.859us           0 B           0 B           0 B           0 B          5712  
                                         aten::_softmax         0.03%       5.779ms         0.04%       7.965ms      33.468us      18.327ms         1.24%      18.327ms      77.004us           0 B           0 B     138.06 MB     138.06 MB           238  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      18.327ms         1.24%      18.327ms      77.004us           0 B           0 B           0 B           0 B           238  
                                            aten::copy_         1.04%     213.489ms         1.59%     324.331ms      44.965us      13.704ms         0.93%      13.705ms       1.900us           0 B           0 B           0 B           0 B          7213  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us      13.299ms         0.90%      13.299ms     112.703us           0 B           0 B           0 B           0 B           118  
                                             aten::sort         0.06%      11.492ms         0.16%      32.779ms     275.455us       8.240ms         0.56%       8.681ms      72.950us           0 B           0 B     247.53 MB     247.53 MB           119  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.434ms         0.50%       7.434ms       1.144us           0 B           0 B           0 B           0 B          6497  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       5.669ms         0.38%       5.669ms      11.909us           0 B           0 B           0 B           0 B           476  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       4.664ms         0.32%       4.664ms      97.159us           0 B           0 B           0 B           0 B            48  
                                     record_param_comms         0.07%      14.319ms         0.08%      17.179ms     144.358us       1.675ms         0.11%       1.675ms      14.074us           0 B           0 B           0 B           0 B           119  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       1.675ms         0.11%       1.675ms      14.074us           0 B           0 B           0 B           0 B           119  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       1.675ms         0.11%       1.675ms      14.074us           0 B           0 B           0 B           0 B           119  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us       1.607ms         0.11%       1.607ms      33.478us           0 B           0 B           0 B           0 B            48  
                                           aten::argmax         0.03%       6.247ms         0.05%      10.381ms      87.238us       1.375ms         0.09%       1.375ms      11.557us           0 B           0 B      59.50 KB      59.00 KB           119  
                                          aten::scatter         0.04%       7.563ms         0.09%      18.307ms     153.837us       1.262ms         0.09%       1.566ms      13.156us           0 B           0 B      69.03 MB      69.03 MB           119  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.262ms         0.09%       1.262ms      10.608us           0 B           0 B           0 B           0 B           119  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.252ms         0.08%       1.252ms      10.522us           0 B           0 B           0 B           0 B           119  
                                             aten::div_         0.03%       6.370ms         0.04%       8.615ms      36.198us     923.628us         0.06%     923.628us       3.881us           0 B           0 B           0 B           0 B           238  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     869.954us         0.06%     869.954us       9.062us           0 B           0 B           0 B           0 B            96  
                                           aten::cumsum         0.03%       5.567ms         0.05%      10.150ms      85.296us     814.815us         0.06%     814.815us       6.847us           0 B           0 B           0 B           0 B           119  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     807.347us         0.05%     807.347us       1.126us           0 B           0 B           0 B           0 B           717  
                                            aten::index         0.04%       8.935ms         0.19%      39.127ms     328.798us     734.372us         0.05%       1.067ms       8.965us           0 B           0 B       1.16 MB       1.10 MB           119  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     734.372us         0.05%     734.372us       6.171us           0 B           0 B           0 B           0 B           119  
                                     aten::masked_fill_         0.05%       9.243ms         0.08%      16.086ms      67.588us     682.557us         0.05%     682.557us       2.868us           0 B           0 B           0 B           0 B           238  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     671.967us         0.05%     671.967us       5.647us           0 B           0 B           0 B           0 B           119  
                                     aten::exponential_         0.02%       4.182ms         0.03%       5.618ms      47.211us     624.223us         0.04%     624.223us       5.246us           0 B           0 B           0 B           0 B           119  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     624.223us         0.04%     624.223us       5.246us           0 B           0 B           0 B           0 B           119  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     613.157us         0.04%     613.157us       5.153us           0 B           0 B           0 B           0 B           119  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     612.735us         0.04%     612.735us       5.149us           0 B           0 B           0 B           0 B           119  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us     580.513us         0.04%     580.513us       6.047us           0 B           0 B           0 B           0 B            96  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     517.283us         0.03%     517.283us      10.777us           0 B           0 B           0 B           0 B            48  
                                               aten::le         0.02%       3.083ms         0.02%       4.072ms      34.220us     512.514us         0.03%     512.514us       4.307us           0 B           0 B      17.26 MB      17.26 MB           119  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     512.514us         0.03%     512.514us       4.307us           0 B           0 B           0 B           0 B           119  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     493.124us         0.03%     493.124us       4.144us           0 B           0 B           0 B           0 B           119  
                                              aten::sub         0.04%       7.949ms         0.07%      13.798ms      57.491us     481.798us         0.03%     481.798us       2.007us           0 B           0 B     119.00 KB     119.00 KB           240  
                                     aten::index_select         0.04%       8.274ms         0.08%      16.540ms      69.497us     451.386us         0.03%     451.386us       1.897us           0 B           0 B       1.27 MB           0 B           238  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     451.386us         0.03%     451.386us       3.793us           0 B           0 B           0 B           0 B           119  
                                           _C::rms_norm         0.01%       2.960ms         0.02%       4.414ms      37.096us     433.511us         0.03%     433.511us       3.643us           0 B           0 B           0 B           0 B           119  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     433.511us         0.03%     433.511us       3.643us           0 B           0 B           0 B           0 B           119  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     430.504us         0.03%     430.504us       3.618us           0 B           0 B           0 B           0 B           119  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     392.258us         0.03%     392.258us       3.296us           0 B           0 B           0 B           0 B           119  
                       Runtime Triggered Module Loading         0.15%      31.247ms         0.15%      31.247ms       3.125ms     389.508us         0.03%     389.508us      38.951us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     342.243us         0.02%     342.243us       2.876us           0 B           0 B           0 B           0 B           119  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     321.730us         0.02%     321.730us       2.704us           0 B           0 B           0 B           0 B           119  
                                         cudaEventQuery         0.01%       2.037ms         0.01%       2.105ms       5.897us     313.408us         0.02%     313.408us       0.878us           0 B           0 B       1.00 KB         512 B           357  
                                Activity Buffer Request         0.05%      10.555ms         0.05%      10.555ms       1.173ms     292.961us         0.02%     292.961us      32.551us           0 B           0 B           0 B           0 B             9  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     291.482us         0.02%     291.482us       2.449us           0 B           0 B           0 B           0 B           119  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     290.299us         0.02%     290.299us       2.439us           0 B           0 B           0 B           0 B           119  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     267.587us         0.02%     267.587us       2.249us           0 B           0 B           0 B           0 B           119  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     264.582us         0.02%     264.582us       2.223us           0 B           0 B           0 B           0 B           119  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.03%       5.884ms         0.04%       7.654ms      64.861us     258.179us         0.02%     258.179us       2.188us           0 B           0 B           0 B           0 B           118  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     258.179us         0.02%     258.179us       2.188us           0 B           0 B           0 B           0 B           118  
                    cudaThreadExchangeStreamCaptureMode         0.00%     159.850us         0.00%     159.850us       0.666us     248.452us         0.02%     248.452us       1.035us           0 B           0 B     -27.00 KB     -27.00 KB           240  
                                        cudaEventRecord         0.00%     911.720us         0.00%     911.720us       1.530us     246.368us         0.02%     246.368us       0.413us           0 B           0 B           0 B           0 B           596  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       4.088ms         0.03%       5.293ms      44.860us     228.712us         0.02%     228.712us       1.938us           0 B           0 B           0 B           0 B           118  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     228.712us         0.02%     228.712us       1.938us           0 B           0 B           0 B           0 B           118  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     217.216us         0.01%     217.216us       1.825us           0 B           0 B           0 B           0 B           119  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     209.602us         0.01%     209.602us       4.367us           0 B           0 B           0 B           0 B            48  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     202.080us         0.01%     202.080us       1.698us           0 B           0 B           0 B           0 B           119  
                                            aten::fill_         0.03%       6.269ms         0.05%       9.578ms      26.828us     199.489us         0.01%     199.489us       0.559us           0 B           0 B           0 B           0 B           357  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     199.489us         0.01%     199.489us       1.676us           0 B           0 B           0 B           0 B           119  
                                  cudaStreamIsCapturing         0.05%       9.532ms         0.05%       9.532ms       0.770us     197.920us         0.01%     197.920us       0.016us           0 B           0 B           0 B           0 B         12380  
                               cudaEventRecordWithFlags         0.00%     499.980us         0.00%     499.980us       1.401us     192.799us         0.01%     192.799us       0.540us           0 B           0 B           0 B           0 B           357  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     180.742us         0.01%     180.742us       1.519us           0 B           0 B           0 B           0 B           119  
                                    cudaStreamWaitEvent         0.00%     380.212us         0.00%     380.212us       1.065us     123.904us         0.01%     123.904us       0.347us           0 B           0 B           0 B           0 B           357  
                                   cudaEventSynchronize         0.00%     835.201us         0.00%     835.201us       7.018us     119.744us         0.01%     119.744us       1.006us           0 B           0 B           0 B           0 B           119  
                                           Buffer Flush         0.01%       1.601ms         0.01%       1.821ms     202.310us      92.449us         0.01%      92.449us      10.272us           0 B           0 B      62.00 KB      30.00 KB             9  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      73.708us         0.00%      87.834us      87.834us       2.559us         0.00%       2.559us       2.559us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.559us         0.00%       2.559us       2.559us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.559us         0.00%       2.559us       2.559us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.15%      31.248ms         0.81%     164.729ms     164.729ms       0.000us         0.00%      13.577ms      13.577ms           0 B           0 B     427.00 KB     -52.41 MB             1  
                                            aten::slice         1.59%     325.675ms         2.85%     583.281ms      40.812us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14292  
                                       aten::as_strided        11.20%        2.292s        11.24%        2.299s      19.423us       0.000us         0.00%      31.265us       0.000us           0 B           0 B           0 B           0 B        118377  
                                        cudaMemcpyAsync         2.00%     409.087ms         2.00%     409.100ms      17.001us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         24063  
                                       aten::lift_fresh         0.01%       2.443ms         0.01%       2.443ms      10.264us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           238  
                                          aten::flatten         0.01%       2.358ms         0.02%       4.010ms      33.696us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           119  
                                             aten::view         3.22%     659.724ms         3.22%     659.741ms      12.757us       0.000us         0.00%      12.416us       0.000us           0 B           0 B           0 B           0 B         51715  
                                       cudaLaunchKernel         3.65%     745.970ms         3.72%     761.998ms      10.546us       0.000us         0.00%     223.618us       0.003us           0 B           0 B           0 B           0 B         72258  
                               TorchDynamo Cache Lookup         0.02%       3.605ms         0.02%       3.605ms      30.291us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           119  
                             Torch-Compiled Region: 0/1         0.00%     245.408us         0.00%     772.203us     772.203us       0.000us         0.00%       2.559us       2.559us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     886.228us         0.00%     886.228us       7.447us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           119  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 20.459s
Self CUDA time total: 1.480s

