-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      26.054ms         0.76%      26.054ms       9.305us           0 B           0 B           0 B           0 B          2800  
                                _vllm_fa2_C::varlen_fwd         3.62%     360.006ms        14.87%        1.479s     528.046us      25.941ms         0.76%      31.299ms      11.178us           0 B           0 B       1.37 MB      -5.41 MB          2800  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      25.636ms         0.75%      25.636ms       9.248us           0 B           0 B           0 B           0 B          2772  
                                     record_param_comms         0.11%      10.884ms         0.13%      12.927ms     129.267us      24.624ms         0.72%      24.624ms     246.237us           0 B           0 B           0 B           0 B           100  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      24.624ms         0.72%      24.624ms     246.237us           0 B           0 B           0 B           0 B           100  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      24.624ms         0.72%      24.624ms     246.237us           0 B           0 B           0 B           0 B           100  
                                 _C::fused_add_rms_norm         1.81%     180.467ms         2.39%     238.059ms      42.511us      22.783ms         0.67%      22.797ms       4.071us           0 B           0 B           0 B           0 B          5600  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      22.783ms         0.67%      22.783ms       4.068us           0 B           0 B           0 B           0 B          5600  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us      16.972ms         0.50%      16.972ms     169.718us           0 B           0 B           0 B           0 B           100  
                                         aten::_softmax         0.05%       4.807ms         0.07%       6.981ms      34.905us      15.296ms         0.45%      15.296ms      76.481us           0 B           0 B     116.02 MB     116.02 MB           200  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      15.296ms         0.45%      15.296ms      76.481us           0 B           0 B           0 B           0 B           200  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.838ms         0.35%      11.838ms       2.026us           0 B           0 B           0 B           0 B          5843  
                                       _C::silu_and_mul         0.41%      40.915ms         0.72%      71.915ms      25.684us       9.880ms         0.29%       9.880ms       3.529us           0 B           0 B           0 B           0 B          2800  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       9.880ms         0.29%       9.880ms       3.529us           0 B           0 B           0 B           0 B          2800  
                  _C_cache_ops::reshape_and_cache_flash         0.85%      84.473ms         1.20%     119.787ms      42.781us       9.153ms         0.27%       9.156ms       3.270us           0 B           0 B           0 B           0 B          2800  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       9.153ms         0.27%       9.153ms       3.269us           0 B           0 B           0 B           0 B          2800  
                                   _C::rotary_embedding         0.83%      82.995ms         1.15%     114.662ms      40.951us       8.832ms         0.26%       8.832ms       3.154us           0 B           0 B           0 B           0 B          2800  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       8.832ms         0.26%       8.832ms       3.154us           0 B           0 B           0 B           0 B          2800  
## Call CompiledFxGraph fcksk453yni7nuakxxtn77zuzrqq...         0.00%       0.000us         0.00%       0.000us       0.000us       8.740ms         0.26%       8.740ms      88.281us           0 B           0 B           0 B           0 B            99  
                                            aten::copy_         1.23%     121.989ms         1.82%     180.559ms      44.320us       7.882ms         0.23%       7.896ms       1.938us           0 B           0 B           0 B           0 B          4074  
                                             aten::sort         0.10%      10.024ms         0.32%      31.804ms     314.891us       6.905ms         0.20%       7.639ms      75.634us           0 B           0 B     184.84 MB     186.26 MB           101  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       4.752ms         0.14%       4.752ms      11.879us           0 B           0 B           0 B           0 B           400  
                                  cudaStreamIsCapturing         0.01%     614.991us         0.01%     614.991us       0.874us       1.502ms         0.04%       1.502ms       2.134us           0 B           0 B           0 B           0 B           704  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.317ms         0.04%       1.317ms       1.646us           0 B           0 B           0 B           0 B           800  
                                           aten::argmax         0.05%       5.011ms         0.09%       8.478ms      84.776us       1.169ms         0.03%       1.169ms      11.692us           0 B           0 B      50.00 KB      50.00 KB           100  
                                          aten::scatter         0.06%       6.158ms         0.15%      14.854ms     148.538us       1.063ms         0.03%       1.315ms      13.152us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.063ms         0.03%       1.063ms      10.631us           0 B           0 B           0 B           0 B           100  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.057ms         0.03%       1.057ms      10.573us           0 B           0 B           0 B           0 B           100  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     908.646us         0.03%     908.646us      32.452us           0 B           0 B           0 B           0 B            28  
                                         cudaEventQuery         0.01%       1.203ms         0.01%       1.203ms       4.025us     889.956us         0.03%     889.956us       2.976us           0 B           0 B      18.50 KB      18.50 KB           299  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     849.989us         0.02%     849.989us       1.410us           0 B           0 B           0 B           0 B           603  
                                             aten::div_         0.05%       5.423ms         0.07%       7.444ms      37.222us     768.122us         0.02%     768.122us       3.841us           0 B           0 B           0 B           0 B           200  
                                    cudaStreamWaitEvent         0.12%      11.462ms         0.12%      11.462ms       0.980us     765.895us         0.02%     765.895us       0.065us           0 B           0 B           0 B           0 B         11700  
                                           aten::cumsum         0.05%       4.547ms         0.09%       9.385ms      93.849us     705.281us         0.02%     712.641us       7.126us           0 B           0 B           0 B           0 B           100  
                                     aten::masked_fill_         0.08%       7.746ms         0.13%      13.328ms      66.641us     596.865us         0.02%     596.865us       2.984us           0 B           0 B           0 B           0 B           200  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     563.752us         0.02%     563.752us       5.638us           0 B           0 B           0 B           0 B           100  
                                            aten::index         0.07%       7.161ms         0.33%      33.304ms     333.041us     559.274us         0.02%     840.911us       8.409us           0 B           0 B     700.00 KB     650.00 KB           100  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     559.274us         0.02%     559.274us       5.593us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     540.737us         0.02%     540.737us       5.407us           0 B           0 B           0 B           0 B           100  
                                     aten::exponential_         0.03%       3.457ms         0.05%       5.082ms      50.822us     538.564us         0.02%     543.940us       5.439us           0 B           0 B           0 B           0 B           100  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     538.564us         0.02%     538.564us       5.386us           0 B           0 B           0 B           0 B           100  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     509.506us         0.01%     509.506us      18.197us           0 B           0 B           0 B           0 B            28  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     493.833us         0.01%     493.833us       4.938us           0 B           0 B           0 B           0 B           100  
                                               aten::le         0.03%       2.535ms         0.03%       3.355ms      33.552us     427.777us         0.01%     427.777us       4.278us           0 B           0 B      14.50 MB      14.50 MB           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     427.777us         0.01%     427.777us       4.278us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     411.901us         0.01%     411.901us       4.119us           0 B           0 B           0 B           0 B           100  
                                              aten::sub         0.07%       6.687ms         0.13%      13.122ms      64.960us     401.794us         0.01%     403.778us       1.999us           0 B           0 B     100.00 KB     100.00 KB           202  
                                     aten::index_select         0.07%       6.860ms         0.14%      13.634ms      68.172us     381.090us         0.01%     381.090us       1.905us           0 B           0 B     777.00 KB           0 B           200  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     381.090us         0.01%     381.090us       3.811us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     356.221us         0.01%     356.221us       3.562us           0 B           0 B           0 B           0 B           100  
                                           _C::rms_norm         0.03%       2.540ms         0.04%       3.808ms      38.080us     347.747us         0.01%     347.747us       3.477us           0 B           0 B           0 B           0 B           100  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     347.747us         0.01%     347.747us       3.477us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     332.031us         0.01%     332.031us       3.320us           0 B           0 B           0 B           0 B           100  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     305.374us         0.01%     305.374us      10.906us           0 B           0 B           0 B           0 B            28  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     284.539us         0.01%     284.539us       2.845us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.39%      38.590ms         0.39%      38.590ms       3.216ms     280.576us         0.01%     280.576us      23.381us           0 B           0 B           0 B           0 B            12  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     270.309us         0.01%     270.309us       2.703us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     264.834us         0.01%     264.834us       2.648us           0 B           0 B           0 B           0 B           100  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     224.484us         0.01%     224.484us       2.245us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     219.354us         0.01%     219.354us       2.194us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     206.209us         0.01%     206.209us       2.062us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.05%       5.024ms         0.06%       6.457ms      65.225us     203.971us         0.01%     203.971us       2.060us           0 B           0 B           0 B           0 B            99  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     203.971us         0.01%     203.971us       2.060us           0 B           0 B           0 B           0 B            99  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     195.585us         0.01%     195.585us       1.956us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%       3.266ms         0.04%       4.215ms      42.575us     187.614us         0.01%     187.614us       1.895us           0 B           0 B           0 B           0 B            99  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     187.614us         0.01%     187.614us       1.895us           0 B           0 B           0 B           0 B            99  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     164.544us         0.00%     164.544us       1.645us           0 B           0 B           0 B           0 B           100  
                                            aten::fill_         0.05%       5.165ms         0.08%       7.867ms      26.222us     163.108us         0.00%     163.108us       0.544us           0 B           0 B           0 B           0 B           300  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     163.108us         0.00%     163.108us       1.631us           0 B           0 B           0 B           0 B           100  
                                Activity Buffer Request         0.06%       6.362ms         0.06%       6.362ms       1.060ms     152.194us         0.00%     152.194us      25.366us           0 B           0 B           0 B           0 B             6  
                                           Buffer Flush         0.00%     361.437us         0.00%     361.437us      60.240us     151.106us         0.00%     151.106us      25.184us          -8 B          -8 B      -3.10 MB      -3.10 MB             6  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     150.333us         0.00%     150.333us       1.503us           0 B           0 B           0 B           0 B           100  
                                   cudaEventSynchronize         0.49%      49.221ms         1.53%     152.265ms     757.538us     132.579us         0.00%     160.761ms     799.807us           0 B           0 B     421.50 KB    -941.00 KB           201  
                               cudaEventRecordWithFlags         0.00%     446.607us         0.00%     446.607us       1.489us     115.839us         0.00%     115.839us       0.386us           0 B           0 B           0 B           0 B           300  
                                        cudaEventRecord         0.14%      14.161ms         0.14%      14.161ms       1.190us     115.104us         0.00%     115.104us       0.010us           0 B           0 B           0 B           0 B         11902  
                    cudaThreadExchangeStreamCaptureMode         0.00%     269.365us         0.00%     269.365us       1.347us      99.040us         0.00%      99.040us       0.495us           0 B           0 B       7.00 KB       7.00 KB           200  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      89.344us         0.00%      89.344us       3.191us           0 B           0 B           0 B           0 B            28  
                                  cudaDeviceSynchronize         0.00%     140.492us         0.00%     140.492us      46.831us       3.264us         0.00%       3.264us       1.088us           0 B           0 B           0 B           0 B             3  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      60.263us         0.00%      76.864us      76.864us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.20%      19.702ms         1.06%     105.811ms     105.811ms       0.000us         0.00%      62.483ms      62.483ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.82%     181.325ms         3.28%     326.209ms      40.715us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          8012  
                                       aten::as_strided        11.03%        1.097s        11.08%        1.102s      18.490us       0.000us         0.00%       3.264us       0.000us           0 B           0 B           0 B           0 B         59610  
                                        cudaMemcpyAsync         1.02%     101.904ms         1.02%     101.914ms      15.569us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6546  
                                       aten::lift_fresh         0.02%       2.129ms         0.02%       2.129ms      10.646us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           200  
                                          aten::flatten         0.02%       1.935ms         0.03%       3.419ms      34.191us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                             aten::view         3.94%     392.352ms         3.95%     392.376ms      12.604us       0.000us         0.00%      15.711us       0.001us           0 B           0 B           0 B           0 B         31132  
                                       cudaLaunchKernel         3.39%     337.536ms         3.54%     352.494ms      11.397us       0.000us         0.00%      84.800us       0.003us           0 B           0 B           0 B           0 B         30928  
                               TorchDynamo Cache Lookup         0.03%       2.762ms         0.03%       2.762ms      27.616us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                             Torch-Compiled Region: 0/1         0.00%     163.836us         0.00%     489.576us     489.576us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 9.946s
Self CUDA time total: 3.426s

