-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      46.822ms         0.67%      46.822ms     468.225us           0 B           0 B           0 B           0 B           100  
                                            aten::addmm         2.10%     209.115ms         4.06%     403.254ms     144.019us      35.262ms         0.50%      35.287ms      12.602us           0 B           0 B       7.51 MB       7.50 MB          2800  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us      28.831ms         0.41%      28.831ms      10.401us           0 B           0 B           0 B           0 B          2772  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      25.976ms         0.37%      25.976ms       9.277us           0 B           0 B           0 B           0 B          2800  
                                _vllm_fa2_C::varlen_fwd         3.63%     361.008ms        14.93%        1.484s     529.921us      25.856ms         0.37%      30.649ms      10.946us           0 B           0 B       1.37 MB      -5.41 MB          2800  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      25.548ms         0.36%      25.548ms       9.216us           0 B           0 B           0 B           0 B          2772  
                                 _C::fused_add_rms_norm         1.82%     180.445ms         2.38%     236.690ms      42.266us      22.569ms         0.32%      22.569ms       4.030us           0 B           0 B           0 B           0 B          5600  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      22.569ms         0.32%      22.569ms       4.030us           0 B           0 B           0 B           0 B          5600  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us      17.035ms         0.24%      17.035ms     170.346us           0 B           0 B           0 B           0 B           100  
                                         aten::_softmax         0.05%       4.876ms         0.08%       7.550ms      37.748us      15.266ms         0.22%      15.358ms      76.790us           0 B           0 B     116.02 MB     116.02 MB           200  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      15.266ms         0.22%      15.266ms      76.330us           0 B           0 B           0 B           0 B           200  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.340ms         0.16%      11.340ms       1.941us           0 B           0 B           0 B           0 B          5843  
                                       _C::silu_and_mul         0.41%      40.469ms         0.72%      71.961ms      25.701us      10.004ms         0.14%      10.004ms       3.573us           0 B           0 B           0 B           0 B          2800  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      10.004ms         0.14%      10.004ms       3.573us           0 B           0 B           0 B           0 B          2800  
                  _C_cache_ops::reshape_and_cache_flash         0.85%      84.072ms         1.20%     119.710ms      42.754us       9.111ms         0.13%       9.111ms       3.254us           0 B           0 B           0 B           0 B          2800  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       9.111ms         0.13%       9.111ms       3.254us           0 B           0 B           0 B           0 B          2800  
                                   _C::rotary_embedding         0.85%      84.074ms         1.17%     116.024ms      41.437us       8.816ms         0.13%       8.816ms       3.149us           0 B           0 B           0 B           0 B          2800  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       8.816ms         0.13%       8.816ms       3.149us           0 B           0 B           0 B           0 B          2800  
                                            aten::copy_         1.13%     112.583ms         1.72%     171.225ms      42.029us       7.659ms         0.11%       7.666ms       1.882us           0 B           0 B           0 B           0 B          4074  
                                             aten::sort         0.09%       9.238ms         0.30%      29.977ms     299.767us       6.918ms         0.10%       7.521ms      75.210us           0 B           0 B     183.01 MB     181.76 MB           100  
## Call CompiledFxGraph fij35f7nt4ciob43hsxd57a2fuie...         0.00%       0.000us         0.00%       0.000us       0.000us       4.854ms         0.07%       4.854ms      49.026us           0 B           0 B           0 B           0 B            99  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       4.742ms         0.07%       4.742ms      11.854us           0 B           0 B           0 B           0 B           400  
                                         cudaEventQuery         0.01%       1.416ms         0.01%       1.416ms       4.613us       2.596ms         0.04%       2.596ms       8.456us           0 B           0 B     641.00 KB     641.00 KB           307  
                                    cudaStreamWaitEvent         0.12%      11.530ms         0.12%      11.530ms       0.985us       2.459ms         0.04%       2.459ms       0.210us           0 B           0 B           0 B           0 B         11700  
                               cudaEventRecordWithFlags         0.00%     489.280us         0.00%     489.280us       1.631us       1.685ms         0.02%       1.685ms       5.616us           0 B           0 B           0 B           0 B           300  
                                  cudaStreamIsCapturing         0.01%     538.399us         0.01%     538.399us       0.765us       1.640ms         0.02%       1.640ms       2.329us           0 B           0 B           0 B           0 B           704  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.375ms         0.02%       1.375ms       1.719us           0 B           0 B           0 B           0 B           800  
                                           aten::argmax         0.05%       4.952ms         0.08%       8.429ms      84.288us       1.166ms         0.02%       1.166ms      11.663us           0 B           0 B      50.00 KB      50.00 KB           100  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.091ms         0.02%       1.091ms       1.810us           0 B           0 B           0 B           0 B           603  
                                          aten::scatter         0.06%       6.217ms         0.16%      15.827ms     158.268us       1.058ms         0.02%       1.322ms      13.216us           0 B           0 B      58.01 MB      57.43 MB           100  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.058ms         0.02%       1.058ms      10.580us           0 B           0 B           0 B           0 B           100  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.039ms         0.01%       1.039ms      10.388us           0 B           0 B           0 B           0 B           100  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     910.116us         0.01%     910.116us      32.504us           0 B           0 B           0 B           0 B            28  
                    cudaThreadExchangeStreamCaptureMode         0.00%     134.098us         0.00%     134.098us       0.621us     867.525us         0.01%     867.525us       4.016us           0 B           0 B      18.50 KB      18.50 KB           216  
                                             aten::div_         0.05%       5.264ms         0.07%       6.998ms      34.991us     768.160us         0.01%     768.160us       3.841us           0 B           0 B           0 B           0 B           200  
                                           aten::cumsum         0.05%       4.800ms         0.10%       9.875ms      98.749us     712.510us         0.01%     719.453us       7.195us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     563.715us         0.01%     563.715us       5.637us           0 B           0 B           0 B           0 B           100  
                                     aten::masked_fill_         0.08%       7.792ms         0.13%      13.361ms      66.805us     563.560us         0.01%     563.560us       2.818us           0 B           0 B           0 B           0 B           200  
                                            aten::index         0.07%       7.155ms         0.34%      33.364ms     333.637us     559.333us         0.01%     840.168us       8.402us           0 B           0 B     700.00 KB     650.00 KB           100  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     559.333us         0.01%     559.333us       5.593us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     548.353us         0.01%     548.353us       5.484us           0 B           0 B           0 B           0 B           100  
                                     aten::exponential_         0.03%       3.443ms         0.05%       4.636ms      46.360us     538.980us         0.01%     538.980us       5.390us           0 B           0 B           0 B           0 B           100  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     538.980us         0.01%     538.980us       5.390us           0 B           0 B           0 B           0 B           100  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     508.708us         0.01%     508.708us      18.168us           0 B           0 B           0 B           0 B            28  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     501.215us         0.01%     501.215us       5.012us           0 B           0 B           0 B           0 B           100  
                                               aten::le         0.03%       2.771ms         0.04%       3.545ms      35.446us     419.589us         0.01%     419.589us       4.196us           0 B           0 B      14.50 MB      14.50 MB           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     419.589us         0.01%     419.589us       4.196us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     409.504us         0.01%     409.504us       4.095us           0 B           0 B           0 B           0 B           100  
                                              aten::sub         0.07%       7.017ms         0.12%      12.094ms      59.871us     400.347us         0.01%     400.347us       1.982us           0 B           0 B     100.00 KB     100.00 KB           202  
                                     aten::index_select         0.07%       6.565ms         0.13%      13.234ms      66.172us     373.931us         0.01%     452.907us       2.265us           0 B           0 B     777.00 KB           0 B           200  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     373.931us         0.01%     373.931us       3.739us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     358.656us         0.01%     358.656us       3.587us           0 B           0 B           0 B           0 B           100  
                                           _C::rms_norm         0.02%       2.426ms         0.04%       3.664ms      36.643us     347.296us         0.00%     347.296us       3.473us           0 B           0 B           0 B           0 B           100  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     347.296us         0.00%     347.296us       3.473us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     315.006us         0.00%     315.006us       3.150us           0 B           0 B           0 B           0 B           100  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     308.225us         0.00%     308.225us      11.008us           0 B           0 B           0 B           0 B            28  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     286.469us         0.00%     286.469us       2.865us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.39%      38.616ms         0.39%      38.616ms       3.218ms     281.598us         0.00%     281.598us      23.467us           0 B           0 B           0 B           0 B            12  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     269.507us         0.00%     269.507us       2.695us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     248.554us         0.00%     248.554us       2.486us           0 B           0 B           0 B           0 B           100  
                                Activity Buffer Request         0.06%       5.691ms         0.06%       5.691ms     948.508us     241.602us         0.00%     241.602us      40.267us           0 B           0 B           0 B           0 B             6  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     222.910us         0.00%     222.910us       2.229us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     217.832us         0.00%     217.832us       2.178us           0 B           0 B           0 B           0 B           100  
                                           Buffer Flush         0.00%     422.449us         0.00%     445.602us      74.267us     214.560us         0.00%     214.560us      35.760us           0 B           0 B       2.41 MB       1.83 MB             6  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     204.988us         0.00%     204.988us       2.050us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.05%       4.861ms         0.06%       6.227ms      62.900us     203.517us         0.00%     203.517us       2.056us           0 B           0 B           0 B           0 B            99  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     203.517us         0.00%     203.517us       2.056us           0 B           0 B           0 B           0 B            99  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     195.359us         0.00%     195.359us       1.954us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%       3.404ms         0.04%       4.359ms      44.028us     187.040us         0.00%     187.040us       1.889us           0 B           0 B           0 B           0 B            99  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     187.040us         0.00%     187.040us       1.889us           0 B           0 B           0 B           0 B            99  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     164.157us         0.00%     164.157us       1.642us           0 B           0 B           0 B           0 B           100  
                                            aten::fill_         0.05%       5.152ms         0.08%       7.979ms      26.598us     162.201us         0.00%     162.201us       0.541us           0 B           0 B           0 B           0 B           300  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     162.201us         0.00%     162.201us       1.622us           0 B           0 B           0 B           0 B           100  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     156.257us         0.00%     156.257us       1.563us           0 B           0 B           0 B           0 B           100  
                                        cudaEventRecord         0.14%      14.043ms         0.14%      14.043ms       1.180us     152.768us         0.00%     152.768us       0.013us           0 B           0 B           0 B           0 B         11902  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      86.367us         0.00%      86.367us       3.085us           0 B           0 B           0 B           0 B            28  
                                   cudaEventSynchronize         0.01%     634.675us         0.01%     634.675us       6.284us      33.377us         0.00%      33.377us       0.330us           0 B           0 B           0 B           0 B           101  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      71.494us         0.00%      85.090us      85.090us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fcbl4a2x22ktv644ju37bsjnkhy4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.20%      20.360ms         1.08%     106.929ms     106.929ms       0.000us         0.00%      44.630ms      44.630ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.81%     179.741ms         3.25%     323.192ms      40.338us       0.000us         0.00%       1.088us       0.000us           0 B           0 B           0 B           0 B          8012  
                                       aten::as_strided        11.06%        1.099s        11.12%        1.105s      18.542us       0.000us         0.00%      12.896us       0.000us           0 B           0 B           0 B           0 B         59610  
                                        cudaMemcpyAsync         1.04%     103.007ms         1.04%     103.516ms      15.814us       0.000us         0.00%       6.081us       0.001us           0 B           0 B           0 B           0 B          6546  
                                       aten::lift_fresh         0.02%       2.297ms         0.02%       2.297ms      11.484us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           200  
                                          aten::flatten         0.02%       1.817ms         0.03%       3.116ms      31.158us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                             aten::view         3.96%     393.883ms         3.96%     393.916ms      12.653us       0.000us         0.00%      12.736us       0.000us           0 B           0 B           0 B           0 B         31132  
                                       cudaLaunchKernel         3.40%     337.559ms         3.55%     353.219ms      11.421us       0.000us         0.00%     244.675us       0.008us           0 B           0 B           0 B           0 B         30928  
                               TorchDynamo Cache Lookup         0.03%       2.620ms         0.03%       2.620ms      26.197us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                             Torch-Compiled Region: 0/1         0.00%     222.816us         0.01%     694.369us     694.369us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%     713.862us         0.01%     713.862us       7.139us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 9.938s
Self CUDA time total: 7.009s

