-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                  execute_context_1(12)_generation_0(0)         0.00%       0.000us         0.00%       0.000us       0.000us     250.757ms         0.71%     250.757ms     250.757ms           0 B           0 B           0 B           0 B             1  
                                 _C::fused_add_rms_norm         1.77%     631.268ms         2.36%     840.822ms      42.041us     106.194ms         0.30%     106.210ms       5.311us           0 B           0 B           0 B           0 B         20000  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us     106.194ms         0.30%     106.194ms       5.310us           0 B           0 B           0 B           0 B         20000  
                                _vllm_fa2_C::varlen_fwd         3.66%        1.302s        15.95%        5.681s     568.077us      92.428ms         0.26%     110.342ms      11.034us           0 B           0 B       4.92 MB     -49.06 MB         10000  
                                     record_param_comms         0.04%      15.198ms         0.05%      17.829ms     142.628us      87.245ms         0.25%      87.245ms     697.960us           0 B           0 B           0 B           0 B           125  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      87.245ms         0.25%      87.245ms     697.960us           0 B           0 B           0 B           0 B           125  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      87.245ms         0.25%      87.245ms     697.960us           0 B           0 B           0 B           0 B           125  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      81.778ms         0.23%      81.778ms       8.812us           0 B           0 B           0 B           0 B          9280  
                                       _C::silu_and_mul         0.42%     149.701ms         0.75%     266.070ms      26.607us      41.891ms         0.12%      41.891ms       4.189us           0 B           0 B           0 B           0 B         10000  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      41.891ms         0.12%      41.891ms       4.189us           0 B           0 B           0 B           0 B         10000  
                                   _C::rotary_embedding         0.82%     293.120ms         1.15%     410.596ms      41.060us      40.851ms         0.12%      40.868ms       4.087us           0 B           0 B           0 B           0 B         10000  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      40.851ms         0.12%      40.851ms       4.085us           0 B           0 B           0 B           0 B         10000  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      38.861ms         0.11%      38.861ms       1.922us           0 B           0 B           0 B           0 B         20214  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      34.947ms         0.10%      34.947ms       3.495us           0 B           0 B           0 B           0 B         10000  
                  _C_cache_ops::reshape_and_cache_flash         0.82%     291.708ms         1.19%     424.073ms      42.407us      33.721ms         0.10%      33.737ms       3.374us           0 B           0 B           0 B           0 B         10000  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      33.721ms         0.10%      33.721ms       3.372us           0 B           0 B           0 B           0 B         10000  
                                            aten::copy_         0.95%     337.120ms         2.15%     763.744ms      66.142us      20.301ms         0.06%      20.306ms       1.759us           0 B           0 B           0 B           0 B         11547  
                                         aten::_softmax         0.02%       5.939ms         0.02%       8.259ms      33.035us      19.162ms         0.05%      19.162ms      76.650us           0 B           0 B     145.02 MB     145.02 MB           250  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      19.162ms         0.05%      19.162ms      76.650us           0 B           0 B           0 B           0 B           250  
                                Activity Buffer Request         0.06%      21.393ms         0.06%      21.393ms       1.070ms      17.088ms         0.05%      17.088ms     854.389us           0 B           0 B           0 B           0 B            20  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.063ms         0.05%      16.063ms       1.460us           0 B           0 B           0 B           0 B         11000  
                    cudaThreadExchangeStreamCaptureMode         0.03%      10.184ms         0.03%      10.203ms      13.115us      12.082ms         0.03%      12.082ms      15.530us           0 B           0 B     -32.50 KB     -32.50 KB           778  
                                         cudaEventQuery         0.01%       2.745ms         0.01%       2.754ms       4.317us      10.816ms         0.03%      10.816ms      16.953us           0 B           0 B    -282.50 KB    -282.50 KB           638  
                                             aten::sort         0.04%      13.742ms         0.28%      99.737ms     791.566us       8.618ms         0.02%       9.146ms      72.591us           0 B           0 B     254.21 MB     252.20 MB           126  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       6.030ms         0.02%       6.030ms       9.422us           0 B           0 B           0 B           0 B           640  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       5.905ms         0.02%       5.905ms      11.811us           0 B           0 B           0 B           0 B           500  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us       3.755ms         0.01%       3.755ms       5.867us           0 B           0 B           0 B           0 B           640  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.167ms         0.01%       3.167ms      39.582us           0 B           0 B           0 B           0 B            80  
                                    cudaStreamWaitEvent         0.11%      38.528ms         0.11%      38.528ms       0.948us       2.720ms         0.01%       2.720ms       0.067us           0 B           0 B           0 B           0 B         40625  
                               cudaEventRecordWithFlags         0.00%     651.576us         0.00%     651.576us       1.738us       2.670ms         0.01%       2.670ms       7.119us           0 B           0 B           0 B           0 B           375  
                                   cudaEventSynchronize        12.93%        4.603s        71.76%       25.551s     101.797ms       1.727ms         0.00%       25.654s     102.209ms           0 B           0 B       5.75 MB    -820.73 MB           251  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.603ms         0.00%       1.603ms       2.129us           0 B           0 B           0 B           0 B           753  
                                  cudaStreamIsCapturing         0.00%     750.017us         0.00%     750.017us       0.853us       1.591ms         0.00%       1.591ms       1.810us           0 B           0 B           0 B           0 B           879  
                                           aten::argmax         0.02%       6.657ms         0.04%      13.711ms     109.688us       1.500ms         0.00%       1.500ms      12.000us           0 B           0 B      62.50 KB      62.50 KB           125  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.337ms         0.00%       1.337ms      10.698us           0 B           0 B           0 B           0 B           125  
                                          aten::scatter         0.02%       7.954ms         0.18%      65.356ms     522.848us       1.318ms         0.00%       1.631ms      13.049us           0 B           0 B      72.51 MB      72.51 MB           125  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.318ms         0.00%       1.318ms      10.545us           0 B           0 B           0 B           0 B           125  
                                           Buffer Flush         0.01%       2.161ms         0.01%       2.551ms     121.483us       1.274ms         0.00%       1.274ms      60.649us           0 B           0 B    -178.00 KB    -182.00 KB            21  
                                             aten::div_         0.02%       7.032ms         0.09%      32.523ms     130.091us     961.931us         0.00%     965.323us       3.861us           0 B           0 B           0 B           0 B           250  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     866.110us         0.00%     866.110us      10.826us           0 B           0 B           0 B           0 B            80  
                                           aten::cumsum         0.02%       6.660ms         0.61%     215.789ms       1.726ms     864.442us         0.00%     864.442us       6.916us           0 B           0 B           0 B           0 B           125  
## Call CompiledFxGraph fcksk453yni7nuakxxtn77zuzrqq...         0.00%       0.000us         0.00%       0.000us       0.000us     775.773us         0.00%     775.773us       6.256us           0 B           0 B           0 B           0 B           124  
                                     aten::masked_fill_         0.03%       9.368ms         0.05%      16.551ms      66.205us     763.428us         0.00%     763.428us       3.054us           0 B           0 B           0 B           0 B           250  
                                            aten::index         0.03%       9.742ms         0.15%      52.495ms     419.957us     749.704us         0.00%       1.111ms       8.886us           0 B           0 B       1.95 MB       1.89 MB           125  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     749.704us         0.00%     749.704us       5.998us           0 B           0 B           0 B           0 B           125  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     703.132us         0.00%     703.132us       5.625us           0 B           0 B           0 B           0 B           125  
                                     aten::exponential_         0.01%       4.676ms         0.02%       6.197ms      49.578us     672.163us         0.00%     672.163us       5.377us           0 B           0 B           0 B           0 B           125  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     672.163us         0.00%     672.163us       5.377us           0 B           0 B           0 B           0 B           125  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     651.133us         0.00%     651.133us       5.209us           0 B           0 B           0 B           0 B           125  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     608.067us         0.00%     608.067us       4.865us           0 B           0 B           0 B           0 B           125  
                                               aten::le         0.01%       3.318ms         0.01%       4.348ms      34.784us     535.170us         0.00%     535.170us       4.281us           0 B           0 B      18.13 MB      18.13 MB           125  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     535.170us         0.00%     535.170us       4.281us           0 B           0 B           0 B           0 B           125  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     517.029us         0.00%     517.029us       4.136us           0 B           0 B           0 B           0 B           125  
                                              aten::sub         0.02%       8.527ms         0.04%      13.949ms      55.352us     502.280us         0.00%     502.280us       1.993us           0 B           0 B     125.00 KB     125.00 KB           252  
                                           _C::rms_norm         0.01%       3.288ms         0.01%       5.033ms      40.267us     497.408us         0.00%     497.408us       3.979us           0 B           0 B           0 B           0 B           125  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     497.408us         0.00%     497.408us       3.979us           0 B           0 B           0 B           0 B           125  
                                     aten::index_select         0.03%       9.217ms         0.05%      17.987ms      71.948us     491.517us         0.00%     491.517us       1.966us           0 B           0 B       2.12 MB           0 B           250  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     491.517us         0.00%     491.517us       3.932us           0 B           0 B           0 B           0 B           125  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     444.902us         0.00%     444.902us       3.559us           0 B           0 B           0 B           0 B           125  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     431.237us         0.00%     431.237us       3.450us           0 B           0 B           0 B           0 B           125  
                       Runtime Triggered Module Loading         0.14%      50.301ms         0.14%      50.301ms       5.030ms     359.424us         0.00%     359.424us      35.942us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     355.460us         0.00%     355.460us       2.844us           0 B           0 B           0 B           0 B           125  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     349.949us         0.00%     349.949us       2.800us           0 B           0 B           0 B           0 B           125  
                                        cudaEventRecord         0.13%      45.799ms         0.13%      45.799ms       1.120us     342.718us         0.00%     342.718us       0.008us           0 B           0 B           0 B           0 B         40877  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     332.191us         0.00%     332.191us       2.658us           0 B           0 B           0 B           0 B           125  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     298.882us         0.00%     298.882us       2.391us           0 B           0 B           0 B           0 B           125  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     273.960us         0.00%     273.960us       2.192us           0 B           0 B           0 B           0 B           125  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     258.057us         0.00%     258.057us       2.064us           0 B           0 B           0 B           0 B           125  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       6.369ms         0.02%       8.259ms      66.608us     258.012us         0.00%     258.012us       2.081us           0 B           0 B           0 B           0 B           124  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     258.012us         0.00%     258.012us       2.081us           0 B           0 B           0 B           0 B           124  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     244.223us         0.00%     244.223us       1.954us           0 B           0 B           0 B           0 B           125  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%       4.139ms         0.02%       5.376ms      43.353us     240.954us         0.00%     240.954us       1.943us           0 B           0 B           0 B           0 B           124  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     240.954us         0.00%     240.954us       1.943us           0 B           0 B           0 B           0 B           124  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     213.309us         0.00%     213.309us       1.706us           0 B           0 B           0 B           0 B           125  
                                            aten::fill_         0.02%       6.761ms         0.03%      10.364ms      27.636us     209.414us         0.00%     209.414us       0.558us           0 B           0 B           0 B           0 B           375  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     209.414us         0.00%     209.414us       1.675us           0 B           0 B           0 B           0 B           125  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     187.968us         0.00%     187.968us       1.504us           0 B           0 B           0 B           0 B           125  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      72.345us         0.00%      86.902us      86.902us       2.208us         0.00%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         0.00%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         0.00%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.14%      49.148ms         0.71%     253.355ms     253.355ms       0.000us         0.00%     243.503ms     243.503ms           0 B           0 B     505.00 KB    -109.51 MB             1  
                                            aten::slice         1.43%     508.881ms         2.54%     904.311ms      39.297us       0.000us         0.00%       2.501ms       0.109us           0 B           0 B           0 B           0 B         23012  
                                       aten::as_strided        10.32%        3.676s        10.34%        3.681s      18.073us       0.000us         0.00%       5.575ms       0.027us           0 B           0 B           0 B           0 B        203687  
                                        cudaMemcpyAsync         2.00%     710.839ms         2.00%     710.915ms      33.705us       0.000us         0.00%       8.640us       0.000us           0 B           0 B           0 B           0 B         21092  
                                       aten::lift_fresh         0.01%       2.418ms         0.01%       2.420ms       9.680us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           250  
                                          aten::flatten         0.01%       2.416ms         0.01%       4.148ms      33.183us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           125  
                                             aten::view         3.16%        1.127s         3.16%        1.127s      12.567us       0.000us         0.00%     645.155us       0.007us           0 B           0 B           0 B           0 B         89665  
                                       cudaLaunchKernel         4.29%        1.527s         4.37%        1.558s      13.632us       0.000us         0.00%     225.091us       0.002us           0 B           0 B           0 B           0 B        114265  
                               TorchDynamo Cache Lookup         0.01%       4.608ms         0.01%       4.608ms      36.868us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           125  
                             Torch-Compiled Region: 0/1         0.00%     145.032us         0.00%     483.213us     483.213us       0.000us         0.00%       2.208us       2.208us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%       1.042ms         0.00%       1.042ms       8.335us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           125  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 35.605s
Self CUDA time total: 35.395s

