-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      41.657ms         2.09%      41.657ms       4.339us           0 B           0 B           0 B           0 B          9600  
                                _vllm_fa2_C::varlen_fwd         4.44%     577.387ms        17.81%        2.314s     482.103us      40.855ms         2.05%      48.656ms      10.137us           0 B           0 B       2.41 MB     -46.41 MB          4800  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      40.358ms         2.02%      40.358ms       8.493us           0 B           0 B           0 B           0 B          4752  
                                       _C::silu_and_mul         0.50%      64.645ms         0.91%     117.930ms      24.569us      27.099ms         1.36%      27.105ms       5.647us           0 B           0 B           0 B           0 B          4800  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      27.099ms         1.36%      27.099ms       5.646us           0 B           0 B           0 B           0 B          4800  
                                   _C::rotary_embedding         0.93%     120.837ms         1.33%     172.776ms      35.995us      23.774ms         1.19%      23.774ms       4.953us           0 B           0 B           0 B           0 B          4800  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      23.774ms         1.19%      23.774ms       4.953us           0 B           0 B           0 B           0 B          4800  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      19.910ms         1.00%      19.910ms       2.031us           0 B           0 B           0 B           0 B          9803  
                  _C_cache_ops::reshape_and_cache_flash         0.93%     121.423ms         1.41%     183.779ms      38.287us      16.517ms         0.83%      16.517ms       3.441us           0 B           0 B           0 B           0 B          4800  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      16.517ms         0.83%      16.517ms       3.441us           0 B           0 B           0 B           0 B          4800  
                                         aten::_softmax         0.03%       4.095ms         0.04%       5.722ms      28.610us      15.208ms         0.76%      15.208ms      76.041us           0 B           0 B     116.02 MB     116.02 MB           200  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      15.208ms         0.76%      15.208ms      76.041us           0 B           0 B           0 B           0 B           200  
                                            aten::copy_         1.23%     159.318ms         1.87%     243.372ms      39.547us      10.579ms         0.53%      10.706ms       1.740us           0 B           0 B           0 B           0 B          6154  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       8.270ms         0.41%       8.270ms     172.295us           0 B           0 B           0 B           0 B            48  
                                             aten::sort         0.06%       8.367ms         0.19%      24.344ms     243.437us       6.925ms         0.35%       7.321ms      73.210us           0 B           0 B     208.01 MB     208.01 MB           100  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       6.538ms         0.33%       6.538ms       1.199us           0 B           0 B           0 B           0 B          5452  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       4.743ms         0.24%       4.743ms      11.858us           0 B           0 B           0 B           0 B           400  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_sta...         0.00%       0.000us         0.00%       0.000us       0.000us       2.704ms         0.14%       2.704ms      56.326us           0 B           0 B           0 B           0 B            48  
                                           aten::argmax         0.03%       4.501ms         0.06%       7.471ms      74.707us       1.172ms         0.06%       1.172ms      11.716us           0 B           0 B      50.00 KB      50.00 KB           100  
                                          aten::scatter         0.04%       5.355ms         0.10%      13.129ms     131.291us       1.071ms         0.05%       1.328ms      13.277us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.071ms         0.05%       1.071ms      10.711us           0 B           0 B           0 B           0 B           100  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.064ms         0.05%       1.064ms      10.641us           0 B           0 B           0 B           0 B           100  
                                        cudaEventRecord         0.00%     522.993us         0.00%     522.993us       2.589us     831.429us         0.04%     831.429us       4.116us           0 B           0 B           0 B           0 B           202  
                                             aten::div_         0.04%       4.554ms         0.05%       6.313ms      31.565us     796.106us         0.04%     796.106us       3.981us           0 B           0 B           0 B           0 B           200  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     685.914us         0.03%     685.914us       1.138us           0 B           0 B           0 B           0 B           603  
                                           aten::cumsum         0.03%       3.958ms         0.07%       8.610ms      86.096us     644.708us         0.03%     644.708us       6.447us           0 B           0 B           0 B           0 B           100  
                                            aten::index         0.05%       6.621ms         0.23%      30.338ms     303.377us     607.681us         0.03%     889.022us       8.890us           0 B           0 B    1000.00 KB     950.00 KB           100  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     607.681us         0.03%     607.681us       6.077us           0 B           0 B           0 B           0 B           100  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     585.600us         0.03%     585.600us       5.856us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     568.380us         0.03%     568.380us       5.684us           0 B           0 B           0 B           0 B           100  
                                     aten::exponential_         0.02%       2.958ms         0.03%       4.129ms      41.292us     514.626us         0.03%     514.626us       5.146us           0 B           0 B           0 B           0 B           100  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     514.626us         0.03%     514.626us       5.146us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     513.059us         0.03%     513.059us       5.131us           0 B           0 B           0 B           0 B           100  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     509.888us         0.03%     509.888us       2.549us           0 B           0 B           0 B           0 B           200  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     497.893us         0.02%     497.893us      10.373us           0 B           0 B           0 B           0 B            48  
                                               aten::le         0.02%       2.140ms         0.02%       2.891ms      28.910us     422.436us         0.02%     422.436us       4.224us           0 B           0 B      14.50 MB      14.50 MB           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     422.436us         0.02%     422.436us       4.224us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     418.787us         0.02%     418.787us       4.188us           0 B           0 B           0 B           0 B           100  
                                     aten::index_select         0.04%       5.575ms         0.08%      10.728ms      53.642us     381.951us         0.02%     381.951us       1.910us           0 B           0 B       1.08 MB           0 B           200  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     381.951us         0.02%     381.951us       3.820us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     377.319us         0.02%     377.319us       3.773us           0 B           0 B           0 B           0 B           100  
                                              aten::sub         0.05%       5.921ms         0.06%       8.242ms      41.211us     341.093us         0.02%     341.093us       1.705us           0 B           0 B     100.00 KB     100.00 KB           200  
                                           _C::rms_norm         0.02%       2.157ms         0.03%       3.291ms      32.912us     337.025us         0.02%     337.025us       3.370us           0 B           0 B           0 B           0 B           100  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     337.025us         0.02%     337.025us       3.370us           0 B           0 B           0 B           0 B           100  
                                  cudaStreamIsCapturing         0.00%     388.340us         0.00%     388.340us       0.774us     328.673us         0.02%     328.673us       0.655us           0 B           0 B           0 B           0 B           502  
                                   cudaEventSynchronize         0.01%       1.581ms         0.01%       1.581ms       7.866us     317.795us         0.02%     317.795us       1.581us           0 B           0 B           0 B           0 B           201  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     289.923us         0.01%     289.923us       2.899us           0 B           0 B           0 B           0 B           100  
                                     aten::masked_fill_         0.02%       2.951ms         0.03%       3.703ms      37.031us     252.606us         0.01%     252.606us       2.526us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     252.606us         0.01%     252.606us       2.526us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     236.449us         0.01%     236.449us       2.364us           0 B           0 B           0 B           0 B           100  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     221.727us         0.01%     221.727us       2.217us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.18%      23.632ms         0.18%      23.632ms       2.954ms     186.368us         0.01%     186.368us      23.296us           0 B           0 B           0 B           0 B             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     178.913us         0.01%     178.913us       1.789us           0 B           0 B           0 B           0 B           100  
                               cudaEventRecordWithFlags         0.00%     424.674us         0.00%     424.674us       2.123us     167.298us         0.01%     167.298us       0.836us           0 B           0 B           0 B           0 B           200  
                                Activity Buffer Request         0.03%       4.263ms         0.03%       4.263ms     710.472us     164.033us         0.01%     164.033us      27.339us           0 B           0 B           0 B           0 B             6  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     162.180us         0.01%     162.180us       1.622us           0 B           0 B           0 B           0 B           100  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     148.418us         0.01%     148.418us       1.484us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     131.649us         0.01%     131.649us       1.316us           0 B           0 B           0 B           0 B           100  
                                            aten::fill_         0.04%       4.938ms         0.06%       7.412ms      24.708us     129.474us         0.01%     129.474us       0.432us           0 B           0 B           0 B           0 B           300  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     129.474us         0.01%     129.474us       1.295us           0 B           0 B           0 B           0 B           100  
                                           Buffer Flush         0.00%     520.945us         0.00%     557.363us      92.894us      54.336us         0.00%      54.336us       9.056us           0 B           0 B     -37.00 KB     -37.00 KB             6  
                                    cudaStreamWaitEvent         0.00%     157.804us         0.00%     157.804us       1.578us      11.904us         0.00%      11.904us       0.119us           0 B           0 B           0 B           0 B           100  
                  execute_context_1(12)_generation_0(0)         0.20%      26.268ms         0.93%     120.489ms     120.489ms       0.000us         0.00%      19.858ms      19.858ms           0 B           0 B     427.00 KB     -70.43 MB             1  
                                            aten::slice         1.82%     236.059ms         3.18%     413.494ms      34.423us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         12012  
                                       aten::as_strided        11.55%        1.502s        11.55%        1.502s      15.134us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         99219  
                                        cudaMemcpyAsync         1.19%     155.139ms         1.19%     155.139ms      14.767us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         10506  
                                       aten::lift_fresh         0.02%       2.050ms         0.02%       2.050ms      10.248us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           200  
                                          aten::flatten         0.03%       3.882ms         0.06%       7.893ms      78.931us       0.000us         0.00%     107.681us       1.077us           0 B           0 B           0 B           0 B           100  
                                             aten::view         3.53%     458.428ms         3.53%     458.502ms      10.587us       0.000us         0.00%     102.241us       0.002us           0 B           0 B           0 B           0 B         43308  
                                       cudaLaunchKernel         4.15%     539.253ms         4.23%     549.589ms      10.797us       0.000us         0.00%     106.208us       0.002us           0 B           0 B           0 B           0 B         50900  
                                               aten::to         0.12%      16.042ms         0.51%      65.664ms      82.081us       0.000us         0.00%       1.466ms       1.832us           0 B           0 B      58.15 MB           0 B           800  
                                         aten::_to_copy         0.13%      16.771ms         0.38%      49.622ms      99.244us       0.000us         0.00%       1.466ms       2.931us           0 B           0 B      58.15 MB           0 B           500  
                                    aten::empty_strided         1.79%     233.197ms         1.80%     233.719ms      22.797us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     166.00 MB     166.00 MB         10252  
                                        aten::embedding         0.02%       2.090ms         0.09%      11.112ms     111.115us       0.000us         0.00%     381.951us       3.820us           0 B           0 B       1.08 MB           0 B           100  
                                            aten::empty         4.00%     519.686ms         4.00%     519.686ms      21.564us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     194.93 MB     194.93 MB         24100  
                                          aten::resize_         0.01%       1.908ms         0.01%       1.908ms      19.077us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       1.08 MB       1.08 MB           100  
                                       aten::empty_like         1.40%     181.446ms         3.08%     400.502ms      41.069us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     107.84 MB           0 B          9752  
                                           aten::linear         2.90%     376.665ms        23.29%        3.027s     156.835us       0.000us         0.00%        1.805s      93.509us           0 B           0 B     486.88 MB           0 B         19300  
                                                aten::t         1.87%     243.170ms         7.33%     952.991ms      49.378us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         19300  
                                        aten::transpose         4.56%     592.184ms         8.83%        1.148s      34.207us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         33556  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.17%      21.548ms         0.17%      21.548ms       1.495us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14409  
                                 aten::split_with_sizes         1.36%     176.264ms         2.75%     356.848ms      74.343us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4800  
                          vllm::unified_kv_cache_update         2.83%     368.207ms         8.76%        1.138s     237.134us       0.000us         0.00%      16.517ms       3.441us           0 B           0 B           0 B           0 B          4800  
                                           aten::unbind         1.86%     242.261ms         7.18%     933.663ms      97.257us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9600  
                                           aten::select         2.99%     388.140ms         5.37%     698.140ms      35.988us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         19399  
                    vllm::unified_attention_with_output         6.23%     809.947ms        34.62%        4.499s     937.387us       0.000us         0.00%      48.656ms      10.137us           0 B           0 B           0 B      -4.76 MB          4800  
                                           aten::expand         2.34%     304.655ms         4.41%     572.835ms      29.910us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         19152  
                                 cudaDeviceGetAttribute         0.06%       7.337ms         0.06%       7.337ms       0.504us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14552  
                                   cudaFuncSetAttribute         0.09%      11.390ms         0.16%      21.120ms       4.400us       0.000us         0.00%      36.098us       0.008us           0 B           0 B           0 B           0 B          4800  
                                           aten::matmul         1.70%     221.073ms         8.55%        1.111s      76.600us       0.000us         0.00%        1.549s     106.815us           0 B           0 B     414.04 MB           0 B         14500  
                                             cudaMalloc         0.00%     543.256us         0.00%     543.256us     271.628us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 12.996s
Self CUDA time total: 1.994s

