-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      53.931ms         0.32%      53.931ms     719.084us           0 B           0 B           0 B           0 B            75  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      53.931ms         0.32%      53.931ms     719.084us           0 B           0 B           0 B           0 B            75  
                                 _C::fused_add_rms_norm         1.53%     258.833ms         2.07%     350.370ms      36.497us      41.279ms         0.24%      41.279ms       4.300us           0 B           0 B           0 B           0 B          9600  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      41.279ms         0.24%      41.279ms       4.300us           0 B           0 B           0 B           0 B          9600  
                                _vllm_fa2_C::varlen_fwd         3.59%     608.568ms        15.09%        2.557s     532.775us      40.782ms         0.24%      48.447ms      10.093us           0 B           0 B       2.38 MB     -23.12 MB          4800  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      40.099ms         0.24%      40.099ms       8.467us           0 B           0 B           0 B           0 B          4736  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      38.562ms         0.23%      38.562ms       1.991us           0 B           0 B           0 B           0 B         19371  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      34.124ms         0.20%      34.124ms     454.992us           0 B           0 B           0 B           0 B            75  
                                       _C::silu_and_mul         0.41%      68.741ms         0.71%     120.092ms      25.019us      28.654ms         0.17%      28.654ms       5.970us           0 B           0 B           0 B           0 B          4800  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      28.654ms         0.17%      28.654ms       5.970us           0 B           0 B           0 B           0 B          4800  
                                   _C::rotary_embedding         0.82%     139.017ms         1.13%     190.984ms      39.788us      23.232ms         0.14%      23.237ms       4.841us           0 B           0 B           0 B           0 B          4800  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      23.232ms         0.14%      23.232ms       4.840us           0 B           0 B           0 B           0 B          4800  
                  _C_cache_ops::reshape_and_cache_flash         0.83%     139.777ms         1.17%     197.407ms      41.127us      18.706ms         0.11%      18.706ms       3.897us           0 B           0 B           0 B           0 B          4800  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      18.706ms         0.11%      18.706ms       3.897us           0 B           0 B           0 B           0 B          4800  
                                         aten::_softmax         0.02%       3.598ms         0.03%       5.162ms      34.412us      11.548ms         0.07%      11.548ms      76.989us           0 B           0 B      87.01 MB      87.01 MB           150  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      11.548ms         0.07%      11.548ms      76.989us           0 B           0 B           0 B           0 B           150  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us      11.157ms         0.07%      11.157ms     174.332us           0 B           0 B           0 B           0 B            64  
                                            aten::copy_         0.93%     158.200ms         2.17%     367.925ms      64.401us       9.933ms         0.06%       9.955ms       1.742us           0 B           0 B           0 B           0 B          5713  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.904ms         0.05%       7.904ms       1.502us           0 B           0 B           0 B           0 B          5261  
                                  cudaStreamIsCapturing         0.04%       7.011ms         0.04%       7.011ms       0.687us       6.655ms         0.04%       6.655ms       0.652us           0 B           0 B           0 B           0 B         10205  
                                Activity Buffer Request         0.05%       8.329ms         0.05%       8.329ms       1.041ms       6.118ms         0.04%       6.118ms     764.732us           0 B           0 B           0 B           0 B             8  
                               cudaEventRecordWithFlags         0.00%     320.620us         0.00%     320.620us       1.425us       5.409ms         0.03%       5.409ms      24.038us           0 B           0 B           0 B           0 B           225  
                                             aten::sort         0.05%       8.157ms         0.71%     119.701ms       1.596ms       5.224ms         0.03%       5.627ms      75.032us           0 B           0 B     156.01 MB     156.01 MB            75  
                    cudaThreadExchangeStreamCaptureMode         0.00%     270.783us         0.00%     275.452us       0.635us       4.341ms         0.03%       4.341ms      10.002us           0 B           0 B      -9.50 KB      -9.50 KB           434  
                                         cudaEventQuery         0.01%       1.464ms         0.01%       1.506ms       4.116us       4.052ms         0.02%       4.052ms      11.072us           0 B           0 B     227.50 KB     217.50 KB           366  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       3.583ms         0.02%       3.583ms      11.942us           0 B           0 B           0 B           0 B           300  
                                        cudaEventRecord         0.00%     533.619us         0.00%     533.619us       1.415us       2.709ms         0.02%       2.709ms       7.185us           0 B           0 B           0 B           0 B           377  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us       2.121ms         0.01%       2.121ms      33.138us           0 B           0 B           0 B           0 B            64  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.016ms         0.01%       1.016ms       2.242us           0 B           0 B           0 B           0 B           453  
                                           aten::argmax         0.02%       3.775ms         0.04%       6.206ms      82.747us     885.922us         0.01%     885.922us      11.812us           0 B           0 B      37.50 KB      37.50 KB            75  
                                   cudaEventSynchronize         0.00%     422.724us         0.00%     422.724us       5.562us     861.093us         0.01%     861.093us      11.330us           0 B           0 B           0 B           0 B            76  
                                          aten::scatter         0.03%       4.748ms         0.72%     122.246ms       1.630ms     789.291us         0.00%     977.517us      13.034us           0 B           0 B      43.51 MB      43.51 MB            75  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     789.291us         0.00%     789.291us      10.524us           0 B           0 B           0 B           0 B            75  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     783.553us         0.00%     783.553us      10.447us           0 B           0 B           0 B           0 B            75  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     683.367us         0.00%     683.367us      10.678us           0 B           0 B           0 B           0 B            64  
                                             aten::div_         0.02%       3.959ms         0.03%       5.309ms      35.393us     576.999us         0.00%     576.999us       3.847us           0 B           0 B           0 B           0 B           150  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us     559.842us         0.00%     559.842us       7.565us           0 B           0 B           0 B           0 B            74  
                                           aten::cumsum         0.02%       3.619ms         0.04%       6.390ms      85.207us     528.573us         0.00%     528.573us       7.048us           0 B           0 B           0 B           0 B            75  
                                            aten::index         0.03%       5.817ms         0.19%      32.286ms     430.476us     459.653us         0.00%     658.335us       8.778us           0 B           0 B     750.00 KB     712.50 KB            75  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     459.653us         0.00%     459.653us       6.129us           0 B           0 B           0 B           0 B            75  
                                     aten::masked_fill_         0.03%       5.618ms         0.06%       9.661ms      64.405us     427.979us         0.00%     427.979us       2.853us           0 B           0 B           0 B           0 B           150  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     422.729us         0.00%     422.729us       5.636us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     404.801us         0.00%     404.801us       5.397us           0 B           0 B           0 B           0 B            75  
                                     aten::exponential_         0.02%       2.639ms         0.02%       3.567ms      47.562us     392.772us         0.00%     392.772us       5.237us           0 B           0 B           0 B           0 B            75  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     392.772us         0.00%     392.772us       5.237us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     374.719us         0.00%     374.719us       4.996us           0 B           0 B           0 B           0 B            75  
                                               aten::le         0.01%       2.048ms         0.02%       2.662ms      35.487us     317.982us         0.00%       1.148ms      15.311us           0 B           0 B      10.88 MB      10.73 MB            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     317.982us         0.00%     317.982us       4.240us           0 B           0 B           0 B           0 B            75  
                                    cudaStreamWaitEvent         0.00%     264.517us         0.00%     264.517us       1.176us     311.906us         0.00%     311.906us       1.386us           0 B           0 B           0 B           0 B           225  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     308.230us         0.00%     308.230us       4.110us           0 B           0 B           0 B           0 B            75  
                                              aten::sub         0.03%       5.346ms         0.06%      10.061ms      66.191us     299.584us         0.00%     299.584us       1.971us           0 B           0 B      75.00 KB      75.00 KB           152  
                                     aten::index_select         0.03%       5.451ms         0.06%      10.525ms      70.166us     283.716us         0.00%     283.716us       1.891us           0 B           0 B     860.00 KB           0 B           150  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     283.716us         0.00%     283.716us       3.783us           0 B           0 B           0 B           0 B            75  
                                           _C::rms_norm         0.01%       1.860ms         0.02%       2.707ms      36.099us     273.952us         0.00%     273.952us       3.653us           0 B           0 B           0 B           0 B            75  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     273.952us         0.00%     273.952us       3.653us           0 B           0 B           0 B           0 B            75  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     268.769us         0.00%     268.769us       3.584us           0 B           0 B           0 B           0 B            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     243.689us         0.00%     243.689us       3.249us           0 B           0 B           0 B           0 B            75  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     214.565us         0.00%     214.565us       2.861us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     187.162us         0.00%     187.162us       2.495us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     184.290us         0.00%     184.290us       2.457us           0 B           0 B           0 B           0 B            75  
                       Runtime Triggered Module Loading         0.22%      37.045ms         0.22%      37.045ms       4.631ms     183.686us         0.00%     183.686us      22.961us           0 B           0 B           0 B           0 B             8  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     179.810us         0.00%     179.810us       2.397us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     168.577us         0.00%     168.577us       2.248us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     166.241us         0.00%     166.241us       2.217us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       3.626ms         0.03%       4.649ms      62.818us     161.412us         0.00%     161.412us       2.181us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     161.412us         0.00%     161.412us       2.181us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       2.550ms         0.02%       3.311ms      44.738us     143.773us         0.00%     143.773us       1.943us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     143.773us         0.00%     143.773us       1.943us           0 B           0 B           0 B           0 B            74  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     133.343us         0.00%     133.343us       1.778us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     123.772us         0.00%     123.772us       1.650us           0 B           0 B           0 B           0 B            75  
                                            aten::fill_         0.02%       4.049ms         0.04%       6.186ms      27.493us     122.114us         0.00%     122.114us       0.543us           0 B           0 B           0 B           0 B           225  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     122.114us         0.00%     122.114us       1.628us           0 B           0 B           0 B           0 B            75  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     116.128us         0.00%     116.128us       1.548us           0 B           0 B           0 B           0 B            75  
                                           Buffer Flush         0.01%       1.327ms         0.01%       1.613ms     201.591us      70.048us         0.00%      70.048us       8.756us           0 B           0 B     439.50 KB     429.00 KB             8  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      68.769us         0.00%      84.268us      84.268us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.23%      38.479ms         1.18%     199.152ms     199.152ms       0.000us         0.00%     190.373ms     190.373ms           0 B           0 B     427.00 KB    -100.13 MB             1  
                                            aten::slice         1.46%     246.810ms         2.60%     440.851ms      38.630us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         11412  
                                       aten::as_strided        10.36%        1.756s        10.40%        1.762s      17.880us       0.000us         0.00%      35.841us       0.000us           0 B           0 B           0 B           0 B         98541  
                                        cudaMemcpyAsync         6.52%        1.104s         6.52%        1.105s      55.535us       0.000us         0.00%       1.185ms       0.060us           0 B           0 B           0 B           0 B         19899  
                                       aten::lift_fresh         0.01%       1.521ms         0.01%       1.521ms      10.142us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                                          aten::flatten         0.01%       1.468ms         0.01%       2.511ms      33.483us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                                             aten::view         3.08%     521.711ms         3.08%     521.757ms      12.045us       0.000us         0.00%       7.905us       0.000us           0 B           0 B           0 B           0 B         43319  
                                       cudaLaunchKernel         4.03%     682.594ms         4.09%     693.751ms      11.592us       0.000us         0.00%       2.605ms       0.044us           0 B           0 B           0 B           0 B         59850  
                               TorchDynamo Cache Lookup         0.02%       2.600ms         0.02%       2.600ms      34.671us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                             Torch-Compiled Region: 0/1         0.00%     157.788us         0.00%     544.810us     544.810us       0.000us         0.00%       2.368us       2.368us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     605.480us         0.00%     605.480us       8.073us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                 AOTDispatcher Runtime Wrapper Prologue         0.00%     812.602us         0.00%     812.602us      10.835us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%     246.079us         0.00%     330.347us     330.347us       0.000us         0.00%       2.368us       2.368us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.01%       1.790ms         0.01%       1.795ms      12.049us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           149  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 16.943s
Self CUDA time total: 17.009s

