-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cutlass::Kernel<cutlass_80_tensorop_bf16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us      77.727ms         0.37%      77.727ms      12.267us           0 B           0 B           0 B           0 B          6336  
                                     record_param_comms         0.05%      12.521ms         0.06%      14.878ms     148.781us      72.047ms         0.35%      72.047ms     720.465us           0 B           0 B           0 B           0 B           100  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      72.047ms         0.35%      72.047ms     720.465us           0 B           0 B           0 B           0 B           100  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      72.047ms         0.35%      72.047ms     720.465us           0 B           0 B           0 B           0 B           100  
                                _vllm_fa2_C::varlen_fwd         3.63%     846.078ms        15.15%        3.528s     551.262us      58.456ms         0.28%      78.963ms      12.338us           0 B           0 B       3.12 MB     -15.47 MB          6400  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      57.754ms         0.28%      57.754ms       9.115us           0 B           0 B           0 B           0 B          6336  
                                 _C::fused_add_rms_norm         1.77%     411.128ms         2.35%     546.978ms      42.733us      56.314ms         0.27%      56.318ms       4.400us           0 B           0 B           0 B           0 B         12800  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      56.314ms         0.27%      56.314ms       4.400us           0 B           0 B           0 B           0 B         12800  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      26.370ms         0.13%      26.370ms       2.033us           0 B           0 B           0 B           0 B         12971  
                                       _C::silu_and_mul         0.41%      96.365ms         0.73%     170.852ms      26.696us      26.041ms         0.12%      26.134ms       4.083us           0 B           0 B           0 B           0 B          6400  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      26.041ms         0.12%      26.041ms       4.069us           0 B           0 B           0 B           0 B          6400  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      23.732ms         0.11%      23.732ms     237.323us           0 B           0 B           0 B           0 B           100  
                                   _C::rotary_embedding         0.81%     188.642ms         1.14%     264.850ms      41.383us      21.457ms         0.10%      21.457ms       3.353us           0 B           0 B           0 B           0 B          6400  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      21.457ms         0.10%      21.457ms       3.353us           0 B           0 B           0 B           0 B          6400  
                  _C_cache_ops::reshape_and_cache_flash         0.83%     192.447ms         1.18%     275.784ms      43.091us      21.177ms         0.10%      21.177ms       3.309us           0 B           0 B           0 B           0 B          6400  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      21.177ms         0.10%      21.177ms       3.309us           0 B           0 B           0 B           0 B          6400  
                                         aten::_softmax         0.02%       4.799ms         0.04%       9.462ms      47.309us      15.377ms         0.07%      15.377ms      76.885us           0 B           0 B     116.02 MB     116.02 MB           200  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      15.377ms         0.07%      15.377ms      76.885us           0 B           0 B           0 B           0 B           200  
                                            aten::copy_         0.95%     221.082ms         1.45%     338.096ms      44.265us      15.221ms         0.07%      15.858ms       2.076us           0 B           0 B           0 B           0 B          7638  
                    cudaThreadExchangeStreamCaptureMode         0.00%     243.667us         0.00%     244.388us       0.518us      12.509ms         0.06%      12.509ms      26.503us           0 B           0 B       6.00 KB       6.00 KB           472  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      10.103ms         0.05%      10.103ms       1.416us           0 B           0 B           0 B           0 B          7136  
                                         cudaEventQuery         0.01%       2.217ms         0.01%       2.314ms       5.319us       8.152ms         0.04%       8.152ms      18.741us           0 B           0 B     -30.50 KB     -33.00 KB           435  
                                Activity Buffer Request         0.06%      14.435ms         0.06%      14.435ms       1.110ms       7.280ms         0.03%       7.280ms     559.964us           0 B           0 B           0 B           0 B            13  
                                             aten::sort         0.05%      10.765ms         0.27%      62.631ms     626.307us       6.912ms         0.03%       7.304ms      73.043us           0 B           0 B     208.01 MB     208.01 MB           100  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       6.201ms         0.03%       6.201ms      96.887us           0 B           0 B           0 B           0 B            64  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       4.731ms         0.02%       4.731ms      11.828us           0 B           0 B           0 B           0 B           400  
                                        cudaEventRecord         0.14%      31.639ms         0.14%      31.639ms       1.203us       3.468ms         0.02%       3.468ms       0.132us           0 B           0 B           0 B           0 B         26302  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792ms         0.01%       1.792ms      18.105us           0 B           0 B           0 B           0 B            99  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.491ms         0.01%       1.491ms      23.293us           0 B           0 B           0 B           0 B            64  
                                           Buffer Flush         0.01%       1.277ms         0.01%       1.357ms      96.930us       1.463ms         0.01%       1.463ms     104.522us           0 B           0 B    -131.00 KB    -131.00 KB            14  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.284ms         0.01%       1.284ms       2.129us           0 B           0 B           0 B           0 B           603  
                                           aten::argmax         0.02%       5.302ms         0.04%       8.928ms      89.281us       1.207ms         0.01%       1.207ms      12.075us           0 B           0 B      50.00 KB      50.00 KB           100  
                                          aten::scatter         0.03%       6.232ms         0.07%      15.584ms     155.844us       1.089ms         0.01%       1.340ms      13.402us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.089ms         0.01%       1.089ms      10.889us           0 B           0 B           0 B           0 B           100  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.080ms         0.01%       1.080ms      10.797us           0 B           0 B           0 B           0 B           100  
                                             aten::div_         0.03%       6.061ms         0.04%       8.155ms      40.775us     776.613us         0.00%     776.613us       3.883us           0 B           0 B           0 B           0 B           200  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     701.375us         0.00%     701.375us      10.959us           0 B           0 B           0 B           0 B            64  
                                           aten::cumsum         0.02%       4.812ms         0.09%      21.465ms     214.648us     689.373us         0.00%     689.373us       6.894us           0 B           0 B           0 B           0 B           100  
                                            aten::index         0.03%       7.834ms         0.15%      35.629ms     356.294us     615.262us         0.00%     883.197us       8.832us           0 B           0 B    1000.00 KB     950.00 KB           100  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     615.262us         0.00%     615.262us       6.153us           0 B           0 B           0 B           0 B           100  
                                     aten::masked_fill_         0.03%       7.610ms         0.06%      14.103ms      70.515us     582.438us         0.00%     582.438us       2.912us           0 B           0 B           0 B           0 B           200  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     563.679us         0.00%     563.679us       5.637us           0 B           0 B           0 B           0 B           100  
                                     aten::exponential_         0.02%       3.602ms         0.02%       4.888ms      48.880us     523.012us         0.00%     523.012us       5.230us           0 B           0 B           0 B           0 B           100  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     523.012us         0.00%     523.012us       5.230us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     518.460us         0.00%     518.460us       5.185us           0 B           0 B           0 B           0 B           100  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     507.105us         0.00%     507.105us       5.071us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.25%      57.360ms         0.25%      57.360ms       4.097ms     470.658us         0.00%     470.658us      33.618us           0 B           0 B           0 B           0 B            14  
                               cudaEventRecordWithFlags         0.00%     507.412us         0.00%     507.412us       1.691us     443.873us         0.00%     443.873us       1.480us           0 B           0 B           0 B           0 B           300  
                                               aten::le         0.01%       2.670ms         0.02%       3.612ms      36.124us     426.623us         0.00%     426.623us       4.266us           0 B           0 B      14.50 MB      14.50 MB           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     426.623us         0.00%     426.623us       4.266us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     410.979us         0.00%     410.979us       4.110us           0 B           0 B           0 B           0 B           100  
                                              aten::sub         0.03%       7.178ms         0.05%      12.623ms      62.492us     402.144us         0.00%     402.144us       1.991us           0 B           0 B     100.00 KB     100.00 KB           202  
                                     aten::index_select         0.03%       7.308ms         0.07%      15.374ms      76.869us     376.705us         0.00%     376.705us       1.884us           0 B           0 B       1.08 MB           0 B           200  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     376.705us         0.00%     376.705us       3.767us           0 B           0 B           0 B           0 B           100  
                                           _C::rms_norm         0.01%       2.547ms         0.02%       3.911ms      39.109us     370.884us         0.00%     370.884us       3.709us           0 B           0 B           0 B           0 B           100  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     370.884us         0.00%     370.884us       3.709us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     365.634us         0.00%     365.634us       3.656us           0 B           0 B           0 B           0 B           100  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     332.896us         0.00%     332.896us       3.329us           0 B           0 B           0 B           0 B           100  
                                   cudaEventSynchronize         0.00%     674.088us         0.00%     674.088us       6.674us     323.427us         0.00%     323.427us       3.202us           0 B           0 B           0 B           0 B           101  
                                  cudaStreamIsCapturing         0.00%     581.110us         0.00%     581.110us       0.825us     309.954us         0.00%     309.954us       0.440us           0 B           0 B           0 B           0 B           704  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     286.697us         0.00%     286.697us       2.867us           0 B           0 B           0 B           0 B           100  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     278.849us         0.00%     278.849us       4.357us           0 B           0 B           0 B           0 B            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     256.479us         0.00%     256.479us       2.565us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     249.542us         0.00%     249.542us       2.495us           0 B           0 B           0 B           0 B           100  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     238.046us         0.00%     238.046us       2.380us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     218.435us         0.00%     218.435us       2.184us           0 B           0 B           0 B           0 B           100  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     207.005us         0.00%     207.005us       2.070us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       5.265ms         0.03%       6.778ms      68.460us     202.504us         0.00%     202.504us       2.045us           0 B           0 B           0 B           0 B            99  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     202.504us         0.00%     202.504us       2.045us           0 B           0 B           0 B           0 B            99  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     195.139us         0.00%     195.139us       1.951us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       3.601ms         0.02%       4.720ms      47.672us     192.538us         0.00%     192.538us       1.945us           0 B           0 B           0 B           0 B            99  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     192.538us         0.00%     192.538us       1.945us           0 B           0 B           0 B           0 B            99  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     170.913us         0.00%     170.913us       1.709us           0 B           0 B           0 B           0 B           100  
                                            aten::fill_         0.02%       5.254ms         0.04%       8.297ms      27.658us     163.077us         0.00%     163.077us       0.544us           0 B           0 B           0 B           0 B           300  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     163.077us         0.00%     163.077us       1.631us           0 B           0 B           0 B           0 B           100  
                                    cudaStreamWaitEvent         0.11%      25.694ms         0.11%      25.694ms       0.984us     151.587us         0.00%     151.587us       0.006us           0 B           0 B           0 B           0 B         26100  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     150.568us         0.00%     150.568us       1.506us           0 B           0 B           0 B           0 B           100  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      66.134us         0.00%      80.871us      80.871us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.17%      39.912ms         0.88%     205.157ms     205.157ms       0.000us         0.00%     193.050ms     193.050ms           0 B           0 B     427.00 KB     -65.18 MB             1  
                                            aten::slice         1.44%     336.066ms         2.58%     600.177ms      39.454us       0.000us         0.00%       9.088us       0.001us           0 B           0 B           0 B           0 B         15212  
                                       aten::as_strided        14.57%        3.394s        14.60%        3.400s      25.858us       0.000us         0.00%     794.500us       0.006us           0 B           0 B           0 B           0 B        131466  
                                        cudaMemcpyAsync         0.98%     228.988ms         0.98%     229.027ms      16.749us       0.000us         0.00%       2.540ms       0.186us           0 B           0 B           0 B           0 B         13674  
                                       aten::lift_fresh         0.01%       2.062ms         0.01%       2.062ms      10.309us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           200  
                                          aten::flatten         0.01%       1.855ms         0.01%       3.245ms      32.448us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                             aten::view         3.12%     725.845ms         3.12%     725.891ms      12.549us       0.000us         0.00%       3.264us       0.000us           0 B           0 B           0 B           0 B         57844  
                                       cudaLaunchKernel         4.09%     951.625ms         4.16%     967.831ms      14.453us       0.000us         0.00%     326.915us       0.005us           0 B           0 B           0 B           0 B         66964  
                               TorchDynamo Cache Lookup         0.02%       3.774ms         0.02%       3.774ms      37.736us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                             Torch-Compiled Region: 0/1         0.00%     135.264us         0.00%     458.528us     458.528us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     879.654us         0.00%     879.654us       8.797us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 23.290s
Self CUDA time total: 20.873s

