-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                _vllm_fa2_C::varlen_fwd         3.83%     763.156ms        15.91%        3.170s     554.946us      49.505ms         3.33%      60.300ms      10.557us           0 B           0 B       2.81 MB     -29.57 MB          5712  
                                 _C::fused_add_rms_norm         1.59%     316.807ms         2.17%     432.529ms      37.861us      49.322ms         3.32%      49.322ms       4.317us           0 B           0 B           0 B           0 B         11424  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      49.322ms         3.32%      49.322ms       4.317us           0 B           0 B           0 B           0 B         11424  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      47.539ms         3.20%      47.539ms       8.538us           0 B           0 B           0 B           0 B          5568  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      47.000ms         3.16%      47.000ms       2.024us           0 B           0 B           0 B           0 B         23227  
                                   _C::rotary_embedding         0.84%     166.395ms         1.16%     231.629ms      40.551us      25.457ms         1.71%      25.465ms       4.458us           0 B           0 B           0 B           0 B          5712  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      25.457ms         1.71%      25.457ms       4.457us           0 B           0 B           0 B           0 B          5712  
                  _C_cache_ops::reshape_and_cache_flash         0.85%     169.038ms         1.22%     243.768ms      42.676us      22.338ms         1.50%      22.355ms       3.914us           0 B           0 B           0 B           0 B          5712  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      22.338ms         1.50%      22.338ms       3.911us           0 B           0 B           0 B           0 B          5712  
                                       _C::silu_and_mul         0.42%      83.830ms         0.74%     148.300ms      25.963us      22.041ms         1.48%      22.041ms       3.859us           0 B           0 B           0 B           0 B          5712  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      22.041ms         1.48%      22.041ms       3.859us           0 B           0 B           0 B           0 B          5712  
                                         aten::_softmax         0.03%       5.361ms         0.04%       7.514ms      31.572us      18.332ms         1.23%      18.332ms      77.025us           0 B           0 B     138.06 MB     138.06 MB           238  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      18.332ms         1.23%      18.332ms      77.025us           0 B           0 B           0 B           0 B           238  
                                            aten::copy_         1.03%     204.327ms         1.57%     313.393ms      43.448us      13.702ms         0.92%      13.705ms       1.900us           0 B           0 B           0 B           0 B          7213  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us      13.154ms         0.88%      13.154ms     111.478us           0 B           0 B           0 B           0 B           118  
                                             aten::sort         0.06%      11.464ms         0.16%      32.749ms     275.201us       8.248ms         0.55%       8.689ms      73.018us           0 B           0 B     247.53 MB     247.53 MB           119  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.434ms         0.50%       7.434ms       1.144us           0 B           0 B           0 B           0 B          6497  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       5.676ms         0.38%       5.676ms      11.925us           0 B           0 B           0 B           0 B           476  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       4.661ms         0.31%       4.661ms      97.108us           0 B           0 B           0 B           0 B            48  
                                     record_param_comms         0.07%      13.834ms         0.08%      16.540ms     138.989us       1.669ms         0.11%       1.669ms      14.026us           0 B           0 B           0 B           0 B           119  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us       1.669ms         0.11%       1.669ms      14.026us           0 B           0 B           0 B           0 B           119  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       1.669ms         0.11%       1.669ms      14.026us           0 B           0 B           0 B           0 B           119  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us       1.600ms         0.11%       1.600ms      33.343us           0 B           0 B           0 B           0 B            48  
                                           aten::argmax         0.03%       6.084ms         0.05%      10.254ms      86.167us       1.375ms         0.09%       1.412ms      11.862us           0 B           0 B      59.50 KB      59.50 KB           119  
                                          aten::scatter         0.04%       7.308ms         0.09%      17.665ms     148.449us       1.261ms         0.08%       1.565ms      13.150us           0 B           0 B      69.03 MB      69.03 MB           119  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.261ms         0.08%       1.261ms      10.596us           0 B           0 B           0 B           0 B           119  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.252ms         0.08%       1.252ms      10.517us           0 B           0 B           0 B           0 B           119  
                                             aten::div_         0.03%       6.074ms         0.04%       8.339ms      35.039us     923.334us         0.06%     923.334us       3.880us           0 B           0 B           0 B           0 B           238  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     867.144us         0.06%     867.144us       9.033us           0 B           0 B           0 B           0 B            96  
                                           aten::cumsum         0.03%       5.763ms         0.05%      10.320ms      86.723us     816.490us         0.05%     816.490us       6.861us           0 B           0 B           0 B           0 B           119  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     807.229us         0.05%     807.229us       1.126us           0 B           0 B           0 B           0 B           717  
                                            aten::index         0.04%       8.579ms         0.19%      38.186ms     320.891us     734.022us         0.05%       1.064ms       8.943us           0 B           0 B       1.16 MB       1.10 MB           119  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     734.022us         0.05%     734.022us       6.168us           0 B           0 B           0 B           0 B           119  
                                     aten::masked_fill_         0.05%       9.129ms         0.08%      15.821ms      66.476us     682.821us         0.05%     682.821us       2.869us           0 B           0 B           0 B           0 B           238  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     673.163us         0.05%     673.163us       5.657us           0 B           0 B           0 B           0 B           119  
                                     aten::exponential_         0.02%       4.111ms         0.03%       5.571ms      46.813us     623.415us         0.04%     623.415us       5.239us           0 B           0 B           0 B           0 B           119  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     623.415us         0.04%     623.415us       5.239us           0 B           0 B           0 B           0 B           119  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     614.375us         0.04%     614.375us       5.163us           0 B           0 B           0 B           0 B           119  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     613.160us         0.04%     613.160us       5.153us           0 B           0 B           0 B           0 B           119  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us     580.453us         0.04%     580.453us       6.046us           0 B           0 B           0 B           0 B            96  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     518.532us         0.03%     518.532us      10.803us           0 B           0 B           0 B           0 B            48  
                                               aten::le         0.01%       2.869ms         0.02%       3.855ms      32.398us     512.799us         0.03%     512.799us       4.309us           0 B           0 B      17.26 MB      17.26 MB           119  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     512.799us         0.03%     512.799us       4.309us           0 B           0 B           0 B           0 B           119  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     492.808us         0.03%     492.808us       4.141us           0 B           0 B           0 B           0 B           119  
                                              aten::sub         0.04%       7.735ms         0.07%      13.343ms      55.594us     482.007us         0.03%     482.007us       2.008us           0 B           0 B     119.00 KB     119.00 KB           240  
                                     aten::index_select         0.04%       8.222ms         0.08%      16.302ms      68.496us     448.358us         0.03%     448.358us       1.884us           0 B           0 B       1.27 MB           0 B           238  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     448.358us         0.03%     448.358us       3.768us           0 B           0 B           0 B           0 B           119  
                                           _C::rms_norm         0.01%       2.812ms         0.02%       4.194ms      35.240us     432.259us         0.03%     432.259us       3.632us           0 B           0 B           0 B           0 B           119  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     432.259us         0.03%     432.259us       3.632us           0 B           0 B           0 B           0 B           119  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     430.526us         0.03%     430.526us       3.618us           0 B           0 B           0 B           0 B           119  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     392.802us         0.03%     392.802us       3.301us           0 B           0 B           0 B           0 B           119  
                       Runtime Triggered Module Loading         0.16%      32.217ms         0.16%      32.217ms       3.222ms     388.872us         0.03%     388.872us      38.887us           0 B           0 B           0 B           0 B            10  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     342.173us         0.02%     342.173us       2.875us           0 B           0 B           0 B           0 B           119  
                                         cudaEventQuery         0.01%       1.718ms         0.01%       1.754ms       4.912us     340.355us         0.02%     340.355us       0.953us           0 B           0 B      -9.50 KB      -9.50 KB           357  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     319.556us         0.02%     319.556us       2.685us           0 B           0 B           0 B           0 B           119  
                                Activity Buffer Request         0.05%       9.089ms         0.05%       9.089ms       1.010ms     301.217us         0.02%     301.217us      33.469us           0 B           0 B           0 B           0 B             9  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     291.236us         0.02%     291.236us       2.447us           0 B           0 B           0 B           0 B           119  
                    cudaThreadExchangeStreamCaptureMode         0.00%     177.593us         0.00%     177.593us       0.740us     291.042us         0.02%     291.042us       1.213us           0 B           0 B     -12.00 KB     -12.00 KB           240  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     290.019us         0.02%     290.019us       2.437us           0 B           0 B           0 B           0 B           119  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     267.616us         0.02%     267.616us       2.249us           0 B           0 B           0 B           0 B           119  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     264.737us         0.02%     264.737us       2.225us           0 B           0 B           0 B           0 B           119  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.03%       5.732ms         0.04%       7.449ms      63.131us     258.147us         0.02%     258.147us       2.188us           0 B           0 B           0 B           0 B           118  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     258.147us         0.02%     258.147us       2.188us           0 B           0 B           0 B           0 B           118  
                                   cudaEventSynchronize         0.00%     739.517us         0.00%     739.517us       6.214us     249.443us         0.02%     249.443us       2.096us           0 B           0 B           0 B           0 B           119  
                                  cudaStreamIsCapturing         0.05%       9.296ms         0.05%       9.296ms       0.751us     244.127us         0.02%     244.127us       0.020us           0 B           0 B           0 B           0 B         12380  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       4.042ms         0.03%       5.212ms      44.173us     228.702us         0.02%     228.702us       1.938us           0 B           0 B           0 B           0 B           118  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     228.702us         0.02%     228.702us       1.938us           0 B           0 B           0 B           0 B           118  
                                        cudaEventRecord         0.00%     855.309us         0.00%     855.309us       1.435us     226.436us         0.02%     226.436us       0.380us           0 B           0 B           0 B           0 B           596  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     217.270us         0.01%     217.270us       1.826us           0 B           0 B           0 B           0 B           119  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     210.112us         0.01%     210.112us       4.377us           0 B           0 B           0 B           0 B            48  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     202.115us         0.01%     202.115us       1.698us           0 B           0 B           0 B           0 B           119  
                                            aten::fill_         0.03%       6.259ms         0.05%       9.581ms      26.839us     199.454us         0.01%     199.454us       0.559us           0 B           0 B           0 B           0 B           357  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     199.454us         0.01%     199.454us       1.676us           0 B           0 B           0 B           0 B           119  
                               cudaEventRecordWithFlags         0.00%     480.206us         0.00%     480.206us       1.345us     181.792us         0.01%     181.792us       0.509us           0 B           0 B           0 B           0 B           357  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     180.869us         0.01%     180.869us       1.520us           0 B           0 B           0 B           0 B           119  
                                           Buffer Flush         0.01%       1.348ms         0.01%       1.536ms     170.621us     133.216us         0.01%     133.216us      14.802us           0 B           0 B      48.00 KB      21.00 KB             9  
                                    cudaStreamWaitEvent         0.00%     386.445us         0.00%     386.445us       1.082us      32.289us         0.00%      32.289us       0.090us           0 B           0 B           0 B           0 B           357  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      75.419us         0.00%      91.981us      91.981us       2.367us         0.00%       2.367us       2.367us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.367us         0.00%       2.367us       2.367us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.367us         0.00%       2.367us       2.367us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.15%      30.545ms         0.80%     159.656ms     159.656ms       0.000us         0.00%      20.022ms      20.022ms           0 B           0 B     427.00 KB     -52.41 MB             1  
                                            aten::slice         1.61%     320.528ms         2.87%     571.345ms      39.977us       0.000us         0.00%       4.480us       0.000us           0 B           0 B           0 B           0 B         14292  
                                       aten::as_strided        10.95%        2.181s        10.98%        2.188s      18.482us       0.000us         0.00%       9.152us       0.000us           0 B           0 B           0 B           0 B        118377  
                                        cudaMemcpyAsync         2.00%     397.834ms         2.00%     399.027ms      16.583us       0.000us         0.00%      31.807us       0.001us           0 B           0 B           0 B           0 B         24063  
                                       aten::lift_fresh         0.01%       2.296ms         0.01%       2.296ms       9.646us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           238  
                                          aten::flatten         0.01%       2.254ms         0.02%       3.896ms      32.743us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           119  
                                             aten::view         3.29%     655.688ms         3.29%     655.705ms      12.679us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         51715  
                                       cudaLaunchKernel         3.68%     732.871ms         3.76%     749.034ms      10.366us       0.000us         0.00%     326.434us       0.005us           0 B           0 B           0 B           0 B         72258  
                               TorchDynamo Cache Lookup         0.02%       3.406ms         0.02%       3.406ms      28.622us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           119  
                             Torch-Compiled Region: 0/1         0.00%     200.765us         0.00%     658.320us     658.320us       0.000us         0.00%       2.367us       2.367us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     906.882us         0.00%     906.882us       7.621us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           119  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 19.918s
Self CUDA time total: 1.487s

