-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      10.406ms         2.09%      10.406ms       4.336us           0 B           0 B           0 B           0 B          2400  
                                _vllm_fa2_C::varlen_fwd         4.24%     145.844ms        17.34%     597.117ms     497.598us      10.300ms         2.07%      12.227ms      10.189us           0 B           0 B     672.00 KB     -11.25 MB          1200  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       9.802ms         1.97%       9.802ms       8.508us           0 B           0 B           0 B           0 B          1152  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       8.268ms         1.66%       8.268ms     172.240us           0 B           0 B           0 B           0 B            48  
                                       _C::silu_and_mul         0.50%      17.381ms         0.92%      31.570ms      26.308us       6.758ms         1.36%       6.758ms       5.631us           0 B           0 B           0 B           0 B          1200  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       6.758ms         1.36%       6.758ms       5.631us           0 B           0 B           0 B           0 B          1200  
                                   _C::rotary_embedding         0.93%      32.014ms         1.33%      45.841ms      38.201us       5.917ms         1.19%       5.917ms       4.931us           0 B           0 B           0 B           0 B          1200  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       5.917ms         1.19%       5.917ms       4.931us           0 B           0 B           0 B           0 B          1200  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.845ms         0.97%       4.845ms       2.038us           0 B           0 B           0 B           0 B          2378  
                  _C_cache_ops::reshape_and_cache_flash         0.96%      32.901ms         1.41%      48.515ms      40.429us       4.147ms         0.83%       4.147ms       3.456us           0 B           0 B           0 B           0 B          1200  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.147ms         0.83%       4.147ms       3.456us           0 B           0 B           0 B           0 B          1200  
                                         aten::_softmax         0.03%       1.096ms         0.05%       1.551ms      31.024us       3.803ms         0.76%       3.803ms      76.063us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       3.803ms         0.76%       3.803ms      76.063us           0 B           0 B           0 B           0 B            50  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_sta...         0.00%       0.000us         0.00%       0.000us       0.000us       2.701ms         0.54%       2.701ms      56.274us           0 B           0 B           0 B           0 B            48  
                                            aten::copy_         1.17%      40.279ms         1.81%      62.307ms      41.427us       2.599ms         0.52%       2.750ms       1.828us           0 B           0 B           0 B           0 B          1504  
                                             aten::sort         0.07%       2.338ms         0.33%      11.193ms     447.702us       1.732ms         0.35%       1.932ms      77.297us           0 B           0 B      52.00 MB      52.00 MB            25  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.593ms         0.32%       1.593ms       1.200us           0 B           0 B           0 B           0 B          1327  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       1.188ms         0.24%       1.188ms      11.885us           0 B           0 B           0 B           0 B           100  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     498.430us         0.10%     498.430us      10.384us           0 B           0 B           0 B           0 B            48  
                                           aten::argmax         0.04%       1.208ms         0.06%       1.994ms      79.763us     293.219us         0.06%     293.219us      11.729us           0 B           0 B      12.50 KB      12.50 KB            25  
                                          aten::scatter         0.04%       1.464ms         0.11%       3.830ms     153.199us     270.305us         0.05%     334.880us      13.395us           0 B           0 B      14.50 MB      14.50 MB            25  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     270.305us         0.05%     270.305us      10.812us           0 B           0 B           0 B           0 B            25  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     265.859us         0.05%     265.859us      10.634us           0 B           0 B           0 B           0 B            25  
                                             aten::div_         0.04%       1.290ms         0.05%       1.764ms      35.281us     199.297us         0.04%     199.297us       3.986us           0 B           0 B           0 B           0 B            50  
                                        cudaEventRecord         0.00%     142.342us         0.00%     142.342us       2.737us     191.297us         0.04%     191.297us       3.679us           0 B           0 B           0 B           0 B            52  
                       Runtime Triggered Module Loading         0.72%      24.719ms         0.72%      24.719ms       3.090ms     185.470us         0.04%     185.470us      23.184us           0 B           0 B           0 B           0 B             8  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     174.074us         0.03%     174.074us       1.138us           0 B           0 B           0 B           0 B           153  
                                           aten::cumsum         0.03%       1.141ms         0.06%       2.026ms      81.048us     163.680us         0.03%     163.680us       6.547us           0 B           0 B           0 B           0 B            25  
                                   cudaEventSynchronize         0.01%     421.230us         0.01%     421.230us       8.259us     155.264us         0.03%     155.264us       3.044us           0 B           0 B           0 B           0 B            51  
                                            aten::index         0.05%       1.704ms         0.42%      14.398ms     575.902us     151.491us         0.03%     230.755us       9.230us           0 B           0 B     250.00 KB     237.50 KB            25  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     151.491us         0.03%     151.491us       6.060us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     147.392us         0.03%     147.392us       5.896us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     142.048us         0.03%     142.048us       5.682us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     130.749us         0.03%     130.749us       5.230us           0 B           0 B           0 B           0 B            25  
                                     aten::exponential_         0.02%     758.509us         0.03%       1.071ms      42.852us     128.609us         0.03%     128.609us       5.144us           0 B           0 B           0 B           0 B            25  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     128.609us         0.03%     128.609us       5.144us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     127.423us         0.03%     127.423us       2.548us           0 B           0 B           0 B           0 B            50  
                                  cudaStreamIsCapturing         0.00%     106.909us         0.00%     106.909us       0.842us     116.641us         0.02%     116.641us       0.918us           0 B           0 B           0 B           0 B           127  
                                               aten::le         0.02%     593.441us         0.02%     824.702us      32.988us     105.792us         0.02%     105.792us       4.232us           0 B           0 B       3.63 MB       3.63 MB            25  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     105.792us         0.02%     105.792us       4.232us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     104.768us         0.02%     104.768us       4.191us           0 B           0 B           0 B           0 B            25  
                                     aten::index_select         0.05%       1.578ms         0.09%       3.031ms      60.614us     104.032us         0.02%     104.032us       2.081us           0 B           0 B     360.00 KB           0 B            50  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     104.032us         0.02%     104.032us       4.161us           0 B           0 B           0 B           0 B            25  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      94.529us         0.02%      94.529us       3.781us           0 B           0 B           0 B           0 B            25  
                                Activity Buffer Request         0.04%       1.271ms         0.04%       1.271ms     635.283us      90.689us         0.02%      90.689us      45.344us           0 B           0 B           0 B           0 B             2  
                                              aten::sub         0.05%       1.588ms         0.07%       2.245ms      44.904us      85.119us         0.02%      85.119us       1.702us           0 B           0 B      25.00 KB      25.00 KB            50  
                                           _C::rms_norm         0.02%     589.405us         0.03%     925.101us      37.004us      84.194us         0.02%      84.194us       3.368us           0 B           0 B           0 B           0 B            25  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      84.194us         0.02%      84.194us       3.368us           0 B           0 B           0 B           0 B            25  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      72.289us         0.01%      72.289us       2.892us           0 B           0 B           0 B           0 B            25  
                                     aten::masked_fill_         0.02%     773.623us         0.03%     972.696us      38.908us      63.680us         0.01%      63.680us       2.547us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      63.680us         0.01%      63.680us       2.547us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      59.169us         0.01%      59.169us       2.367us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      55.519us         0.01%      55.519us       2.221us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      44.415us         0.01%      44.415us       1.777us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      40.704us         0.01%      40.704us       1.628us           0 B           0 B           0 B           0 B            25  
                               cudaEventRecordWithFlags         0.00%     124.602us         0.00%     124.602us       2.492us      40.447us         0.01%      40.447us       0.809us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      37.951us         0.01%      37.951us       1.518us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      32.931us         0.01%      32.931us       1.317us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.04%       1.228ms         0.06%       1.931ms      25.748us      32.384us         0.01%      32.384us       0.432us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      32.384us         0.01%      32.384us       1.295us           0 B           0 B           0 B           0 B            25  
                                    cudaStreamWaitEvent         0.00%      48.002us         0.00%      48.002us       1.920us       3.328us         0.00%       3.328us       0.133us           0 B           0 B           0 B           0 B            25  
                  execute_context_1(12)_generation_0(0)         0.84%      28.854ms         3.72%     128.080ms     128.080ms       0.000us         0.00%      19.854ms      19.854ms           0 B           0 B     427.00 KB     -70.43 MB             1  
                                            aten::slice         1.75%      60.255ms         3.07%     105.696ms      35.092us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3012  
                                       aten::as_strided        11.41%     392.814ms        11.41%     392.814ms      15.923us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         24669  
                                        cudaMemcpyAsync         1.18%      40.684ms         1.18%      40.684ms      15.917us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2556  
                                       aten::lift_fresh         0.02%     522.678us         0.02%     522.678us      10.454us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                          aten::flatten         0.03%     914.914us         0.05%       1.732ms      69.272us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                             aten::view         3.49%     120.088ms         3.49%     120.105ms      11.243us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         10683  
                                       cudaLaunchKernel         4.17%     143.452ms         4.45%     153.106ms      12.032us       0.000us         0.00%     101.473us       0.008us           0 B           0 B           0 B           0 B         12725  
                                               aten::to         0.11%       3.703ms         0.49%      16.876ms      84.379us       0.000us         0.00%     368.285us       1.841us           0 B           0 B      14.54 MB           0 B           200  
                                         aten::_to_copy         0.12%       4.304ms         0.38%      13.173ms     105.383us       0.000us         0.00%     368.285us       2.946us           0 B           0 B      14.54 MB           0 B           125  
                                    aten::empty_strided         1.78%      61.374ms         1.79%      61.527ms      24.348us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      41.23 MB      41.23 MB          2527  
                                        aten::embedding         0.02%     538.401us         0.09%       3.099ms     123.959us       0.000us         0.00%     104.032us       4.161us           0 B           0 B     360.00 KB           0 B            25  
                                            aten::empty         3.99%     137.289ms         3.99%     137.289ms      22.787us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      63.09 MB      63.09 MB          6025  
                                          aten::resize_         0.02%     548.998us         0.02%     548.998us      21.960us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     360.00 KB     360.00 KB            25  
                                       aten::empty_like         1.35%      46.473ms         3.02%     104.025ms      43.308us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      26.69 MB           0 B          2402  
                                           aten::linear         2.82%      96.960ms        23.02%     792.651ms     164.280us       0.000us         0.00%     451.255ms      93.524us           0 B           0 B     155.75 MB           0 B          4825  
                                                aten::t         1.81%      62.433ms         7.13%     245.356ms      50.851us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4825  
                                        aten::transpose         4.32%     148.748ms         8.51%     293.111ms      35.396us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          8281  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.16%       5.415ms         0.16%       5.415ms       1.500us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3609  
                                 aten::split_with_sizes         1.32%      45.412ms         2.71%      93.205ms      77.671us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1200  
                          vllm::unified_kv_cache_update         2.89%      99.678ms         8.76%     301.613ms     251.345us       0.000us         0.00%       4.147ms       3.456us           0 B           0 B           0 B           0 B          1200  
                                           aten::unbind         1.84%      63.348ms         7.08%     243.657ms     101.524us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2400  
                                           aten::select         2.95%     101.410ms         5.29%     182.173ms      37.569us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4849  
                    vllm::unified_attention_with_output         6.25%     215.313ms        33.98%        1.170s     975.017us       0.000us         0.00%      12.227ms      10.189us           0 B           0 B           0 B      -1.24 MB          1200  
                                           aten::expand         2.25%      77.495ms         4.34%     149.412ms      31.442us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4752  
                                 cudaDeviceGetAttribute         0.06%       1.920ms         0.06%       1.920ms       0.533us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3602  
                                   cudaFuncSetAttribute         0.10%       3.383ms         0.39%      13.545ms      11.288us       0.000us         0.00%      35.968us       0.030us           0 B           0 B           0 B           0 B          1200  
                                           aten::matmul         1.69%      58.201ms         8.57%     295.256ms      81.450us       0.000us         0.00%     387.204ms     106.815us           0 B           0 B     132.13 MB           0 B          3625  
                                             cudaMalloc         0.02%     587.678us         0.02%     587.678us     293.839us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::reshape         2.54%      87.305ms         4.64%     159.612ms      27.591us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5785  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.443s
Self CUDA time total: 498.508ms

