-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      18.318ms         0.72%      18.318ms      26.169us           0 B           0 B           0 B           0 B           700  
                                            aten::addmm         1.90%      52.366ms         4.40%     121.215ms     173.164us       8.907ms         0.35%       8.932ms      12.759us           0 B           0 B       2.38 MB       2.38 MB           700  
                                         cudaEventQuery         0.02%     414.516us         0.02%     414.516us       4.230us       7.356ms         0.29%       7.356ms      75.058us           0 B           0 B      -2.00 KB      -2.00 KB            98  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       7.341ms         0.29%       7.341ms      10.487us           0 B           0 B           0 B           0 B           700  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us       6.958ms         0.27%       6.958ms      10.354us           0 B           0 B           0 B           0 B           672  
                                _vllm_fa2_C::varlen_fwd         3.22%      88.634ms        13.50%     371.850ms     531.214us       6.517ms         0.26%       7.813ms      11.162us           0 B           0 B     350.00 KB      -1.31 MB           700  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us       6.213ms         0.24%       6.213ms       9.245us           0 B           0 B           0 B           0 B           672  
                                 _C::fused_add_rms_norm         1.59%      43.738ms         2.08%      57.333ms      40.952us       5.659ms         0.22%       8.128ms       5.806us           0 B           0 B           0 B           0 B          1400  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       5.659ms         0.22%       5.659ms       4.042us           0 B           0 B           0 B           0 B          1400  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us       4.246ms         0.17%       4.246ms     169.847us           0 B           0 B           0 B           0 B            25  
                                         aten::_softmax         0.04%       1.175ms         0.08%       2.251ms      45.021us       3.822ms         0.15%       3.822ms      76.436us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       3.822ms         0.15%       3.822ms      76.436us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.867ms         0.11%       2.867ms       2.022us           0 B           0 B           0 B           0 B          1418  
                                       _C::silu_and_mul         0.37%      10.310ms         0.65%      17.803ms      25.432us       2.551ms         0.10%       2.560ms       3.657us           0 B           0 B           0 B           0 B           700  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       2.551ms         0.10%       2.551ms       3.644us           0 B           0 B           0 B           0 B           700  
                                    cudaStreamWaitEvent         0.10%       2.830ms         0.10%       2.830ms       0.967us       2.465ms         0.10%       2.465ms       0.843us           0 B           0 B           0 B           0 B          2925  
                  _C_cache_ops::reshape_and_cache_flash         0.75%      20.544ms         1.06%      29.292ms      41.846us       2.288ms         0.09%       4.723ms       6.747us           0 B           0 B           0 B           0 B           700  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.288ms         0.09%       2.288ms       3.268us           0 B           0 B           0 B           0 B           700  
                                   _C::rotary_embedding         0.74%      20.264ms         1.02%      28.150ms      40.215us       2.176ms         0.09%       2.176ms       3.108us           0 B           0 B           0 B           0 B           700  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       2.176ms         0.09%       2.176ms       3.108us           0 B           0 B           0 B           0 B           700  
                                            aten::copy_         0.99%      27.292ms         1.53%      42.256ms      42.298us       2.022ms         0.08%       2.023ms       2.025us           0 B           0 B           0 B           0 B           999  
                                             aten::sort         0.09%       2.510ms         0.55%      15.043ms     601.706us       1.732ms         0.07%       1.934ms      77.374us           0 B           0 B      45.75 MB      45.75 MB            25  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       1.189ms         0.05%       1.189ms      11.885us           0 B           0 B           0 B           0 B           100  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     904.417us         0.04%     904.417us      32.301us           0 B           0 B           0 B           0 B            28  
                                  cudaStreamIsCapturing         0.01%     151.102us         0.01%     151.102us       0.844us     693.541us         0.03%     693.541us       3.875us           0 B           0 B           0 B           0 B           179  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     509.639us         0.02%     509.639us      18.201us           0 B           0 B           0 B           0 B            28  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     347.330us         0.01%     347.330us       1.737us           0 B           0 B           0 B           0 B           200  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     310.052us         0.01%     310.052us       2.026us           0 B           0 B           0 B           0 B           153  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     304.612us         0.01%     304.612us      10.879us           0 B           0 B           0 B           0 B            28  
                                           aten::argmax         0.05%       1.298ms         0.08%       2.137ms      85.485us     298.783us         0.01%     298.783us      11.951us           0 B           0 B      12.50 KB      12.50 KB            25  
                       Runtime Triggered Module Loading         2.25%      61.996ms         2.25%      61.996ms       5.166ms     281.218us         0.01%     281.218us      23.435us           0 B           0 B           0 B           0 B            12  
## Call CompiledFxGraph fcksk453yni7nuakxxtn77zuzrqq...         0.00%       0.000us         0.00%       0.000us       0.000us     270.688us         0.01%     270.688us      11.279us           0 B           0 B           0 B           0 B            24  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     265.247us         0.01%     265.247us      10.610us           0 B           0 B           0 B           0 B            25  
                                          aten::scatter         0.05%       1.457ms         0.13%       3.538ms     141.520us     263.171us         0.01%     326.018us      13.041us           0 B           0 B      14.50 MB      14.50 MB            25  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     263.171us         0.01%     263.171us      10.527us           0 B           0 B           0 B           0 B            25  
                                             aten::div_         0.05%       1.333ms         0.06%       1.767ms      35.346us     191.870us         0.01%     191.870us       3.837us           0 B           0 B           0 B           0 B            50  
                                           aten::cumsum         0.04%       1.223ms         0.12%       3.411ms     136.447us     176.094us         0.01%     183.454us       7.338us           0 B           0 B           0 B           0 B            25  
                                     aten::masked_fill_         0.07%       1.944ms         0.12%       3.340ms      66.794us     149.504us         0.01%     149.504us       2.990us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     140.611us         0.01%     140.611us       5.624us           0 B           0 B           0 B           0 B            25  
                                            aten::index         0.07%       1.827ms         0.65%      17.875ms     714.986us     139.682us         0.01%     218.116us       8.725us           0 B           0 B     175.00 KB     162.50 KB            25  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     139.682us         0.01%     139.682us       5.587us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     135.074us         0.01%     135.074us       5.403us           0 B           0 B           0 B           0 B            25  
                                     aten::exponential_         0.03%     928.036us         0.04%       1.215ms      48.599us     134.306us         0.01%     134.306us       5.372us           0 B           0 B           0 B           0 B            25  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     134.306us         0.01%     134.306us       5.372us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     123.392us         0.00%     123.392us       4.936us           0 B           0 B           0 B           0 B            25  
                                               aten::le         0.02%     603.542us         0.03%     787.964us      31.519us     106.688us         0.00%     106.688us       4.268us           0 B           0 B       3.63 MB       3.63 MB            25  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     106.688us         0.00%     106.688us       4.268us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.944us         0.00%     102.944us       4.118us           0 B           0 B           0 B           0 B            25  
                                     aten::index_select         0.07%       1.834ms         0.13%       3.493ms      69.867us     101.378us         0.00%     101.378us       2.028us           0 B           0 B     252.00 KB           0 B            50  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     101.378us         0.00%     101.378us       4.055us           0 B           0 B           0 B           0 B            25  
                                              aten::sub         0.07%       2.064ms         0.20%       5.463ms     105.052us     100.545us         0.00%     100.545us       1.934us           0 B           0 B      25.00 KB      25.00 KB            52  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      88.926us         0.00%      88.926us       3.557us           0 B           0 B           0 B           0 B            25  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      88.196us         0.00%      88.196us       3.150us           0 B           0 B           0 B           0 B            28  
                                           _C::rms_norm         0.02%     605.992us         0.03%     913.498us      36.540us      86.689us         0.00%      86.689us       3.468us           0 B           0 B           0 B           0 B            25  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      86.689us         0.00%      86.689us       3.468us           0 B           0 B           0 B           0 B            25  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      83.359us         0.00%      83.359us       3.334us           0 B           0 B           0 B           0 B            25  
                    cudaThreadExchangeStreamCaptureMode         0.00%     126.827us         0.00%     128.009us       1.306us      80.159us         0.00%      80.159us       0.818us           0 B           0 B           0 B           0 B            98  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us      70.945us         0.00%      70.945us       2.838us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      67.170us         0.00%      67.170us       2.687us           0 B           0 B           0 B           0 B            25  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      66.145us         0.00%      66.145us       2.646us           0 B           0 B           0 B           0 B            25  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      55.456us         0.00%      55.456us       2.218us           0 B           0 B           0 B           0 B            25  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us      54.623us         0.00%      54.623us       2.185us           0 B           0 B           0 B           0 B            25  
                               cudaEventRecordWithFlags         0.00%     108.393us         0.00%     108.393us       1.445us      51.647us         0.00%      51.647us       0.689us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      51.585us         0.00%      51.585us       2.063us           0 B           0 B           0 B           0 B            25  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.04%       1.157ms         0.06%       1.519ms      63.282us      49.217us         0.00%      49.217us       2.051us           0 B           0 B           0 B           0 B            24  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us      49.217us         0.00%      49.217us       2.051us           0 B           0 B           0 B           0 B            24  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      48.960us         0.00%      48.960us       1.958us           0 B           0 B           0 B           0 B            25  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%     837.481us         0.04%       1.060ms      44.157us      45.439us         0.00%      45.439us       1.893us           0 B           0 B           0 B           0 B            24  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      45.439us         0.00%      45.439us       1.893us           0 B           0 B           0 B           0 B            24  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      41.020us         0.00%      41.020us       1.641us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.06%       1.599ms         0.08%       2.315ms      30.866us      40.415us         0.00%      40.415us       0.539us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      40.415us         0.00%      40.415us       1.617us           0 B           0 B           0 B           0 B            25  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      38.428us         0.00%      38.428us       1.537us           0 B           0 B           0 B           0 B            25  
                                        cudaEventRecord         0.12%       3.380ms         0.12%       3.380ms       1.135us      32.448us         0.00%      32.448us       0.011us           0 B           0 B           0 B           0 B          2977  
                                Activity Buffer Request         0.08%       2.271ms         0.08%       2.271ms       1.136ms       8.447us         0.00%       8.447us       4.224us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.00%      66.635us         0.00%      66.635us      22.212us       3.264us         0.00%       3.264us       1.088us           0 B           0 B           0 B           0 B             3  
                                           Buffer Flush         0.00%      90.058us         0.00%     127.508us      63.754us       2.624us         0.00%       2.624us       1.312us           8 B           8 B     594.00 KB     594.00 KB             2  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      77.896us         0.00%      92.343us      92.343us       2.305us         0.00%       2.305us       2.305us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.305us         0.00%       2.305us       2.305us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.305us         0.00%       2.305us       2.305us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.77%      21.099ms         4.06%     111.785ms     111.785ms       0.000us         0.00%     103.083ms     103.083ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.61%      44.439ms         2.92%      80.417ms      39.969us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2012  
                                       aten::as_strided         9.92%     273.212ms        10.16%     279.778ms      18.859us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14835  
                                        cudaMemcpyAsync         0.89%      24.594ms         0.89%      24.594ms      15.410us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1596  
                                       aten::lift_fresh         0.02%     505.046us         0.02%     505.046us      10.101us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                          aten::flatten         0.02%     458.819us         0.03%     831.637us      33.265us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                             aten::view         3.37%      92.724ms         3.37%      92.741ms      12.112us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          7657  
                                       cudaLaunchKernel         2.99%      82.244ms         3.60%      99.159ms      12.790us       0.000us         0.00%       2.521ms       0.325us           0 B           0 B           0 B           0 B          7753  
                               TorchDynamo Cache Lookup         0.03%     721.549us         0.03%     721.549us      28.862us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                             Torch-Compiled Region: 0/1         0.01%     257.441us         0.03%     778.435us     778.435us       0.000us         0.00%       2.305us       2.305us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%     199.970us         0.01%     199.970us       7.999us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.754s
Self CUDA time total: 2.550s

