-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                     record_param_comms         0.07%      17.016ms         0.08%      20.238ms     134.919us      98.691ms         0.39%      98.691ms     657.943us           0 B           0 B           0 B           0 B           150  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      98.691ms         0.39%      98.691ms     657.943us           0 B           0 B           0 B           0 B           150  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      98.691ms         0.39%      98.691ms     657.943us           0 B           0 B           0 B           0 B           150  
                                _vllm_fa2_C::varlen_fwd         3.86%     962.570ms        15.95%        3.973s     551.830us      76.539ms         0.30%      91.136ms      12.658us           0 B           0 B       3.52 MB     -33.70 MB          7200  
                                 _C::fused_add_rms_norm         1.87%     465.396ms         2.46%     613.348ms      42.594us      62.220ms         0.24%      62.296ms       4.326us           0 B           0 B           0 B           0 B         14400  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      62.220ms         0.24%      62.220ms       4.321us           0 B           0 B           0 B           0 B         14400  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      51.665ms         0.20%      51.665ms       9.279us           0 B           0 B           0 B           0 B          5568  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      37.525ms         0.15%      37.525ms     189.522us           0 B           0 B           0 B           0 B           198  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      29.754ms         0.12%      29.754ms       2.017us           0 B           0 B           0 B           0 B         14753  
                                       _C::silu_and_mul         0.43%     106.927ms         0.76%     190.163ms      26.412us      24.910ms         0.10%      24.913ms       3.460us           0 B           0 B           0 B           0 B          7200  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      24.910ms         0.10%      24.910ms       3.460us           0 B           0 B           0 B           0 B          7200  
                                   _C::rotary_embedding         0.89%     220.753ms         1.21%     302.006ms      41.945us      23.926ms         0.09%      23.926ms       3.323us           0 B           0 B           0 B           0 B          7200  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      23.926ms         0.09%      23.926ms       3.323us           0 B           0 B           0 B           0 B          7200  
                                         aten::_softmax         0.03%       6.779ms         0.04%       9.560ms      31.865us      22.949ms         0.09%      22.949ms      76.496us           0 B           0 B     174.02 MB     174.02 MB           300  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      22.949ms         0.09%      22.949ms      76.496us           0 B           0 B           0 B           0 B           300  
                  _C_cache_ops::reshape_and_cache_flash         0.87%     216.606ms         1.25%     310.263ms      43.092us      22.911ms         0.09%      22.914ms       3.183us           0 B           0 B           0 B           0 B          7200  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      22.911ms         0.09%      22.911ms       3.182us           0 B           0 B           0 B           0 B          7200  
                                            aten::copy_         1.03%     257.597ms         1.58%     394.255ms      43.306us      18.575ms         0.07%      21.145ms       2.323us           0 B           0 B           0 B           0 B          9104  
                                         cudaEventQuery         0.01%       3.131ms         0.01%       3.139ms       3.929us      16.171ms         0.06%      16.171ms      20.239us           0 B           0 B    -609.00 KB    -609.00 KB           799  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      15.428ms         0.06%      15.428ms       9.740us           0 B           0 B           0 B           0 B          1584  
                                  cudaStreamIsCapturing         0.00%     777.875us         0.00%     777.875us       0.739us      10.728ms         0.04%      10.728ms      10.188us           0 B           0 B           0 B           0 B          1053  
                                             aten::sort         0.06%      14.416ms         0.15%      38.483ms     256.552us      10.408ms         0.04%      10.925ms      72.836us           0 B           0 B     272.17 MB     272.17 MB           150  
                    cudaThreadExchangeStreamCaptureMode         0.00%     387.150us         0.00%     387.150us       0.499us       9.575ms         0.04%       9.575ms      12.339us           0 B           0 B    -594.00 KB    -594.00 KB           776  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us       8.928ms         0.03%       8.928ms       5.636us           0 B           0 B           0 B           0 B          1584  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       7.123ms         0.03%       7.123ms      11.871us           0 B           0 B           0 B           0 B           600  
                                    cudaStreamWaitEvent         0.12%      28.964ms         0.12%      28.964ms       0.980us       5.447ms         0.02%       5.447ms       0.184us           0 B           0 B           0 B           0 B         29550  
                               cudaEventRecordWithFlags         0.00%     651.502us         0.00%     651.502us       1.448us       4.951ms         0.02%       4.951ms      11.002us           0 B           0 B           0 B           0 B           450  
                                Activity Buffer Request         0.06%      15.966ms         0.06%      15.966ms       1.140ms       4.419ms         0.02%       4.419ms     315.645us           0 B           0 B           0 B           0 B            14  
                                        cudaEventRecord         0.14%      35.092ms         0.14%      35.093ms       1.176us       3.396ms         0.01%       3.396ms       0.114us           0 B           0 B           0 B           0 B         29852  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.130ms         0.01%       2.130ms       1.775us           0 B           0 B           0 B           0 B          1200  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.085ms         0.01%       2.085ms       2.309us           0 B           0 B           0 B           0 B           903  
## Call CompiledFxGraph fij35f7nt4ciob43hsxd57a2fuie...         0.00%       0.000us         0.00%       0.000us       0.000us       2.054ms         0.01%       2.054ms      13.786us           0 B           0 B           0 B           0 B           149  
                                           aten::argmax         0.03%       7.434ms         0.05%      12.501ms      83.342us       1.791ms         0.01%       1.791ms      11.937us           0 B           0 B      75.00 KB      75.00 KB           150  
                                          aten::scatter         0.04%       9.103ms         0.09%      21.735ms     144.903us       1.598ms         0.01%       1.977ms      13.180us           0 B           0 B      87.01 MB      87.01 MB           150  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.598ms         0.01%       1.598ms      10.652us           0 B           0 B           0 B           0 B           150  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.582ms         0.01%       1.582ms      10.544us           0 B           0 B           0 B           0 B           150  
                                             aten::div_         0.03%       7.993ms         0.04%      10.732ms      35.775us       1.152ms         0.00%       1.152ms       3.839us           0 B           0 B           0 B           0 B           300  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.123ms         0.00%       1.123ms      23.388us           0 B           0 B           0 B           0 B            48  
                                           aten::cumsum         0.03%       6.991ms         0.05%      12.564ms      83.763us       1.054ms         0.00%       1.054ms       7.025us           0 B           0 B           0 B           0 B           150  
                                            aten::index         0.04%      11.185ms         0.19%      46.647ms     310.978us     900.489us         0.00%       1.322ms       8.815us           0 B           0 B       1.46 MB       1.39 MB           150  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     900.489us         0.00%     900.489us       6.003us           0 B           0 B           0 B           0 B           150  
                                     aten::masked_fill_         0.05%      11.529ms         0.08%      20.087ms      66.956us     875.241us         0.00%     875.241us       2.917us           0 B           0 B           0 B           0 B           300  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     845.547us         0.00%     845.547us       5.637us           0 B           0 B           0 B           0 B           150  
                                   cudaEventSynchronize         0.00%       1.038ms         0.00%       1.038ms       6.877us     809.958us         0.00%     809.958us       5.364us           0 B           0 B           0 B           0 B           151  
                                     aten::exponential_         0.02%       5.195ms         0.03%       6.999ms      46.663us     807.872us         0.00%     807.872us       5.386us           0 B           0 B           0 B           0 B           150  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     807.872us         0.00%     807.872us       5.386us           0 B           0 B           0 B           0 B           150  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     797.985us         0.00%     797.985us       5.320us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     734.271us         0.00%     734.271us       4.895us           0 B           0 B           0 B           0 B           150  
                                           Buffer Flush         0.00%       1.109ms         0.00%       1.218ms      81.194us     715.172us         0.00%     715.172us      47.678us           0 B           0 B    -134.50 KB    -134.50 KB            15  
                                               aten::le         0.02%       3.837ms         0.02%       5.053ms      33.683us     634.497us         0.00%     634.497us       4.230us           0 B           0 B      21.75 MB      21.75 MB           150  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     634.497us         0.00%     634.497us       4.230us           0 B           0 B           0 B           0 B           150  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     614.954us         0.00%     614.954us       4.100us           0 B           0 B           0 B           0 B           150  
                                              aten::sub         0.04%       9.948ms         0.07%      16.303ms      53.983us     602.331us         0.00%     602.331us       1.994us           0 B           0 B     150.00 KB     150.00 KB           302  
                                     aten::index_select         0.04%      10.591ms         0.08%      20.720ms      69.065us     563.359us         0.00%     563.359us       1.878us           0 B           0 B       1.57 MB           0 B           300  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     563.359us         0.00%     563.359us       3.756us           0 B           0 B           0 B           0 B           150  
                                           _C::rms_norm         0.02%       3.759ms         0.02%       5.708ms      38.050us     557.316us         0.00%     557.316us       3.715us           0 B           0 B           0 B           0 B           150  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     557.316us         0.00%     557.316us       3.715us           0 B           0 B           0 B           0 B           150  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     536.706us         0.00%     536.706us       3.578us           0 B           0 B           0 B           0 B           150  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     518.051us         0.00%     518.051us      10.793us           0 B           0 B           0 B           0 B            48  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     483.532us         0.00%     483.532us       3.224us           0 B           0 B           0 B           0 B           150  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     429.257us         0.00%     429.257us       2.862us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     410.949us         0.00%     410.949us       2.740us           0 B           0 B           0 B           0 B           150  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     391.709us         0.00%     391.709us       2.611us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     337.318us         0.00%     337.318us       2.249us           0 B           0 B           0 B           0 B           150  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     326.466us         0.00%     326.466us       2.176us           0 B           0 B           0 B           0 B           150  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     309.151us         0.00%     309.151us       2.061us           0 B           0 B           0 B           0 B           150  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.03%       8.448ms         0.04%      10.600ms      71.139us     305.510us         0.00%     305.510us       2.050us           0 B           0 B           0 B           0 B           149  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     305.510us         0.00%     305.510us       2.050us           0 B           0 B           0 B           0 B           149  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     293.180us         0.00%     293.180us       1.955us           0 B           0 B           0 B           0 B           150  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       4.938ms         0.03%       6.402ms      42.966us     289.863us         0.00%     289.863us       1.945us           0 B           0 B           0 B           0 B           149  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     289.863us         0.00%     289.863us       1.945us           0 B           0 B           0 B           0 B           149  
                       Runtime Triggered Module Loading         0.18%      44.694ms         0.18%      44.718ms       3.726ms     262.210us         0.00%     262.210us      21.851us           0 B           0 B           0 B           0 B            12  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     255.819us         0.00%     255.819us       1.705us           0 B           0 B           0 B           0 B           150  
                                            aten::fill_         0.03%       7.667ms         0.05%      11.834ms      26.298us     243.620us         0.00%     243.620us       0.541us           0 B           0 B           0 B           0 B           450  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     243.620us         0.00%     243.620us       1.624us           0 B           0 B           0 B           0 B           150  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     238.059us         0.00%     238.059us       1.587us           0 B           0 B           0 B           0 B           150  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      84.779us         0.00%      98.995us      98.995us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fcbl4a2x22ktv644ju37bsjnkhy4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.368us         0.00%       2.368us       2.368us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.13%      32.781ms         0.64%     158.766ms     158.766ms       0.000us         0.00%     101.195ms     101.195ms           0 B           0 B     427.00 KB     -37.57 MB             1  
                                            aten::slice         1.62%     404.388ms         2.89%     719.413ms      39.941us       0.000us         0.00%      49.632us       0.003us           0 B           0 B           0 B           0 B         18012  
                                       aten::as_strided        10.89%        2.712s        10.92%        2.719s      18.399us       0.000us         0.00%       5.036ms       0.034us           0 B           0 B           0 B           0 B        147796  
                                        cudaMemcpyAsync         1.04%     258.237ms         1.04%     258.252ms      16.339us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         15806  
                                       aten::lift_fresh         0.01%       3.165ms         0.01%       3.165ms      10.551us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           300  
                                          aten::flatten         0.01%       2.844ms         0.02%       4.896ms      32.643us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                                             aten::view         3.22%     803.109ms         3.22%     803.161ms      12.594us       0.000us         0.00%      52.193us       0.001us           0 B           0 B           0 B           0 B         63774  
                                       cudaLaunchKernel         3.45%     858.346ms         3.50%     871.508ms      11.183us       0.000us         0.00%     102.913us       0.001us           0 B           0 B           0 B           0 B         77934  
                               TorchDynamo Cache Lookup         0.02%       4.729ms         0.02%       4.729ms      31.530us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                             Torch-Compiled Region: 0/1         0.00%     313.456us         0.00%     892.198us     892.198us       0.000us         0.00%       2.368us       2.368us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%       1.126ms         0.00%       1.126ms       7.508us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%       1.589ms         0.01%       1.589ms      10.591us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 24.910s
Self CUDA time total: 25.616s

