-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cutlass::Kernel<cutlass_80_tensorop_bf16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us      58.092ms         0.30%      58.092ms      12.266us           0 B           0 B           0 B           0 B          4736  
                                     record_param_comms         0.05%       8.748ms         0.05%      10.381ms     138.419us      53.712ms         0.28%      53.712ms     716.163us           0 B           0 B           0 B           0 B            75  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      53.712ms         0.28%      53.712ms     716.163us           0 B           0 B           0 B           0 B            75  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      53.712ms         0.28%      53.712ms     716.163us           0 B           0 B           0 B           0 B            75  
                                _vllm_fa2_C::varlen_fwd         3.33%     634.512ms        13.83%        2.635s     549.060us      43.927ms         0.23%      53.163ms      11.076us           0 B           0 B       2.34 MB     -11.56 MB          4800  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      43.225ms         0.23%      43.225ms       9.127us           0 B           0 B           0 B           0 B          4736  
                                 _C::fused_add_rms_norm         1.62%     307.816ms         2.15%     410.156ms      42.725us      42.207ms         0.22%      42.207ms       4.397us           0 B           0 B           0 B           0 B          9600  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      42.207ms         0.22%      42.207ms       4.397us           0 B           0 B           0 B           0 B          9600  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      19.713ms         0.10%      19.713ms       2.033us           0 B           0 B           0 B           0 B          9696  
                                       _C::silu_and_mul         0.37%      71.190ms         0.67%     126.888ms      26.435us      19.620ms         0.10%      19.620ms       4.087us           0 B           0 B           0 B           0 B          4800  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      19.620ms         0.10%      19.620ms       4.087us           0 B           0 B           0 B           0 B          4800  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      17.780ms         0.09%      17.780ms     237.068us           0 B           0 B           0 B           0 B            75  
                                   _C::rotary_embedding         0.75%     142.988ms         1.05%     199.689ms      41.602us      16.054ms         0.08%      16.056ms       3.345us           0 B           0 B           0 B           0 B          4800  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      16.054ms         0.08%      16.054ms       3.345us           0 B           0 B           0 B           0 B          4800  
                  _C_cache_ops::reshape_and_cache_flash         0.78%     147.866ms         1.11%     211.188ms      43.997us      15.883ms         0.08%      15.886ms       3.310us           0 B           0 B           0 B           0 B          4800  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.883ms         0.08%      15.883ms       3.309us           0 B           0 B           0 B           0 B          4800  
                                         aten::_softmax         0.02%       3.483ms         0.04%       7.835ms      52.233us      11.530ms         0.06%      11.530ms      76.869us           0 B           0 B      87.01 MB      87.01 MB           150  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      11.530ms         0.06%      11.530ms      76.869us           0 B           0 B           0 B           0 B           150  
                                            aten::copy_         0.85%     162.507ms         1.32%     251.142ms      43.960us      11.415ms         0.06%      11.416ms       1.998us           0 B           0 B           0 B           0 B          5713  
                                Activity Buffer Request         0.06%      11.492ms         0.06%      11.492ms       1.149ms       7.844ms         0.04%       7.844ms     784.418us           0 B           0 B           0 B           0 B            10  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.710ms         0.04%       7.710ms       1.445us           0 B           0 B           0 B           0 B          5336  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       6.207ms         0.03%       6.207ms      96.979us           0 B           0 B           0 B           0 B            64  
                    cudaThreadExchangeStreamCaptureMode         0.00%     245.627us         0.00%     245.627us       0.539us       5.323ms         0.03%       5.323ms      11.674us           0 B           0 B           0 B           0 B           456  
                                             aten::sort         0.04%       8.006ms         0.29%      55.470ms     739.600us       5.189ms         0.03%       5.518ms      73.574us           0 B           0 B     156.01 MB     156.01 MB            75  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       3.549ms         0.02%       3.549ms      11.832us           0 B           0 B           0 B           0 B           300  
                                   cudaEventSynchronize         0.00%     515.748us         0.00%     515.748us       6.786us       3.348ms         0.02%       3.348ms      44.047us           0 B           0 B           0 B           0 B            76  
                                           Buffer Flush         0.01%       1.352ms         0.01%       1.530ms     152.992us       2.736ms         0.01%       2.736ms     273.579us           0 B           0 B      41.00 KB         512 B            10  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.493ms         0.01%       1.493ms      23.329us           0 B           0 B           0 B           0 B            64  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     994.659us         0.01%     994.659us       2.196us           0 B           0 B           0 B           0 B           453  
                                         cudaEventQuery         0.01%       1.651ms         0.01%       1.656ms       4.392us     929.094us         0.00%     929.094us       2.464us           0 B           0 B     -36.00 KB     -36.00 KB           377  
                                           aten::argmax         0.02%       3.923ms         0.03%       6.569ms      87.588us     905.190us         0.00%     905.190us      12.069us           0 B           0 B      37.50 KB      37.50 KB            75  
                                          aten::scatter         0.02%       4.636ms         0.06%      11.682ms     155.764us     815.177us         0.00%       1.003ms      13.380us           0 B           0 B      43.51 MB      43.51 MB            75  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     815.177us         0.00%     815.177us      10.869us           0 B           0 B           0 B           0 B            75  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     809.534us         0.00%     809.534us      10.794us           0 B           0 B           0 B           0 B            75  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     701.440us         0.00%     701.440us      10.960us           0 B           0 B           0 B           0 B            64  
                                             aten::div_         0.02%       4.097ms         0.03%       5.581ms      37.210us     581.605us         0.00%     581.605us       3.877us           0 B           0 B           0 B           0 B           150  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us     533.641us         0.00%     533.641us       7.211us           0 B           0 B           0 B           0 B            74  
                                           aten::cumsum         0.02%       3.654ms         0.10%      19.653ms     262.034us     518.272us         0.00%     518.272us       6.910us           0 B           0 B           0 B           0 B            75  
                       Runtime Triggered Module Loading         0.33%      62.736ms         0.33%      62.736ms       4.481ms     468.488us         0.00%     468.488us      33.463us           0 B           0 B           0 B           0 B            14  
                                            aten::index         0.03%       5.764ms         0.15%      28.844ms     384.586us     459.586us         0.00%     664.003us       8.853us           0 B           0 B     750.00 KB     712.50 KB            75  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     459.586us         0.00%     459.586us       6.128us           0 B           0 B           0 B           0 B            75  
                                     aten::masked_fill_         0.03%       5.577ms         0.05%       9.708ms      64.721us     436.672us         0.00%     436.672us       2.911us           0 B           0 B           0 B           0 B           150  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     422.910us         0.00%     422.910us       5.639us           0 B           0 B           0 B           0 B            75  
                                     aten::exponential_         0.01%       2.648ms         0.02%       3.598ms      47.973us     393.086us         0.00%     393.086us       5.241us           0 B           0 B           0 B           0 B            75  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     393.086us         0.00%     393.086us       5.241us           0 B           0 B           0 B           0 B            75  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     390.337us         0.00%     390.337us       5.204us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     379.781us         0.00%     379.781us       5.064us           0 B           0 B           0 B           0 B            75  
                               cudaEventRecordWithFlags         0.00%     356.370us         0.00%     356.370us       1.584us     337.057us         0.00%     337.057us       1.498us           0 B           0 B           0 B           0 B           225  
                                               aten::le         0.01%       2.040ms         0.01%       2.754ms      36.717us     319.675us         0.00%     319.675us       4.262us           0 B           0 B      10.88 MB      10.88 MB            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     319.675us         0.00%     319.675us       4.262us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     307.623us         0.00%     307.623us       4.102us           0 B           0 B           0 B           0 B            75  
                                              aten::sub         0.03%       5.495ms         0.05%      10.123ms      66.601us     300.768us         0.00%     300.768us       1.979us           0 B           0 B      75.00 KB      75.00 KB           152  
                                     aten::index_select         0.03%       5.477ms         0.06%      10.649ms      70.992us     283.299us         0.00%     283.299us       1.889us           0 B           0 B     860.00 KB           0 B           150  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     283.299us         0.00%     283.299us       3.777us           0 B           0 B           0 B           0 B            75  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     279.235us         0.00%     279.235us       4.363us           0 B           0 B           0 B           0 B            64  
                                           _C::rms_norm         0.01%       1.852ms         0.01%       2.845ms      37.937us     278.239us         0.00%     278.239us       3.710us           0 B           0 B           0 B           0 B            75  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     278.239us         0.00%     278.239us       3.710us           0 B           0 B           0 B           0 B            75  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     273.982us         0.00%     273.982us       3.653us           0 B           0 B           0 B           0 B            75  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     249.954us         0.00%     249.954us       3.333us           0 B           0 B           0 B           0 B            75  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     214.594us         0.00%     214.594us       2.861us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     193.153us         0.00%     193.153us       2.575us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     186.718us         0.00%     186.718us       2.490us           0 B           0 B           0 B           0 B            75  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     178.619us         0.00%     178.619us       2.382us           0 B           0 B           0 B           0 B            75  
                                  cudaStreamIsCapturing         0.00%     453.794us         0.00%     453.794us       0.858us     177.059us         0.00%     177.059us       0.335us           0 B           0 B           0 B           0 B           529  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     164.069us         0.00%     164.069us       2.188us           0 B           0 B           0 B           0 B            75  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     154.784us         0.00%     154.784us       2.064us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       3.689ms         0.03%       4.780ms      64.600us     151.746us         0.00%     151.746us       2.051us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     151.746us         0.00%     151.746us       2.051us           0 B           0 B           0 B           0 B            74  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     145.984us         0.00%     145.984us       1.946us           0 B           0 B           0 B           0 B            75  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%       2.554ms         0.02%       3.332ms      45.031us     144.065us         0.00%     144.065us       1.947us           0 B           0 B           0 B           0 B            74  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     144.065us         0.00%     144.065us       1.947us           0 B           0 B           0 B           0 B            74  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     127.935us         0.00%     127.935us       1.706us           0 B           0 B           0 B           0 B            75  
                                            aten::fill_         0.02%       3.994ms         0.03%       6.271ms      27.871us     122.631us         0.00%     122.631us       0.545us           0 B           0 B           0 B           0 B           225  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     122.631us         0.00%     122.631us       1.635us           0 B           0 B           0 B           0 B            75  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     112.865us         0.00%     112.865us       1.505us           0 B           0 B           0 B           0 B            75  
                                        cudaEventRecord         0.12%      23.603ms         0.12%      23.603ms       1.196us      79.041us         0.00%      79.041us       0.004us           0 B           0 B           0 B           0 B         19727  
                                    cudaStreamWaitEvent         0.10%      19.617ms         0.10%      19.617ms       1.002us      19.808us         0.00%      19.808us       0.001us           0 B           0 B           0 B           0 B         19575  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      88.757us         0.00%     103.294us     103.294us       2.273us         0.00%       2.273us       2.273us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.273us         0.00%       2.273us       2.273us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.273us         0.00%       2.273us       2.273us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.22%      41.347ms         1.09%     208.567ms     208.567ms       0.000us         0.00%     188.982ms     188.982ms           0 B           0 B     427.00 KB     -65.18 MB             1  
                                            aten::slice         1.33%     252.596ms         2.38%     454.226ms      39.802us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         11412  
                                       aten::as_strided        21.98%        4.188s        22.01%        4.194s      42.558us       0.000us         0.00%      92.384us       0.001us           0 B           0 B           0 B           0 B         98541  
                                        cudaMemcpyAsync         0.90%     172.030ms         0.90%     172.031ms      16.826us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         10224  
                                       aten::lift_fresh         0.01%       1.547ms         0.01%       1.547ms      10.314us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           150  
                                          aten::flatten         0.01%       1.402ms         0.01%       2.432ms      32.430us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                                             aten::view         2.85%     542.400ms         2.85%     542.421ms      12.522us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         43319  
                                       cudaLaunchKernel         3.37%     641.574ms         3.46%     658.619ms      13.110us       0.000us         0.00%     328.355us       0.007us           0 B           0 B           0 B           0 B         50239  
                               TorchDynamo Cache Lookup         0.01%       2.592ms         0.01%       2.592ms      34.561us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
                             Torch-Compiled Region: 0/1         0.00%     137.848us         0.00%     491.169us     491.169us       0.000us         0.00%       2.273us       2.273us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     612.146us         0.00%     612.146us       8.162us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            75  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 19.056s
Self CUDA time total: 19.093s

