-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      34.952ms         0.41%      34.952ms     699.040us           0 B           0 B           0 B           0 B            50  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      34.952ms         0.41%      34.952ms     699.040us           0 B           0 B           0 B           0 B            50  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      22.787ms         0.27%      22.787ms     455.738us           0 B           0 B           0 B           0 B            50  
                                 _C::fused_add_rms_norm         1.57%     128.444ms         2.15%     175.067ms      36.472us      20.707ms         0.24%      20.707ms       4.314us           0 B           0 B           0 B           0 B          4800  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      20.707ms         0.24%      20.707ms       4.314us           0 B           0 B           0 B           0 B          4800  
                                _vllm_fa2_C::varlen_fwd         3.80%     310.353ms        15.90%        1.298s     540.672us      20.553ms         0.24%      25.046ms      10.436us           0 B           0 B       1.20 MB     -11.48 MB          2400  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      20.038ms         0.23%      20.038ms       8.520us           0 B           0 B           0 B           0 B          2352  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      20.015ms         0.23%      20.015ms       2.063us           0 B           0 B           0 B           0 B          9703  
                    cudaThreadExchangeStreamCaptureMode         0.00%     132.999us         0.00%     133.700us       0.518us      16.569ms         0.19%      16.569ms      64.219us           0 B           0 B           0 B           0 B           258  
                                   _C::rotary_embedding         0.85%      69.541ms         1.17%      95.806ms      39.919us      11.548ms         0.13%      11.640ms       4.850us           0 B           0 B           0 B           0 B          2400  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      11.548ms         0.13%      11.548ms       4.812us           0 B           0 B           0 B           0 B          2400  
                                       _C::silu_and_mul         0.41%      33.793ms         0.73%      59.771ms      24.905us       9.737ms         0.11%       9.737ms       4.057us           0 B           0 B           0 B           0 B          2400  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       9.737ms         0.11%       9.737ms       4.057us           0 B           0 B           0 B           0 B          2400  
                  _C_cache_ops::reshape_and_cache_flash         0.85%      69.633ms         1.22%      99.458ms      41.441us       9.359ms         0.11%       9.359ms       3.900us           0 B           0 B           0 B           0 B          2400  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       9.359ms         0.11%       9.359ms       3.900us           0 B           0 B           0 B           0 B          2400  
                                         aten::_softmax         0.03%       2.234ms         0.04%       3.135ms      31.354us       7.690ms         0.09%       7.690ms      76.900us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.690ms         0.09%       7.690ms      76.900us           0 B           0 B           0 B           0 B           100  
                                Activity Buffer Request         0.05%       4.414ms         0.05%       4.414ms       1.103ms       7.427ms         0.09%       7.427ms       1.857ms           0 B           0 B           0 B           0 B             4  
                                            aten::copy_         1.02%      83.611ms         1.56%     127.027ms      42.286us       6.014ms         0.07%       6.015ms       2.002us           0 B           0 B           0 B           0 B          3004  
                                         cudaEventQuery         0.01%     929.499us         0.01%     932.094us       3.585us       6.007ms         0.07%       6.007ms      23.104us           8 B           8 B       5.00 KB       5.00 KB           260  
                               cudaEventRecordWithFlags         0.00%     229.024us         0.00%     229.024us       1.527us       5.216ms         0.06%       5.216ms      34.772us           0 B           0 B           0 B           0 B           150  
                                        cudaEventRecord         0.00%     352.166us         0.00%     352.166us       1.397us       5.021ms         0.06%       5.021ms      19.926us           0 B           0 B           0 B           0 B           252  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       4.660ms         0.05%       4.660ms      97.086us           0 B           0 B           0 B           0 B            48  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.011ms         0.05%       4.011ms       1.485us           0 B           0 B           0 B           0 B          2702  
                                             aten::sort         0.06%       4.589ms         0.20%      16.503ms     330.053us       3.480ms         0.04%       3.744ms      74.878us           0 B           0 B     104.00 MB     104.00 MB            50  
                                           Buffer Flush         0.00%     404.876us         0.00%     404.876us     101.219us       2.595ms         0.03%       2.595ms     648.755us           0 B           0 B     -44.00 KB     -44.00 KB             4  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.384ms         0.03%       2.384ms      11.920us           0 B           0 B           0 B           0 B           200  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us       1.601ms         0.02%       1.601ms      33.357us           0 B           0 B           0 B           0 B            48  
                                   cudaEventSynchronize         0.00%     336.424us         0.00%     336.424us       6.597us       1.462ms         0.02%       1.462ms      28.668us           0 B           0 B           0 B           0 B            51  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     659.839us         0.01%     659.839us       2.178us           0 B           0 B           0 B           0 B           303  
                                           aten::argmax         0.03%       2.465ms         0.05%       4.109ms      82.179us     590.978us         0.01%     590.978us      11.820us           0 B           0 B      25.00 KB      25.00 KB            50  
                                          aten::scatter         0.04%       2.874ms         0.09%       6.958ms     139.151us     530.976us         0.01%     658.271us      13.165us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     530.976us         0.01%     530.976us      10.620us           0 B           0 B           0 B           0 B            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     524.355us         0.01%     524.355us      10.487us           0 B           0 B           0 B           0 B            50  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     514.499us         0.01%     514.499us      10.719us           0 B           0 B           0 B           0 B            48  
## Call CompiledFxGraph fkb6uvuzqydmaiiprmw6vvh7frqp...         0.00%       0.000us         0.00%       0.000us       0.000us     394.913us         0.00%     394.913us       8.059us           0 B           0 B           0 B           0 B            49  
                       Runtime Triggered Module Loading         0.46%      37.160ms         0.46%      37.160ms       3.716ms     386.562us         0.00%     386.562us      38.656us           0 B           0 B           0 B           0 B            10  
                                             aten::div_         0.03%       2.547ms         0.04%       3.436ms      34.359us     386.279us         0.00%     386.279us       3.863us           0 B           0 B           0 B           0 B           100  
                                           aten::cumsum         0.03%       2.388ms         0.05%       4.319ms      86.388us     340.670us         0.00%     340.670us       6.813us           0 B           0 B           0 B           0 B            50  
                                            aten::index         0.05%       3.762ms         0.27%      21.668ms     433.353us     309.148us         0.00%     454.397us       9.088us           0 B           0 B     500.00 KB     475.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     309.148us         0.00%     309.148us       6.183us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.04%       3.596ms         0.08%       6.301ms      63.006us     286.884us         0.00%     286.884us       2.869us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     281.696us         0.00%     281.696us       5.634us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.02%       1.716ms         0.03%       2.321ms      46.429us     261.374us         0.00%     261.374us       5.227us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     261.374us         0.00%     261.374us       5.227us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     256.864us         0.00%     256.864us       5.137us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     255.966us         0.00%     255.966us       5.119us           0 B           0 B           0 B           0 B            50  
                                               aten::le         0.02%       1.259ms         0.02%       1.647ms      32.941us     214.787us         0.00%     214.787us       4.296us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     214.787us         0.00%     214.787us       4.296us           0 B           0 B           0 B           0 B            50  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     210.370us         0.00%     210.370us       4.383us           0 B           0 B           0 B           0 B            48  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     206.274us         0.00%     206.274us       4.125us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.04%       3.553ms         0.09%       7.676ms      75.250us     202.665us         0.00%     204.873us       2.009us           0 B           0 B      50.00 KB      50.00 KB           102  
                                     aten::index_select         0.04%       3.436ms         0.08%       6.774ms      67.736us     189.151us         0.00%     189.151us       1.892us           0 B           0 B     610.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     189.151us         0.00%     189.151us       3.783us           0 B           0 B           0 B           0 B            50  
                                           _C::rms_norm         0.01%       1.221ms         0.02%       1.812ms      36.248us     181.539us         0.00%     181.539us       3.631us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     181.539us         0.00%     181.539us       3.631us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     180.005us         0.00%     180.005us       3.600us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     165.253us         0.00%     165.253us       3.305us           0 B           0 B           0 B           0 B            50  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     143.363us         0.00%     143.363us       2.867us           0 B           0 B           0 B           0 B            50  
                                  cudaStreamIsCapturing         0.05%       3.717ms         0.05%       3.717ms       0.714us     140.607us         0.00%     140.607us       0.027us           0 B           0 B           0 B           0 B          5204  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     134.561us         0.00%     134.561us       2.691us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     122.206us         0.00%     122.206us       2.444us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     121.631us         0.00%     121.631us       2.433us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     112.354us         0.00%     112.354us       2.247us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     111.301us         0.00%     111.301us       2.226us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.03%       2.393ms         0.04%       3.066ms      62.578us     107.619us         0.00%     107.619us       2.196us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     107.619us         0.00%     107.619us       2.196us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       1.559ms         0.02%       2.015ms      41.118us      95.134us         0.00%      95.134us       1.942us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      95.134us         0.00%      95.134us       1.942us           0 B           0 B           0 B           0 B            49  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      91.364us         0.00%      91.364us       1.827us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      84.704us         0.00%      84.704us       1.694us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.03%       2.482ms         0.05%       3.814ms      25.427us      83.589us         0.00%      83.589us       0.557us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      83.589us         0.00%      83.589us       1.672us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      78.337us         0.00%      78.337us       1.567us           0 B           0 B           0 B           0 B            50  
                                    cudaStreamWaitEvent         0.00%     152.753us         0.00%     152.753us       1.018us      12.704us         0.00%      12.704us       0.085us           0 B           0 B           0 B           0 B           150  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      75.460us         0.00%      89.146us      89.146us       2.400us         0.00%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         0.00%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         0.00%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.38%      30.751ms         1.97%     161.106ms     161.106ms       0.000us         0.00%     134.484ms     134.484ms           0 B           0 B     427.00 KB     -52.41 MB             1  
                                            aten::slice         1.61%     131.710ms         2.91%     237.234ms      39.460us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6012  
                                       aten::as_strided        10.99%     897.037ms        11.07%     903.433ms      18.185us       0.000us         0.00%       2.463ms       0.050us           0 B           0 B           0 B           0 B         49680  
                                        cudaMemcpyAsync         1.92%     157.057ms         1.92%     157.061ms      15.619us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         10056  
                                       aten::lift_fresh         0.01%     992.995us         0.01%     992.995us       9.930us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.01%     960.719us         0.02%       1.650ms      32.992us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.25%     265.271ms         3.25%     265.288ms      12.249us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         21658  
                                       cudaLaunchKernel         3.61%     294.716ms         3.82%     311.431ms      10.262us       0.000us         0.00%       5.849ms       0.193us           0 B           0 B           0 B           0 B         30348  
                               TorchDynamo Cache Lookup         0.02%       1.444ms         0.02%       1.444ms      28.873us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                             Torch-Compiled Region: 0/1         0.00%     208.621us         0.01%     644.586us     644.586us       0.000us         0.00%       2.400us       2.400us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     387.771us         0.00%     387.771us       7.755us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     501.811us         0.01%     501.811us      10.036us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
## Call CompiledFxGraph fujoiaohveg3ckl57xrxrd7gdp5u...         0.00%     295.142us         0.00%     384.288us     384.288us       0.000us         0.00%       2.400us       2.400us           0 B           0 B       1.00 KB       1.00 KB             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 8.161s
Self CUDA time total: 8.578s

