-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      20.839ms         2.09%      20.839ms       4.341us           0 B           0 B           0 B           0 B          4800  
                                _vllm_fa2_C::varlen_fwd         1.43%     298.287ms        38.35%        8.002s       3.334ms      20.508ms         2.06%      24.389ms      10.162us           0 B           0 B       1.24 MB     -22.97 MB          2400  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      20.012ms         2.01%      20.012ms       8.508us           0 B           0 B           0 B           0 B          2352  
                                       _C::silu_and_mul         0.16%      34.258ms         0.30%      63.479ms      26.449us      13.535ms         1.36%      13.535ms       5.639us           0 B           0 B           0 B           0 B          2400  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      13.535ms         1.36%      13.535ms       5.639us           0 B           0 B           0 B           0 B          2400  
                                   _C::rotary_embedding         0.30%      63.105ms         0.44%      91.212ms      38.005us      11.958ms         1.20%      11.958ms       4.982us           0 B           0 B           0 B           0 B          2400  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      11.958ms         1.20%      11.958ms       4.982us           0 B           0 B           0 B           0 B          2400  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       9.859ms         0.99%       9.859ms       2.032us           0 B           0 B           0 B           0 B          4853  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       8.284ms         0.83%       8.284ms     172.593us           0 B           0 B           0 B           0 B            48  
                  _C_cache_ops::reshape_and_cache_flash         0.31%      64.532ms         0.46%      96.610ms      40.254us       8.277ms         0.83%       8.277ms       3.449us           0 B           0 B           0 B           0 B          2400  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       8.277ms         0.83%       8.277ms       3.449us           0 B           0 B           0 B           0 B          2400  
                                         aten::_softmax         0.01%       2.274ms         0.02%       3.235ms      32.350us       7.599ms         0.76%       7.599ms      75.991us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.599ms         0.76%       7.599ms      75.991us           0 B           0 B           0 B           0 B           100  
                                            aten::copy_        17.89%        3.733s        18.11%        3.779s       1.237ms       5.260ms         0.53%       5.565ms       1.822us           0 B           0 B           0 B           0 B          3054  
                                             aten::sort         0.02%       4.617ms         0.08%      16.484ms     329.673us       3.457ms         0.35%       3.725ms      74.492us           0 B           0 B     104.00 MB     104.00 MB            50  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       3.235ms         0.32%       3.235ms       1.197us           0 B           0 B           0 B           0 B          2702  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_sta...         0.00%       0.000us         0.00%       0.000us       0.000us       2.705ms         0.27%       2.705ms      56.360us           0 B           0 B           0 B           0 B            48  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.374ms         0.24%       2.374ms      11.872us           0 B           0 B           0 B           0 B           200  
                                           aten::argmax         0.01%       2.367ms         0.02%       3.998ms      79.958us     585.349us         0.06%     585.349us      11.707us           0 B           0 B      25.00 KB      25.00 KB            50  
                                          aten::scatter         0.01%       2.883ms         0.03%       7.266ms     145.312us     538.276us         0.05%     667.052us      13.341us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     538.276us         0.05%     538.276us      10.766us           0 B           0 B           0 B           0 B            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     531.620us         0.05%     531.620us      10.632us           0 B           0 B           0 B           0 B            50  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     496.420us         0.05%     496.420us      10.342us           0 B           0 B           0 B           0 B            48  
                                             aten::div_         0.01%       2.378ms         0.02%       3.342ms      33.423us     398.016us         0.04%     398.016us       3.980us           0 B           0 B           0 B           0 B           100  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     344.480us         0.03%     344.480us       1.137us           0 B           0 B           0 B           0 B           303  
                                           aten::cumsum         0.01%       2.137ms         0.02%       3.932ms      78.631us     322.240us         0.03%     322.240us       6.445us           0 B           0 B           0 B           0 B            50  
                                        cudaEventRecord         0.00%     314.333us         0.00%     314.333us       3.082us     304.674us         0.03%     304.674us       2.987us           0 B           0 B           0 B           0 B           102  
                                            aten::index         0.02%       3.423ms         0.09%      19.102ms     382.038us     304.065us         0.03%     451.140us       9.023us           0 B           0 B     500.00 KB     475.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     304.065us         0.03%     304.065us       6.081us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     293.185us         0.03%     293.185us       5.864us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     283.714us         0.03%     283.714us       5.674us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.01%       1.578ms         0.01%       2.234ms      44.680us     257.442us         0.03%     257.442us       5.149us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     257.442us         0.03%     257.442us       5.149us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     256.611us         0.03%     256.611us       5.132us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     255.456us         0.03%     255.456us       2.555us           0 B           0 B           0 B           0 B           100  
                                               aten::le         0.01%       1.168ms         0.01%       1.594ms      31.878us     211.583us         0.02%     211.583us       4.232us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     211.583us         0.02%     211.583us       4.232us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     209.408us         0.02%     209.408us       4.188us           0 B           0 B           0 B           0 B            50  
                                     aten::index_select         0.01%       2.992ms         0.03%       5.750ms      57.501us     196.160us         0.02%     200.832us       2.008us           0 B           0 B     610.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     196.160us         0.02%     196.160us       3.923us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     188.608us         0.02%     188.608us       3.772us           0 B           0 B           0 B           0 B            50  
                       Runtime Triggered Module Loading         0.11%      23.179ms         0.11%      23.179ms       2.897ms     186.244us         0.02%     186.244us      23.281us           0 B           0 B           0 B           0 B             8  
                                  cudaStreamIsCapturing         0.00%     207.001us         0.00%     207.001us       0.821us     172.256us         0.02%     172.256us       0.684us           0 B           0 B           0 B           0 B           252  
                                              aten::sub         0.01%       3.090ms         0.02%       4.436ms      44.356us     169.888us         0.02%     169.888us       1.699us           0 B           0 B      50.00 KB      50.00 KB           100  
                                           _C::rms_norm         0.01%       1.090ms         0.01%       1.703ms      34.062us     169.596us         0.02%     169.596us       3.392us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     169.596us         0.02%     169.596us       3.392us           0 B           0 B           0 B           0 B            50  
                                   cudaEventSynchronize         0.00%     823.991us         0.00%     823.991us       8.158us     163.264us         0.02%     163.264us       1.616us           0 B           0 B           0 B           0 B           101  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     145.089us         0.01%     145.089us       2.902us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.01%       1.584ms         0.01%       2.014ms      40.277us     126.913us         0.01%     126.913us       2.538us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     126.913us         0.01%     126.913us       2.538us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     117.952us         0.01%     117.952us       2.359us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     110.941us         0.01%     110.941us       2.219us           0 B           0 B           0 B           0 B            50  
                                Activity Buffer Request         0.01%       2.569ms         0.01%       2.569ms     856.388us      96.160us         0.01%      96.160us      32.053us           0 B           0 B           0 B           0 B             3  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      88.863us         0.01%      88.863us       1.777us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      81.025us         0.01%      81.025us       1.621us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      75.715us         0.01%      75.715us       1.514us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      65.629us         0.01%      65.629us       1.313us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.01%       2.616ms         0.02%       4.021ms      26.810us      64.449us         0.01%      64.449us       0.430us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      64.449us         0.01%      64.449us       1.289us           0 B           0 B           0 B           0 B            50  
                               cudaEventRecordWithFlags         0.00%     265.935us         0.00%     265.935us       2.659us      60.193us         0.01%      60.193us       0.602us           0 B           0 B           0 B           0 B           100  
                                    cudaStreamWaitEvent         0.00%      83.416us         0.00%      83.416us       1.668us      11.840us         0.00%      11.840us       0.237us           0 B           0 B           0 B           0 B            50  
                                           Buffer Flush         0.00%     270.065us         0.00%     270.065us      90.022us       4.288us         0.00%       4.288us       1.429us           0 B           0 B    -101.00 KB    -101.00 KB             3  
                  execute_context_1(12)_generation_0(0)         0.13%      27.425ms         0.59%     123.599ms     123.599ms       0.000us         0.00%      19.886ms      19.886ms           0 B           0 B     427.00 KB     -70.43 MB             1  
                                            aten::slice         0.59%     122.694ms         1.03%     215.286ms      35.809us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6012  
                                       aten::as_strided        20.74%        4.327s        20.74%        4.327s      87.379us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         49519  
                                        cudaMemcpyAsync         0.40%      84.029ms         0.40%      84.029ms      16.141us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5206  
                                       aten::lift_fresh         0.01%       1.090ms         0.01%       1.090ms      10.901us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.01%       1.625ms         0.01%       2.863ms      57.264us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view        16.72%        3.489s        16.72%        3.489s     161.830us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         21558  
                                       cudaLaunchKernel         1.40%     291.960ms         1.45%     301.881ms      11.862us       0.000us         0.00%     111.168us       0.004us           0 B           0 B           0 B           0 B         25450  
                                               aten::to         0.04%       7.570ms         0.16%      33.905ms      84.762us       0.000us         0.00%     735.297us       1.838us           0 B           0 B      29.08 MB           0 B           400  
                                         aten::_to_copy         0.04%       8.740ms         0.13%      26.335ms     105.339us       0.000us         0.00%     735.297us       2.941us           0 B           0 B      29.08 MB           0 B           250  
                                    aten::empty_strided         0.59%     122.177ms         0.59%     122.441ms      23.999us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      82.82 MB      82.82 MB          5102  
                                        aten::embedding         0.01%       1.048ms         0.03%       5.843ms     116.856us       0.000us         0.00%     196.160us       3.923us           0 B           0 B     610.00 KB           0 B            50  
                                            aten::empty         1.31%     274.147ms         1.31%     274.147ms      22.751us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     107.04 MB     107.04 MB         12050  
                                          aten::resize_         0.00%     999.861us         0.00%     999.861us      19.997us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     610.00 KB     610.00 KB            50  
                                       aten::empty_like         0.46%      95.373ms         1.01%     210.108ms      43.303us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      53.74 MB           0 B          4852  
                                           aten::linear        18.17%        3.791s        24.84%        5.181s     536.940us       0.000us         0.00%     902.443ms      93.517us           0 B           0 B     266.13 MB           0 B          9650  
                                                aten::t         0.60%     125.104ms         2.38%     497.414ms      51.545us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9650  
                                        aten::transpose         1.48%     307.790ms        19.84%        4.140s     247.837us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         16706  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.05%      10.485ms         0.05%      10.485ms       1.454us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          7209  
                                 aten::split_with_sizes         0.44%      91.726ms         0.89%     186.646ms      77.769us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2400  
                          vllm::unified_kv_cache_update         0.93%     193.656ms         2.86%     597.553ms     248.981us       0.000us         0.00%       8.277ms       3.449us           0 B           0 B           0 B           0 B          2400  
                                           aten::unbind         0.61%     126.645ms         2.33%     486.843ms     101.426us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4800  
                                           aten::select         0.97%     203.213ms         1.74%     363.744ms      37.503us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9699  
                    vllm::unified_attention_with_output         2.03%     422.682ms        43.83%        9.145s       3.810ms       0.000us         0.00%      24.389ms      10.162us           0 B           0 B           0 B      -2.41 MB          2400  
                                           aten::expand         0.76%     157.974ms         1.43%     299.138ms      31.317us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9552  
                                 cudaDeviceGetAttribute         0.02%       3.829ms         0.02%       3.829ms       0.528us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          7252  
                                   cudaFuncSetAttribute         0.03%       6.450ms         0.08%      16.062ms       6.692us       0.000us         0.00%      36.160us       0.015us           0 B           0 B           0 B           0 B          2400  
                                           aten::matmul         0.56%     116.016ms         2.81%     585.313ms      80.733us       0.000us         0.00%     774.428ms     106.818us           0 B           0 B     226.10 MB           0 B          7250  
                                             cudaMalloc         0.00%     580.103us         0.00%     580.103us     290.052us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 20.864s
Self CUDA time total: 997.129ms

