-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                  execute_context_1(12)_generation_0(0)         0.00%       0.000us         0.00%       0.000us       0.000us     254.291ms         0.59%     254.291ms     254.291ms           0 B           0 B           0 B           0 B             1  
                                 _C::fused_add_rms_norm         8.29%        3.597s         8.88%        3.852s     170.759us     119.748ms         0.28%     122.979ms       5.451us           0 B           0 B           0 B           0 B         22560  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us     119.748ms         0.28%     119.748ms       5.308us           0 B           0 B           0 B           0 B         22560  
                                _vllm_fa2_C::varlen_fwd         3.43%        1.487s        14.69%        6.374s     565.074us     111.967ms         0.26%     133.822ms      11.864us           0 B           0 B       5.55 MB     -74.68 MB         11280  
                                     record_param_comms         0.05%      19.641ms         0.05%      22.990ms     163.048us     100.541ms         0.23%     100.541ms     713.058us           0 B           0 B           0 B           0 B           141  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us     100.541ms         0.23%     100.541ms     713.058us           0 B           0 B           0 B           0 B           141  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us     100.541ms         0.23%     100.541ms     713.058us           0 B           0 B           0 B           0 B           141  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      81.702ms         0.19%      81.702ms       8.804us           0 B           0 B           0 B           0 B          9280  
                                       _C::silu_and_mul         0.38%     164.055ms         0.70%     302.967ms      26.859us      47.255ms         0.11%      47.269ms       4.191us           0 B           0 B           0 B           0 B         11280  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      47.255ms         0.11%      47.255ms       4.189us           0 B           0 B           0 B           0 B         11280  
                                   _C::rotary_embedding         0.78%     336.946ms         1.10%     476.223ms      42.218us      46.082ms         0.11%      46.082ms       4.085us           0 B           0 B           0 B           0 B         11280  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us      46.082ms         0.11%      46.082ms       4.085us           0 B           0 B           0 B           0 B         11280  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      44.220ms         0.10%      44.220ms       1.938us           0 B           0 B           0 B           0 B         22822  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      39.447ms         0.09%      39.447ms       3.497us           0 B           0 B           0 B           0 B         11280  
                  _C_cache_ops::reshape_and_cache_flash         0.76%     331.665ms         1.12%     487.438ms      43.213us      38.099ms         0.09%      38.099ms       3.378us           0 B           0 B           0 B           0 B         11280  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us      38.099ms         0.09%      38.099ms       3.378us           0 B           0 B           0 B           0 B         11280  
                    cudaThreadExchangeStreamCaptureMode         0.00%       1.120ms         0.00%       1.122ms       1.293us      24.842ms         0.06%      24.842ms      28.620us           0 B           0 B      55.50 KB      55.50 KB           868  
                                            aten::copy_         0.88%     380.693ms         1.90%     826.361ms      63.396us      23.377ms         0.05%      23.390ms       1.794us           0 B           0 B           0 B           0 B         13035  
                                         aten::_softmax         0.02%       6.878ms         0.02%       9.660ms      34.254us      21.582ms         0.05%      21.582ms      76.533us           0 B           0 B     163.58 MB     163.58 MB           282  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      21.582ms         0.05%      21.582ms      76.533us           0 B           0 B           0 B           0 B           282  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      18.133ms         0.04%      18.133ms       9.444us           0 B           0 B           0 B           0 B          1920  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      18.128ms         0.04%      18.128ms       1.461us           0 B           0 B           0 B           0 B         12408  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us      11.264ms         0.03%      11.264ms       5.867us           0 B           0 B           0 B           0 B          1920  
                                             aten::sort         0.04%      16.190ms         0.26%     114.340ms     810.919us       9.723ms         0.02%      10.224ms      72.513us           0 B           0 B     284.48 MB     284.48 MB           141  
                                         cudaEventQuery         0.01%       3.912ms         0.01%       3.919ms       5.482us       6.982ms         0.02%       6.982ms       9.766us           0 B           0 B     -13.50 KB     -13.50 KB           715  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       6.664ms         0.02%       6.664ms      11.816us           0 B           0 B           0 B           0 B           564  
                                  cudaStreamIsCapturing         0.00%     919.602us         0.00%     919.602us       0.928us       6.412ms         0.01%       6.412ms       6.470us           0 B           0 B           0 B           0 B           991  
                               cudaEventRecordWithFlags         0.00%     873.247us         0.00%     873.247us       2.064us       4.020ms         0.01%       4.020ms       9.504us           0 B           0 B       1.16 MB       1.16 MB           423  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.167ms         0.01%       3.167ms      39.590us           0 B           0 B           0 B           0 B            80  
                                Activity Buffer Request         0.06%      24.864ms         0.06%      24.864ms       1.130ms       3.083ms         0.01%       3.083ms     140.136us           0 B           0 B           0 B           0 B            22  
                                        cudaEventRecord         0.13%      54.432ms         0.13%      54.433ms       1.181us       2.890ms         0.01%       2.890ms       0.063us           0 B           0 B           0 B           0 B         46108  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.917ms         0.00%       1.917ms       2.258us           0 B           0 B           0 B           0 B           849  
                                           aten::argmax         0.02%       7.702ms         0.05%      21.341ms     151.355us       1.703ms         0.00%       1.703ms      12.078us           0 B           0 B      70.50 KB      70.50 KB           141  
                                          aten::scatter         0.02%       9.229ms         0.22%      95.136ms     674.721us       1.518ms         0.00%       1.874ms      13.288us           0 B           0 B      81.79 MB      81.79 MB           141  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       1.518ms         0.00%       1.518ms      10.767us           0 B           0 B           0 B           0 B           141  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.517ms         0.00%       1.517ms      10.759us           0 B           0 B           0 B           0 B           141  
                                             aten::div_         0.02%       8.124ms         0.05%      20.153ms      71.464us       1.079ms         0.00%       1.079ms       3.827us           0 B           0 B           0 B           0 B           282  
                                   cudaEventSynchronize        11.89%        5.160s        65.70%       28.511s     101.101ms       1.052ms         0.00%       31.594s     112.035ms           0 B           0 B       6.71 MB    -908.20 MB           282  
                                           aten::cumsum         0.02%       7.774ms         0.44%     189.715ms       1.345ms     982.630us         0.00%     982.630us       6.969us           0 B           0 B           0 B      -1.50 KB           141  
## Call CompiledFxGraph fcksk453yni7nuakxxtn77zuzrqq...         0.00%       0.000us         0.00%       0.000us       0.000us     877.128us         0.00%     877.128us       6.265us           0 B           0 B           0 B           0 B           140  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     867.656us         0.00%     867.656us      10.846us           0 B           0 B           0 B           0 B            80  
                                     aten::masked_fill_         0.03%      11.140ms         0.05%      19.956ms      70.766us     860.829us         0.00%     860.829us       3.053us           0 B           0 B           0 B           0 B           282  
                                            aten::index         0.03%      11.816ms         0.13%      55.728ms     395.231us     844.847us         0.00%       1.249ms       8.859us           0 B           0 B       2.20 MB       2.13 MB           141  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     844.847us         0.00%     844.847us       5.992us           0 B           0 B           0 B           0 B           141  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     792.325us         0.00%     792.325us       5.619us           0 B           0 B           0 B           0 B           141  
                                     aten::exponential_         0.01%       5.462ms         0.02%       7.299ms      51.765us     758.154us         0.00%     758.154us       5.377us           0 B           0 B           0 B           0 B           141  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     758.154us         0.00%     758.154us       5.377us           0 B           0 B           0 B           0 B           141  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     742.215us         0.00%     742.215us       5.264us           0 B           0 B           0 B           0 B           141  
                                    cudaStreamWaitEvent         0.10%      44.879ms         0.10%      44.879ms       0.979us     731.174us         0.00%     731.174us       0.016us           0 B           0 B           0 B           0 B         45825  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     686.307us         0.00%     686.307us       4.867us           0 B           0 B           0 B           0 B           141  
                                               aten::le         0.01%       4.074ms         0.01%       5.420ms      38.437us     584.936us         0.00%     584.936us       4.148us           0 B           0 B      20.45 MB      20.45 MB           141  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     584.936us         0.00%     584.936us       4.148us           0 B           0 B           0 B           0 B           141  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     577.222us         0.00%     577.222us       4.094us           0 B           0 B           0 B           0 B           141  
                                              aten::sub         0.02%      10.325ms         0.04%      16.530ms      58.206us     566.019us         0.00%     566.019us       1.993us           0 B           0 B     141.00 KB     141.00 KB           284  
                                           _C::rms_norm         0.01%       3.707ms         0.02%       6.869ms      48.714us     560.714us         0.00%     564.778us       4.006us           0 B           0 B           0 B           0 B           141  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     560.714us         0.00%     560.714us       3.977us           0 B           0 B           0 B           0 B           141  
                                     aten::index_select         0.03%      10.982ms         0.05%      21.128ms      74.922us     551.946us         0.00%     551.946us       1.957us           0 B           0 B       2.38 MB     -16.00 KB           282  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     551.946us         0.00%     551.946us       3.915us           0 B           0 B           0 B           0 B           141  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     501.859us         0.00%     501.859us       3.559us           0 B           0 B           0 B           0 B           141  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     487.612us         0.00%     487.612us       3.458us           0 B           0 B           0 B           0 B           141  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     401.130us         0.00%     401.130us       2.845us           0 B           0 B           0 B           0 B           141  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     392.772us         0.00%     392.772us       2.786us           0 B           0 B           0 B           0 B           141  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     373.217us         0.00%     373.217us       2.647us           0 B           0 B           0 B           0 B           141  
                       Runtime Triggered Module Loading         0.11%      46.701ms         0.11%      46.701ms       4.670ms     360.320us         0.00%     360.320us      36.032us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     337.664us         0.00%     337.664us       2.395us           0 B           0 B           0 B           0 B           141  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     309.064us         0.00%     309.064us       2.192us           0 B           0 B           0 B           0 B           141  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.02%       7.566ms         0.02%       9.868ms      70.487us     290.789us         0.00%     290.789us       2.077us           0 B           0 B           0 B           0 B           140  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     290.789us         0.00%     290.789us       2.077us           0 B           0 B           0 B           0 B           140  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     290.403us         0.00%     290.403us       2.060us           0 B           0 B           0 B           0 B           141  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     275.616us         0.00%     275.616us       1.955us           0 B           0 B           0 B           0 B           141  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%       5.103ms         0.02%       6.777ms      48.411us     272.608us         0.00%     272.608us       1.947us           0 B           0 B           0 B           0 B           140  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us     272.608us         0.00%     272.608us       1.947us           0 B           0 B           0 B           0 B           140  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us     240.415us         0.00%     240.415us       1.705us           0 B           0 B           0 B           0 B           141  
                                            aten::fill_         0.02%       7.833ms         0.03%      12.288ms      29.051us     235.966us         0.00%     235.966us       0.558us           0 B           0 B           0 B           0 B           423  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     235.966us         0.00%     235.966us       1.674us           0 B           0 B           0 B           0 B           141  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     212.066us         0.00%     212.066us       1.504us           0 B           0 B           0 B           0 B           141  
                                           Buffer Flush         0.01%       3.364ms         0.01%       4.030ms     175.223us     156.705us         0.00%     156.705us       6.813us           0 B           0 B       6.50 KB     -41.50 KB            23  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      66.344us         0.00%      81.623us      81.623us       2.337us         0.00%       2.337us       2.337us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.337us         0.00%       2.337us       2.337us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fjc3nqwxgcdv744p6lirvuswomaa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.337us         0.00%       2.337us       2.337us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.11%      49.045ms         0.59%     257.256ms     257.256ms       0.000us         0.00%     242.816ms     242.816ms           0 B           0 B     505.00 KB    -109.51 MB             1  
                                            aten::slice         1.33%     578.715ms         2.36%        1.026s      39.521us       0.000us         0.00%       3.159ms       0.122us           0 B           0 B           0 B           0 B         25956  
                                       aten::as_strided         9.59%        4.162s         9.60%        4.168s      18.231us       0.000us         0.00%       2.651ms       0.012us           0 B           0 B           0 B           0 B        228599  
                                        cudaMemcpyAsync         1.74%     756.207ms         1.75%     757.460ms      31.810us       0.000us         0.00%      43.104us       0.002us           0 B           0 B           0 B           0 B         23812  
                                       aten::lift_fresh         0.01%       2.867ms         0.01%       2.867ms      10.168us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           282  
                                          aten::flatten         0.01%       2.800ms         0.01%       4.932ms      34.982us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           141  
                                             aten::view         2.93%        1.271s         2.93%        1.271s      12.713us       0.000us         0.00%       3.968us       0.000us           0 B           0 B           0 B           0 B         99985  
                                       cudaLaunchKernel         4.52%        1.963s         4.59%        1.993s      15.319us       0.000us         0.00%     445.186us       0.003us           0 B           0 B           0 B           0 B        130089  
                               TorchDynamo Cache Lookup         0.01%       6.229ms         0.01%       6.231ms      44.189us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           141  
                             Torch-Compiled Region: 0/1         0.00%     167.825us         0.00%     559.487us     559.487us       0.000us         0.00%       2.337us       2.337us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%       1.391ms         0.00%       1.391ms       9.864us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           141  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 43.397s
Self CUDA time total: 43.208s

