-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                 _C::fused_add_rms_norm         1.65%      68.938ms         2.41%     100.423ms      35.865us      11.010ms         2.07%      11.010ms       3.932us           0 B           0 B           0 B           0 B          2800  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      11.010ms         2.07%      11.010ms       3.932us           0 B           0 B           0 B           0 B          2800  
                                       _C::silu_and_mul         0.47%      19.713ms         0.88%      36.551ms      26.108us       9.842ms         1.85%       9.842ms       7.030us           0 B           0 B           0 B           0 B          1400  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       9.842ms         1.85%       9.842ms       7.030us           0 B           0 B           0 B           0 B          1400  
                                         aten::_softmax         0.05%       2.226ms         0.08%       3.446ms      34.463us       7.606ms         1.43%       7.606ms      76.062us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.606ms         1.43%       7.606ms      76.062us           0 B           0 B           0 B           0 B           100  
                                   _C::rotary_embedding         0.90%      37.428ms         1.28%      53.542ms      38.244us       6.341ms         1.19%       6.341ms       4.529us           0 B           0 B           0 B           0 B          1400  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       6.341ms         1.19%       6.341ms       4.529us           0 B           0 B           0 B           0 B          1400  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       6.078ms         1.14%       6.078ms       2.101us           0 B           0 B           0 B           0 B          2893  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       4.817ms         0.90%       4.817ms       3.511us           0 B           0 B           0 B           0 B          1372  
                  _C_cache_ops::reshape_and_cache_flash         0.90%      37.371ms         1.34%      55.971ms      39.979us       4.694ms         0.88%       4.694ms       3.353us           0 B           0 B           0 B           0 B          1400  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.694ms         0.88%       4.694ms       3.353us           0 B           0 B           0 B           0 B          1400  
                                            aten::copy_         1.38%      57.398ms         2.10%      87.400ms      42.141us       4.049ms         0.76%       4.102ms       1.978us           0 B           0 B           0 B           0 B          2074  
                                             aten::sort         0.11%       4.668ms         0.41%      17.119ms     342.383us       3.461ms         0.65%       3.726ms      74.521us           0 B           0 B     104.00 MB     104.00 MB            50  
      ampere_s16816gemm_bf16_128x64_ldg8_stages_32x6_tn         0.00%       0.000us         0.00%       0.000us       0.000us       2.524ms         0.47%       2.524ms      90.159us           0 B           0 B           0 B           0 B            28  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.372ms         0.45%       2.372ms      11.859us           0 B           0 B           0 B           0 B           200  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       2.134ms         0.40%       2.134ms       1.239us           0 B           0 B           0 B           0 B          1722  
void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s...         0.00%       0.000us         0.00%       0.000us       0.000us       1.061ms         0.20%       1.061ms      37.880us           0 B           0 B           0 B           0 B            28  
ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stag...         0.00%       0.000us         0.00%       0.000us       0.000us     793.699us         0.15%     793.699us      28.346us           0 B           0 B           0 B           0 B            28  
                                           aten::argmax         0.06%       2.360ms         0.10%       4.056ms      81.129us     596.771us         0.11%     596.771us      11.935us           0 B           0 B      25.00 KB      24.00 KB            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     542.563us         0.10%     542.563us      10.851us           0 B           0 B           0 B           0 B            50  
                                          aten::scatter         0.07%       2.895ms         0.16%       6.818ms     136.370us     522.692us         0.10%     651.594us      13.032us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     522.692us         0.10%     522.692us      10.454us           0 B           0 B           0 B           0 B            50  
                               cudaEventRecordWithFlags         0.01%     259.756us         0.01%     259.756us       2.598us     462.015us         0.09%     462.015us       4.620us           0 B           0 B           0 B           0 B           100  
                       Runtime Triggered Module Loading         0.75%      31.120ms         0.75%      31.120ms       2.593ms     449.602us         0.08%     449.602us      37.467us           0 B           0 B           0 B           0 B            12  
                                        cudaEventRecord         0.01%     286.863us         0.01%     286.863us       2.812us     399.362us         0.07%     399.362us       3.915us           0 B           0 B           0 B           0 B           102  
                                             aten::div_         0.06%       2.414ms         0.08%       3.310ms      33.105us     398.849us         0.07%     398.849us       3.988us           0 B           0 B           0 B           0 B           100  
                                  cudaStreamIsCapturing         0.00%     199.538us         0.00%     199.538us       0.792us     361.093us         0.07%     361.093us       1.433us           0 B           0 B           0 B           0 B           252  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     344.271us         0.06%     344.271us       1.136us           0 B           0 B           0 B           0 B           303  
                                           aten::cumsum         0.05%       2.142ms         0.12%       4.901ms      98.015us     325.829us         0.06%     332.133us       6.643us           0 B           0 B           0 B           0 B            50  
                                            aten::index         0.08%       3.439ms         0.49%      20.390ms     407.809us     311.299us         0.06%     445.187us       8.904us           0 B           0 B     350.00 KB     325.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     311.299us         0.06%     311.299us       6.226us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     298.212us         0.06%     298.212us       5.964us           0 B           0 B           0 B           0 B            50  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     294.494us         0.06%     294.494us      10.518us           0 B           0 B           0 B           0 B            28  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     283.874us         0.05%     283.874us       5.677us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     259.905us         0.05%     259.905us       5.198us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.04%       1.564ms         0.05%       2.179ms      43.579us     257.250us         0.05%     257.250us       5.145us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     257.250us         0.05%     257.250us       5.145us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     243.938us         0.05%     243.938us       2.439us           0 B           0 B           0 B           0 B           100  
                                               aten::le         0.03%       1.158ms         0.04%       1.576ms      31.522us     212.319us         0.04%     212.319us       4.246us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     212.319us         0.04%     212.319us       4.246us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     209.441us         0.04%     209.441us       4.189us           0 B           0 B           0 B           0 B            50  
                                     aten::index_select         0.07%       2.925ms         0.14%       5.725ms      57.252us     194.817us         0.04%     194.817us       1.948us           0 B           0 B     427.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     194.817us         0.04%     194.817us       3.896us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     189.408us         0.04%     189.408us       3.788us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.07%       3.072ms         0.11%       4.438ms      44.379us     170.594us         0.03%     170.594us       1.706us           0 B           0 B      50.00 KB      50.00 KB           100  
                                           _C::rms_norm         0.03%       1.095ms         0.04%       1.727ms      34.532us     162.626us         0.03%     162.626us       3.253us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     162.626us         0.03%     162.626us       3.253us           0 B           0 B           0 B           0 B            50  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     144.704us         0.03%     144.704us       2.894us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.04%       1.559ms         0.05%       1.951ms      39.019us     127.108us         0.02%     127.108us       2.542us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     127.108us         0.02%     127.108us       2.542us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     118.208us         0.02%     118.208us       2.364us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     102.208us         0.02%     102.208us       2.044us           0 B           0 B           0 B           0 B            50  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      94.144us         0.02%      94.144us       3.362us           0 B           0 B           0 B           0 B            28  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      89.473us         0.02%      89.473us       1.789us           0 B           0 B           0 B           0 B            50  
                                   cudaEventSynchronize         0.02%     868.928us         0.02%     868.928us       8.603us      88.417us         0.02%      88.417us       0.875us           0 B           0 B           0 B           0 B           101  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      81.121us         0.02%      81.121us       1.622us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      75.613us         0.01%      75.613us       1.512us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      65.924us         0.01%      65.924us       1.318us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.06%       2.519ms         0.09%       3.907ms      26.044us      64.799us         0.01%      64.799us       0.432us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      64.799us         0.01%      64.799us       1.296us           0 B           0 B           0 B           0 B            50  
                                    cudaStreamWaitEvent         0.00%      81.517us         0.00%      81.517us       1.630us      48.000us         0.01%      48.000us       0.960us           0 B           0 B           0 B           0 B            50  
                                Activity Buffer Request         0.03%       1.236ms         0.03%       1.236ms     618.147us       7.392us         0.00%       7.392us       3.696us           0 B           0 B           0 B           0 B             2  
                  execute_context_1(12)_generation_0(0)         0.44%      18.499ms         2.13%      88.941ms      88.941ms       0.000us         0.00%      10.942ms      10.942ms           0 B           0 B     388.00 KB     -46.35 MB             1  
                                            aten::slice         2.01%      83.761ms         3.57%     148.885ms      37.110us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4012  
                                       aten::as_strided        11.37%     474.197ms        11.37%     474.197ms      16.021us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         29599  
                                        cudaMemcpyAsync         1.23%      51.220ms         1.23%      51.221ms      15.780us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3246  
                                       aten::lift_fresh         0.03%       1.065ms         0.03%       1.065ms      10.650us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.03%       1.413ms         0.07%       3.014ms      60.290us       0.000us         0.00%      25.823us       0.516us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.37%     140.464ms         3.37%     140.474ms      11.115us       0.000us         0.00%      25.823us       0.002us           0 B           0 B           0 B           0 B         12638  
                                       cudaLaunchKernel         4.38%     182.697ms         4.68%     195.225ms      11.586us       0.000us         0.00%     198.594us       0.012us           0 B           0 B           0 B           0 B         16850  
                                               aten::to         0.19%       7.849ms         0.84%      35.226ms      88.064us       0.000us         0.00%     719.971us       1.800us           0 B           0 B      29.08 MB           0 B           400  
                                         aten::_to_copy         0.22%       9.245ms         0.66%      27.377ms     109.507us       0.000us         0.00%     719.971us       2.880us           0 B           0 B      29.08 MB           0 B           250  
                                    aten::empty_strided         1.82%      76.025ms         1.83%      76.510ms      24.507us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      68.56 MB      68.56 MB          3122  
                                        aten::embedding         0.03%       1.154ms         0.14%       5.992ms     119.837us       0.000us         0.00%     194.817us       3.896us           0 B           0 B     427.00 KB           0 B            50  
                                            aten::empty         3.84%     160.245ms         3.84%     160.245ms      22.730us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      74.10 MB      74.10 MB          7050  
                                          aten::resize_         0.02%     981.954us         0.02%     981.954us      19.639us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     427.00 KB     427.00 KB            50  
                                       aten::empty_like         1.41%      58.752ms         3.04%     126.783ms      44.145us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      39.48 MB           0 B          2872  
                                             cudaMalloc         0.01%     519.252us         0.01%     519.252us     259.626us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::linear         2.76%     114.950ms        22.66%     944.985ms     167.254us       0.000us         0.00%     470.676ms      83.305us           0 B           0 B     176.29 MB           0 B          5650  
                                                aten::t         1.77%      73.909ms         6.97%     290.764ms      51.463us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5650  
                                        aten::transpose         4.28%     178.586ms         8.37%     349.257ms      35.763us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9766  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.05%       2.083ms         0.05%       2.083ms       1.479us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1408  
                                 aten::split_with_sizes         1.30%      54.038ms         2.63%     109.759ms      78.399us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1400  
                          vllm::unified_kv_cache_update         2.79%     116.431ms         8.40%     350.410ms     250.293us       0.000us         0.00%       4.694ms       3.353us           0 B           0 B           0 B           0 B          1400  
                                           aten::unbind         1.79%      74.493ms         6.83%     284.709ms     101.682us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2800  
                                           aten::select         2.87%     119.806ms         5.13%     213.859ms      37.526us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5699  
                    vllm::unified_attention_with_output         6.04%     251.760ms        33.22%        1.386s     989.837us       0.000us         0.00%      14.574ms      10.410us           0 B           0 B           0 B      -1.39 MB          1400  
                                           aten::expand         2.24%      93.452ms         4.24%     176.721ms      31.716us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5572  
                                 cudaDeviceGetAttribute         0.05%       2.268ms         0.05%       2.268ms       0.531us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4272  
                                   cudaFuncSetAttribute         0.09%       3.663ms         0.33%      13.941ms       9.958us       0.000us         0.00%      35.008us       0.025us           0 B           0 B           0 B           0 B          1400  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 4.171s
Self CUDA time total: 532.649ms

