-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                     record_param_comms         0.07%       5.666ms         0.08%       6.754ms     135.089us      26.868ms         0.36%      26.868ms     537.355us           0 B           0 B           0 B           0 B            50  
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...         0.00%       0.000us         0.00%       0.000us       0.000us      26.868ms         0.36%      26.868ms     537.355us           0 B           0 B           0 B           0 B            50  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      26.868ms         0.36%      26.868ms     537.355us           0 B           0 B           0 B           0 B            50  
                                _vllm_fa2_C::varlen_fwd         3.72%     315.752ms        15.64%        1.326s     552.394us      22.089ms         0.30%      26.564ms      11.068us           0 B           0 B       1.17 MB      -5.74 MB          2400  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      21.574ms         0.29%      21.574ms       9.173us           0 B           0 B           0 B           0 B          2352  
                                 _C::fused_add_rms_norm         1.84%     155.794ms         2.44%     206.539ms      43.029us      21.047ms         0.28%      21.082ms       4.392us           0 B           0 B           0 B           0 B          4800  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      21.047ms         0.28%      21.047ms       4.385us           0 B           0 B           0 B           0 B          4800  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      14.011ms         0.19%      14.011ms     142.967us           0 B           0 B           0 B           0 B            98  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       9.732ms         0.13%       9.732ms       2.005us           0 B           0 B           0 B           0 B          4853  
                                       _C::silu_and_mul         0.42%      35.295ms         0.74%      62.629ms      26.095us       8.250ms         0.11%       8.250ms       3.438us           0 B           0 B           0 B           0 B          2400  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       8.250ms         0.11%       8.250ms       3.438us           0 B           0 B           0 B           0 B          2400  
                                   _C::rotary_embedding         0.84%      71.180ms         1.17%      98.931ms      41.221us       8.027ms         0.11%       8.027ms       3.345us           0 B           0 B           0 B           0 B          2400  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       8.027ms         0.11%       8.027ms       3.345us           0 B           0 B           0 B           0 B          2400  
                                         aten::_softmax         0.03%       2.276ms         0.04%       3.158ms      31.583us       7.648ms         0.10%       7.648ms      76.480us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.648ms         0.10%       7.648ms      76.480us           0 B           0 B           0 B           0 B           100  
                  _C_cache_ops::reshape_and_cache_flash         0.86%      73.140ms         1.23%     104.200ms      43.417us       7.634ms         0.10%       7.634ms       3.181us           0 B           0 B           0 B           0 B          2400  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       7.634ms         0.10%       7.634ms       3.181us           0 B           0 B           0 B           0 B          2400  
                                            aten::copy_         1.01%      85.663ms         1.57%     133.444ms      44.422us       5.951ms         0.08%       5.952ms       1.981us           0 B           0 B           0 B           0 B          3004  
                               cudaEventRecordWithFlags         0.00%     210.745us         0.00%     210.745us       1.405us       5.580ms         0.08%       5.580ms      37.197us           0 B           0 B           0 B           0 B           150  
                                           Buffer Flush         0.00%     355.474us         0.00%     355.474us      71.095us       5.549ms         0.08%       5.549ms       1.110ms           0 B           0 B     -66.50 KB     -66.50 KB             5  
                                Activity Buffer Request         0.07%       6.044ms         0.07%       6.044ms       1.209ms       5.530ms         0.07%       5.530ms       1.106ms           0 B           0 B           0 B           0 B             5  
                                             aten::sort         0.06%       4.908ms         0.20%      17.314ms     346.270us       3.460ms         0.05%       3.724ms      74.489us           0 B           0 B      90.72 MB      90.72 MB            50  
## Call CompiledFxGraph fl4fhqr5oenimnahkuhbvro244kz...         0.00%       0.000us         0.00%       0.000us       0.000us       2.661ms         0.04%       2.661ms      54.309us           0 B           0 B           0 B           0 B            49  
                                   cudaEventSynchronize         0.00%     299.977us         0.00%     299.977us       5.882us       2.634ms         0.04%       2.634ms      51.645us           0 B           0 B           0 B           0 B            51  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.369ms         0.03%       2.369ms      11.845us           0 B           0 B           0 B           0 B           200  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.124ms         0.02%       1.124ms      23.414us           0 B           0 B           0 B           0 B            48  
                                        cudaEventRecord         0.14%      12.181ms         0.14%      12.181ms       1.224us     722.213us         0.01%     722.213us       0.073us           0 B           0 B           0 B           0 B          9952  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     697.989us         0.01%     697.989us       1.745us           0 B           0 B           0 B           0 B           400  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     610.212us         0.01%     610.212us       2.014us           0 B           0 B           0 B           0 B           303  
                                           aten::argmax         0.03%       2.522ms         0.05%       4.207ms      84.137us     593.668us         0.01%     593.668us      11.873us           0 B           0 B      25.00 KB      25.00 KB            50  
                                          aten::scatter         0.03%       2.937ms         0.08%       7.188ms     143.755us     535.307us         0.01%     659.882us      13.198us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     535.307us         0.01%     535.307us      10.706us           0 B           0 B           0 B           0 B            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     530.852us         0.01%     530.852us      10.617us           0 B           0 B           0 B           0 B            50  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     515.046us         0.01%     515.046us      10.730us           0 B           0 B           0 B           0 B            48  
                                             aten::div_         0.03%       2.539ms         0.04%       3.444ms      34.439us     385.025us         0.01%     385.025us       3.850us           0 B           0 B           0 B           0 B           100  
                                           aten::cumsum         0.03%       2.366ms         0.05%       4.285ms      85.708us     349.130us         0.00%     349.130us       6.983us           0 B           0 B           0 B           0 B            50  
                                            aten::index         0.04%       3.577ms         0.25%      21.353ms     427.062us     300.478us         0.00%     447.648us       8.953us           0 B           0 B     500.00 KB     475.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     300.478us         0.00%     300.478us       6.010us           0 B           0 B           0 B           0 B            50  
                                     aten::masked_fill_         0.04%       3.703ms         0.08%       6.502ms      65.018us     296.609us         0.00%     296.609us       2.966us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     280.606us         0.00%     280.606us       5.612us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.02%       1.603ms         0.03%       2.185ms      43.707us     267.552us         0.00%     267.552us       5.351us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     267.552us         0.00%     267.552us       5.351us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     263.745us         0.00%     263.745us       5.275us           0 B           0 B           0 B           0 B            50  
                       Runtime Triggered Module Loading         0.53%      44.668ms         0.53%      44.668ms       3.722ms     259.846us         0.00%     259.846us      21.654us           0 B           0 B           0 B           0 B            12  
                                  cudaStreamIsCapturing         0.00%     267.374us         0.00%     267.374us       0.757us     250.112us         0.00%     250.112us       0.709us           0 B           0 B           0 B           0 B           353  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     243.942us         0.00%     243.942us       4.879us           0 B           0 B           0 B           0 B            50  
                                               aten::le         0.01%       1.227ms         0.02%       1.638ms      32.755us     207.516us         0.00%     207.516us       4.150us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     207.516us         0.00%     207.516us       4.150us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     207.042us         0.00%     207.042us       4.141us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.04%       3.630ms         0.09%       7.615ms      74.661us     200.578us         0.00%     200.578us       1.966us           0 B           0 B      50.00 KB      50.00 KB           102  
                                     aten::index_select         0.04%       3.476ms         0.08%       6.890ms      68.902us     191.043us         0.00%     191.043us       1.910us           0 B           0 B     610.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     191.043us         0.00%     191.043us       3.821us           0 B           0 B           0 B           0 B            50  
                                           _C::rms_norm         0.01%       1.156ms         0.02%       1.765ms      35.307us     183.362us         0.00%     183.362us       3.667us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     183.362us         0.00%     183.362us       3.667us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     177.983us         0.00%     177.983us       3.560us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     159.618us         0.00%     159.618us       3.192us           0 B           0 B           0 B           0 B            50  
                    cudaThreadExchangeStreamCaptureMode         0.00%      73.703us         0.00%      73.703us       0.625us     149.697us         0.00%     149.697us       1.269us           0 B           0 B      -7.00 KB      -7.00 KB           118  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     141.923us         0.00%     141.923us       2.838us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     136.991us         0.00%     136.991us       2.740us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     136.098us         0.00%     136.098us       2.722us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     112.062us         0.00%     112.062us       2.241us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     109.919us         0.00%     109.919us       2.198us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.752us         0.00%     102.752us       2.055us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.04%       3.410ms         0.05%       4.135ms      84.384us     100.095us         0.00%     100.095us       2.043us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     100.095us         0.00%     100.095us       2.043us           0 B           0 B           0 B           0 B            49  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      97.826us         0.00%      97.826us       1.957us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.02%       1.683ms         0.03%       2.184ms      44.582us      95.108us         0.00%      95.108us       1.941us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      95.108us         0.00%      95.108us       1.941us           0 B           0 B           0 B           0 B            49  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      85.385us         0.00%      85.385us       1.708us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      81.281us         0.00%      81.281us       1.626us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.03%       2.521ms         0.05%       3.884ms      25.896us      81.213us         0.00%      81.213us       0.541us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      81.213us         0.00%      81.213us       1.624us           0 B           0 B           0 B           0 B            50  
                                         cudaEventQuery         0.01%     727.331us         0.01%     727.872us       4.607us      44.128us         0.00%      44.128us       0.279us           0 B           0 B     -20.00 KB     -20.00 KB           158  
                                    cudaStreamWaitEvent         0.11%       9.737ms         0.11%       9.737ms       0.989us      25.248us         0.00%      25.248us       0.003us           0 B           0 B           0 B           0 B          9850  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%      69.138us         0.00%      83.806us      83.806us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.304us         0.00%       2.304us       2.304us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.38%      32.629ms         1.90%     160.792ms     160.792ms       0.000us         0.00%      24.482ms      24.482ms           0 B           0 B     427.00 KB     -37.57 MB             1  
                                            aten::slice         1.60%     135.404ms         2.84%     240.991ms      40.085us       0.000us         0.00%      21.600us       0.004us           0 B           0 B           0 B           0 B          6012  
                                       aten::as_strided        10.97%     930.259ms        11.04%     936.292ms      18.846us       0.000us         0.00%      19.424us       0.000us           0 B           0 B           0 B           0 B         49680  
                                        cudaMemcpyAsync         1.04%      88.369ms         1.04%      88.435ms      16.987us       0.000us         0.00%      24.544us       0.005us           0 B           0 B           0 B           0 B          5206  
                                       aten::lift_fresh         0.01%     975.546us         0.01%     975.546us       9.755us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.01%     890.604us         0.02%       1.605ms      32.091us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.20%     271.507ms         3.20%     271.517ms      12.537us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         21658  
                                       cudaLaunchKernel         3.34%     283.184ms         3.44%     291.814ms      11.466us       0.000us         0.00%      37.440us       0.001us           0 B           0 B           0 B           0 B         25450  
                               TorchDynamo Cache Lookup         0.02%       1.520ms         0.02%       1.520ms      30.410us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                             Torch-Compiled Region: 0/1         0.00%     193.893us         0.01%     577.419us     577.419us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.00%     404.882us         0.00%     404.882us       8.098us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                 AOTDispatcher Runtime Wrapper Prologue         0.01%     547.753us         0.01%     547.753us      10.955us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
## Call CompiledFxGraph fj6fvrsghdecl4pxr7socnf7suzl...         0.00%     254.045us         0.00%     337.851us     337.851us       0.000us         0.00%       2.304us       2.304us           0 B           0 B       1.00 KB       1.00 KB             1  
                                         cuLaunchKernel         0.01%       1.241ms         0.01%       1.241ms      12.531us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            99  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 8.478s
Self CUDA time total: 7.385s

