-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us      33.739ms         0.71%      33.739ms     674.790us           0 B           0 B           0 B           0 B            50  
                                            aten::addmm         2.10%     102.841ms         4.21%     205.868ms     147.048us      17.718ms         0.37%      17.742ms      12.673us           0 B           0 B       4.09 MB       4.09 MB          1400  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us      14.275ms         0.30%      14.275ms      10.405us           0 B           0 B           0 B           0 B          1372  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      13.553ms         0.28%      13.553ms       9.681us           0 B           0 B           0 B           0 B          1400  
                                _vllm_fa2_C::varlen_fwd         3.53%     172.508ms        14.66%     716.977ms     512.126us      12.998ms         0.27%      15.384ms      10.989us           0 B           0 B     700.00 KB      -2.68 MB          1400  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us      12.690ms         0.27%      12.690ms       9.249us           0 B           0 B           0 B           0 B          1372  
                                 _C::fused_add_rms_norm         1.82%      89.014ms         2.41%     117.750ms      42.054us      11.264ms         0.24%      11.264ms       4.023us           0 B           0 B           0 B           0 B          2800  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us      11.264ms         0.24%      11.264ms       4.023us           0 B           0 B           0 B           0 B          2800  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us       8.490ms         0.18%       8.490ms     169.801us           0 B           0 B           0 B           0 B            50  
                                         aten::_softmax         0.05%       2.291ms         0.07%       3.550ms      35.497us       7.637ms         0.16%       7.637ms      76.374us           0 B           0 B      58.01 MB      58.01 MB           100  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us       7.637ms         0.16%       7.637ms      76.374us           0 B           0 B           0 B           0 B           100  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.617ms         0.12%       5.617ms       1.942us           0 B           0 B           0 B           0 B          2893  
                                       _C::silu_and_mul         0.41%      20.166ms         0.72%      35.285ms      25.204us       5.081ms         0.11%       5.081ms       3.629us           0 B           0 B           0 B           0 B          1400  
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us       5.081ms         0.11%       5.081ms       3.629us           0 B           0 B           0 B           0 B          1400  
                                         cudaEventQuery         0.02%     746.684us         0.02%     747.095us       4.151us       4.846ms         0.10%       4.846ms      26.923us           0 B           0 B       7.00 KB       7.00 KB           180  
                  _C_cache_ops::reshape_and_cache_flash         0.84%      41.229ms         1.20%      58.772ms      41.980us       4.551ms         0.10%       4.551ms       3.251us           0 B           0 B           0 B           0 B          1400  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.551ms         0.10%       4.551ms       3.251us           0 B           0 B           0 B           0 B          1400  
                                   _C::rotary_embedding         0.83%      40.630ms         1.16%      56.561ms      40.401us       4.419ms         0.09%       4.419ms       3.157us           0 B           0 B           0 B           0 B          1400  
void vllm::rotary_embedding_kernel<c10::BFloat16, tr...         0.00%       0.000us         0.00%       0.000us       0.000us       4.419ms         0.09%       4.419ms       3.157us           0 B           0 B           0 B           0 B          1400  
                                            aten::copy_         1.11%      54.244ms         1.71%      83.893ms      41.449us       3.914ms         0.08%       3.917ms       1.935us           0 B           0 B           0 B           0 B          2024  
                                             aten::sort         0.10%       4.673ms         0.34%      16.470ms     329.407us       3.460ms         0.07%       3.724ms      74.485us           0 B           0 B      91.50 MB      91.50 MB            50  
                                        cudaEventRecord         0.14%       6.814ms         0.14%       6.814ms       1.145us       2.561ms         0.05%       2.561ms       0.430us           0 B           0 B           0 B           0 B          5952  
                                    cudaStreamWaitEvent         0.12%       5.672ms         0.12%       5.672ms       0.970us       2.448ms         0.05%       2.448ms       0.418us           0 B           0 B           0 B           0 B          5850  
void at_cuda_detail::cub::DeviceRadixSortOnesweepKer...         0.00%       0.000us         0.00%       0.000us       0.000us       2.367ms         0.05%       2.367ms      11.837us           0 B           0 B           0 B           0 B           200  
## Call CompiledFxGraph fij35f7nt4ciob43hsxd57a2fuie...         0.00%       0.000us         0.00%       0.000us       0.000us     978.413us         0.02%     978.413us      19.968us           0 B           0 B           0 B           0 B            49  
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us     912.713us         0.02%     912.713us      32.597us           0 B           0 B           0 B           0 B            28  
                                  cudaStreamIsCapturing         0.01%     270.668us         0.01%     270.668us       0.765us     817.965us         0.02%     817.965us       2.311us           0 B           0 B           0 B           0 B           354  
                               cudaEventRecordWithFlags         0.00%     183.311us         0.00%     183.311us       1.222us     766.728us         0.02%     766.728us       5.112us           0 B           0 B           0 B           0 B           150  
                    cudaThreadExchangeStreamCaptureMode         0.00%      80.397us         0.00%      80.397us       0.558us     717.224us         0.02%     717.224us       4.981us           0 B           0 B           0 B           0 B           144  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     702.085us         0.01%     702.085us       1.755us           0 B           0 B           0 B           0 B           400  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     655.685us         0.01%     655.685us       2.164us           0 B           0 B           0 B           0 B           303  
                                           aten::argmax         0.05%       2.469ms         0.09%       4.317ms      86.334us     588.037us         0.01%     588.037us      11.761us           0 B           0 B      25.00 KB      25.00 KB            50  
                                          aten::scatter         0.06%       3.048ms         0.15%       7.541ms     150.811us     529.189us         0.01%     654.949us      13.099us           0 B           0 B      29.00 MB      29.00 MB            50  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us     529.189us         0.01%     529.189us      10.584us           0 B           0 B           0 B           0 B            50  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     519.497us         0.01%     519.497us      10.390us           0 B           0 B           0 B           0 B            50  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     508.100us         0.01%     508.100us      18.146us           0 B           0 B           0 B           0 B            28  
                                             aten::div_         0.05%       2.587ms         0.08%       3.682ms      36.822us     383.748us         0.01%     383.748us       3.837us           0 B           0 B           0 B           0 B           100  
                                           aten::cumsum         0.05%       2.287ms         0.11%       5.232ms     104.632us     356.712us         0.01%     363.719us       7.274us           0 B           0 B           0 B           0 B            50  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     307.267us         0.01%     307.267us      10.974us           0 B           0 B           0 B           0 B            28  
                                     aten::masked_fill_         0.07%       3.621ms         0.13%       6.286ms      62.860us     282.403us         0.01%     282.403us       2.824us           0 B           0 B           0 B           0 B           100  
void at_cuda_detail::cub::DeviceRadixSortHistogramKe...         0.00%       0.000us         0.00%       0.000us       0.000us     281.696us         0.01%     281.696us       5.634us           0 B           0 B           0 B           0 B            50  
                                            aten::index         0.07%       3.404ms         0.41%      20.055ms     401.104us     279.682us         0.01%     424.575us       8.491us           0 B           0 B     350.00 KB     325.00 KB            50  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     279.682us         0.01%     279.682us       5.594us           0 B           0 B           0 B           0 B            50  
                       Runtime Triggered Module Loading         0.91%      44.313ms         0.91%      44.313ms       3.693ms     279.170us         0.01%     279.170us      23.264us           0 B           0 B           0 B           0 B            12  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us     274.822us         0.01%     274.822us       5.496us           0 B           0 B           0 B           0 B            50  
                                     aten::exponential_         0.03%       1.635ms         0.07%       3.383ms      67.669us     269.796us         0.01%     275.172us       5.503us           0 B           0 B           0 B           0 B            50  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us     269.796us         0.01%     269.796us       5.396us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     251.171us         0.01%     251.171us       5.023us           0 B           0 B           0 B           0 B            50  
                                               aten::le         0.03%       1.279ms         0.03%       1.657ms      33.139us     210.084us         0.00%     210.084us       4.202us           0 B           0 B       7.25 MB       7.25 MB            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     210.084us         0.00%     210.084us       4.202us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     204.706us         0.00%     204.706us       4.094us           0 B           0 B           0 B           0 B            50  
                                              aten::sub         0.07%       3.519ms         0.16%       7.594ms      74.447us     200.356us         0.00%     200.356us       1.964us           0 B           0 B      50.00 KB      50.00 KB           102  
                                     aten::index_select         0.07%       3.277ms         0.14%       6.619ms      66.194us     190.111us         0.00%     190.111us       1.901us           0 B           0 B     427.00 KB           0 B           100  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     190.111us         0.00%     190.111us       3.802us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.042us         0.00%     179.042us       3.581us           0 B           0 B           0 B           0 B            50  
                                           _C::rms_norm         0.02%       1.175ms         0.04%       1.812ms      36.248us     173.473us         0.00%     173.473us       3.469us           0 B           0 B           0 B           0 B            50  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us     173.473us         0.00%     173.473us       3.469us           0 B           0 B           0 B           0 B            50  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     157.727us         0.00%     157.727us       3.155us           0 B           0 B           0 B           0 B            50  
at::native::(anonymous namespace)::fill_reverse_indi...         0.00%       0.000us         0.00%       0.000us       0.000us     143.041us         0.00%     143.041us       2.861us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     133.693us         0.00%     133.693us       2.674us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     124.676us         0.00%     124.676us       2.494us           0 B           0 B           0 B           0 B            50  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     110.975us         0.00%     110.975us       2.219us           0 B           0 B           0 B           0 B            50  
void at_cuda_detail::cub::DeviceRadixSortExclusiveSu...         0.00%       0.000us         0.00%       0.000us       0.000us     108.968us         0.00%     108.968us       2.179us           0 B           0 B           0 B           0 B            50  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.627us         0.00%     102.627us       2.053us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.05%       2.424ms         0.07%       3.195ms      65.196us     100.261us         0.00%     100.261us       2.046us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us     100.261us         0.00%     100.261us       2.046us           0 B           0 B           0 B           0 B            49  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      97.729us         0.00%      97.729us       1.955us           0 B           0 B           0 B           0 B            50  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.03%       1.634ms         0.04%       2.118ms      43.223us      92.769us         0.00%      92.769us       1.893us           0 B           0 B           0 B           0 B            49  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us      92.769us         0.00%      92.769us       1.893us           0 B           0 B           0 B           0 B            49  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      88.127us         0.00%      88.127us       3.147us           0 B           0 B           0 B           0 B            28  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us      81.890us         0.00%      81.890us       1.638us           0 B           0 B           0 B           0 B            50  
                                            aten::fill_         0.05%       2.481ms         0.08%       3.867ms      25.779us      80.859us         0.00%     107.675us       0.718us           0 B           0 B           0 B           0 B           150  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      80.859us         0.00%      80.859us       1.617us           0 B           0 B           0 B           0 B            50  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      79.969us         0.00%      79.969us       1.599us           0 B           0 B           0 B           0 B            50  
                                Activity Buffer Request         0.07%       3.506ms         0.07%       3.506ms       1.169ms      13.472us         0.00%      13.472us       4.491us           0 B           0 B           0 B           0 B             3  
                                           Buffer Flush         0.01%     397.456us         0.01%     434.726us     144.909us      12.383us         0.00%      12.383us       4.128us           8 B           8 B       1.00 KB       1.00 KB             3  
                                   cudaEventSynchronize         0.01%     314.291us         0.01%     314.291us       6.163us       4.160us         0.00%       4.160us       0.082us           0 B           0 B           0 B           0 B            51  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%     126.286us         0.00%     141.205us     141.205us       2.272us         0.00%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
triton_poi_fused_add_bitwise_and_bitwise_not_bitwise...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         0.00%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
## Call CompiledFxGraph fcbl4a2x22ktv644ju37bsjnkhy4...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         0.00%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
                  execute_context_1(12)_generation_0(0)         0.41%      20.200ms         2.16%     105.771ms     105.771ms       0.000us         0.00%      77.565ms      77.565ms           0 B           0 B     388.00 KB     -19.84 MB             1  
                                            aten::slice         1.79%      87.370ms         3.28%     160.333ms      39.963us       0.000us         0.00%       2.350ms       0.586us           0 B           0 B           0 B           0 B          4012  
                                       aten::as_strided        10.88%     532.449ms        11.01%     538.387ms      18.091us       0.000us         0.00%       9.216us       0.000us           0 B           0 B           0 B           0 B         29760  
                                        cudaMemcpyAsync         1.05%      51.163ms         1.05%      51.163ms      15.762us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3246  
                                       aten::lift_fresh         0.02%       1.077ms         0.02%       1.077ms      10.766us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           100  
                                          aten::flatten         0.02%     843.854us         0.03%       1.501ms      30.012us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                                             aten::view         3.81%     186.434ms         3.81%     186.443ms      12.043us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         15482  
                                       cudaLaunchKernel         3.44%     168.364ms         3.72%     181.779ms      11.744us       0.000us         0.00%      81.856us       0.005us           0 B           0 B           0 B           0 B         15478  
                               TorchDynamo Cache Lookup         0.03%       1.349ms         0.03%       1.349ms      26.977us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
                             Torch-Compiled Region: 0/1         0.00%     155.212us         0.01%     576.142us     576.142us       0.000us         0.00%       2.272us       2.272us           0 B           0 B       1.00 KB           0 B             1  
                                      Pregraph bytecode         0.01%     335.889us         0.01%     335.889us       6.718us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            50  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 4.892s
Self CUDA time total: 4.767s

